SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
3236,Ahmed Abdul Rafay,Abdul Rafay Masood,0,h no.994 s no.52  kurang nala Gujrat,5-Nov-83,22-Aug-02,A,I,HSSC
3237,Razia Laghari,Amjad Laghari,1,Ho. No.540 s# 47  Chan chirag Faisalabad,7-Dec-83,25-Aug-02,A,I,A level
3238,Taimor Ibraheem Bhatti,Annan Bhatti,0,H No.855 St. no.11  Kotlia Sahiwal,7-Aug-83,28-Aug-02,A,I,HSSC
3239,Murtaza Laghari,Immad Kaleem Laghari,0,Ho. no.169 St. # 6  Saidpur road Kabirwala,9-Apr-83,2-Aug-02,A,I,A level
3240,Sidra Pasha,Mohammed AAmir Pasha,1,h# 716 S No.1  Jaamia Masjid road Abdul Hakim,11-May-82,6-Aug-02,A,I,A-Level
3241,Abdur Rahman Zeeshan,Zeeshan Mekail,0,House #  30 Street No. 96 Surahi bazar D.G. Khan,12-Jan-82,9-Aug-02,A,I,FSc
3242,Murtaza Shazil,Shazil Abdur Rahim,0,H#  345 st. #  60 Farman block Dera Ismail Khan,14-Oct-82,12-Aug-02,A,I,A-Level
3243,Afsheen Zaidi,Akmal Zaidi,1,house #  892 S#  55 Mitran walia Gujrat,14-Jun-82,15-Aug-02,A,I,FSc
3244,Mohammed Bulbul Butt,Ghulam Mustafa Anwar Butt,0,House No. 206 S#  50 Deinga Sialkot,16-Jun-84,19-Aug-02,A,I,F.Sc.
3245,Hajira Abbasi,Ehsan Shahid Abbasi,1,Ho. #  521 Street #  46 Ghosia masjid chwok Bhawalpur,16-Mar-84,22-Aug-02,A,I,Fsc
3246,Ch. Shabi Kharasani,Sheik Aqeel Kharasani,0,house no. 67 s no. 9 Kamalia Jehlum,18-Nov-84,25-Aug-02,A,I,F.Sc.
3247,Pervaiz Shakeel,Shakeel Sabir,0,ho. # 382 s# 4  Purani Taal Abdul Hakim,19-Dec-84,28-Aug-02,A,I,Fsc
3248,Kaneez Fatima Kharasani,Haseen Kharasani,1,Ho. No.697 St. no.0  Darian Dera ghazi khan,21-Aug-83,3-Aug-02,A,I,A level
3249,Tanveer Mustansar Baig,Ghulam Mustafa Baig,0,H No.11 St. # 63  Kumria Multan,21-Apr-83,6-Aug-02,A,I,HSSC
3250,Daniyal Chohan,Tahir Abdul Haseeb Chohan,0,Ho. no.558 S No.58  Illyas abad LalaMusa,23-May-83,9-Aug-02,A,I,A level
3251,Afeera Jaffery,Syyed Nabeel Jaffery,1,h# 872 Street No.54  post office Sargodha,23-Jan-82,13-Aug-02,A,I,A-Level
3252,Munir Durrani,Muhammad Sabir Durrani,0,House # 187 st. # 49  Biyaal Pindi Bhatian,25-Oct-82,16-Aug-02,A,I,FSc
3253,Latif Anayyat,Anayyat Rehmat,0,H#  733 st. #  12 Muzafar shah Kharian,28-Oct-82,19-Aug-02,A,I,A-Level
3254,Jameela Zarar Khattak,Zarar Khattak,1,house #  48 S#  8 Lakhan Bahawalpur,28-Jun-82,22-Aug-02,A,I,FSc
3255,Abdul Hannan Shahroze Ansari,Azmat Sahir Ansari,0,House No. 363 Street #  3 Shehar bazar D.I. Khan,1-Mar-84,26-Aug-02,A,I,F.Sc.
3256,Shahina Khattak,Qutab Mekail Khattak,1,Ho. #  909 Street #  98 Mandi Gujrawala,1-Mar-84,29-Aug-02,A,I,Fsc
3257,Athar Ahmed Ansari,Sahibzada Abdur Rahman Ansari,0,house no. 224 s#  61 Purana shehar Wazirabad,3-Dec-84,3-Aug-02,A,I,F.Sc.
3258,Amer Mustansar,Mustansar Shaheen,0,ho. #  538 St. no. 57 Karki Sargodha,3-Aug-84,6-Aug-02,A,I,Fsc
3259,Rafia Haqqie,Soneel Haqqie,1,Ho. No.85 St. no.52  Mitthian Kabirwala,6-Aug-83,10-Aug-02,A,I,A level
3260,Umer Sehti,Ikram Sehti,0,H No.399 S No.47  Afangi block Shekhopura,6-May-83,13-Aug-02,A,I,HSSC
3261,Ejaz Fazal Chatta,Faizan Qasim Chatta,0,Ho. no.714 Street No.11  Saat meel Melsi,8-Jan-83,16-Aug-02,A,I,A level
3262,Tamania Baig,Momd. Moeen Baig,1,h no.261 St. No.6  Byaar D.I. Khan,8-Feb-83,19-Aug-02,A,I,HSSC
3263,Mukhtar Pervaiz Chatta,Sheikh Abdur Rasheed Chatta,0,House # 575 st. # 1  Shah malung Gujrat,10-Oct-82,23-Aug-02,A,I,FSc
3264,Zishan Zulqur nain,Zulqur nain Nadir,0,H#  890 street no. 97 kurang nala Faisalabad,13-Jul-82,26-Aug-02,A,I,A-Level
3265,Naseema Khan,Rohail Khan,1,house #  436 street no. 60 Chan chirag Sahiwal,13-Jul-82,29-Aug-02,A,I,FSc
3266,Shabi Kazmi,Ahmed Furqan Kazmi,0,House No. 751 Street #  55 Akbar masjid Jehlum,15-Mar-84,4-Aug-02,A,I,F.Sc.
3267,Fareeha Siraj Tahir Khattak,Siraj Tahir Khattak,1,Ho. #  65 s#  51 Main workshop Abdul Hakim,15-Dec-84,7-Aug-02,A,I,Fsc
3268,Chodhary Shuja Minhas,Mouhammed Iffan Minhas,0,house no. 380 s#  14 Jaamia Masjid road D.G. Khan,17-Dec-84,10-Aug-02,A,I,F.Sc.
3269,Shabir Sonil,Sonil Shahzor,0,ho. #  927 street #  9 Surahi bazar Dera Ismail Khan,17-Sep-84,13-Aug-02,A,I,Fsc
3270,Kaneez Haq,Ghani Haq,1,Ho. No.241 S No.5  Kachi abadi LalaMusa,20-May-83,17-Aug-02,A,I,A level
3271,Tufail Awan,Tahir Awan,0,H No.556 S No.0  Sukkhan abad Sialkot,20-May-83,20-Aug-02,A,I,HSSC
3272,Mohammad Abdur Raziq Haq,Suleman Masood Haq,0,Ho. no.102 St. No.63  Deinga Bhawalpur,22-Feb-83,23-Aug-02,A,I,A level
3273,Zeba Kiyyani,Sh. Bashir Kiyyani,1,h no.417 st. # 58  Ghosia masjid chwok Jehlum,22-Oct-83,26-Aug-02,A,I,HSSC
3274,Shuja Abdul Basit,Abdul Basit Baqir,0,House # 731 s no.54  Park road Bahawalpur,24-Nov-82,1-Aug-02,A,I,FSc
3275,Tipu Nadir,Nadir Yaseen,0,H# 278 street no.49  Zikria Dera ghazi khan,26-Jul-82,4-Aug-02,A,I,A-Level
3276,Firdous Qureshi,Azmat Qureshi,1,house #  593 Street #  12 Darian Multan,27-Mar-82,7-Aug-02,A,I,FSc
3277,Abu Bakr Kazmi,Yusaf Nazeer Kazmi,0,h#  907 St. #  8 Kumria LalaMusa,29-Apr-82,10-Aug-02,A,I,A-Level
3278,Umme Habiba Qureshi,Abdur Rahman Yaseen Qureshi,1,Ho. #  454 s#  3 Nizam pur Sargodha,29-Dec-84,14-Aug-02,A,I,Fsc
3279,Mudassir Minhas,Chodhary Kamal Minhas,0,house no. 768 street #  98 post office Pindi Bhatian,2-Sep-84,17-Aug-02,A,I,F.Sc.
3280,Abdul Qadir Inayyat,Inayyat Sohail,0,ho. #  83 street #  62 Biyaal Kharian,2-Sep-84,20-Aug-02,A,I,Fsc
3281,Riffat Abdus Sattar Ismaili,Abdus Sattar Ismaili,1,House No. 629 S No. 57 Muzafar shah Bahawalpur,4-May-84,23-Aug-02,A,I,F.Sc.
3282,Aga Sana Ullah Awan,Faizan Awan,0,H No.944 St. No.52  Karkhana road D.I. Khan,5-Feb-83,27-Aug-02,A,I,HSSC
3283,Syed Babar Haqq,Adil Ahmed Haqq,0,Ho. no.259 St. No.16  Shehar bazar Gujrawala,7-Feb-83,1-Aug-02,A,I,A level
3284,Hira Awan,Raja Abdur Rasheed Awan,1,h no.573 s no.11  Mandi Wazirabad,7-Nov-83,4-Aug-02,A,I,HSSC
3285,Niaz AAqil,AAqil Karam Illahi,0,House # 120 street no.6  Bara bazar Sahiwal,9-Jul-82,8-Aug-02,A,I,FSc
3286,Jabir Jan,Jan Umer,0,H# 434 street no.2  Jamia masjid chowk Kabirwala,11-Jul-82,11-Aug-02,A,I,A-Level
3287,Huda Ahmed Namani,Ahmed Namani,1,house # 749 St. # 65  Mitthian Shekhopura,11-Apr-82,14-Aug-02,A,I,FSc
3288,Moeen Inayyat Khanzada,Abuzar Shabir Khanzada,0,h#  295 s#  60 Afangi block Melsi,14-Dec-82,17-Aug-02,A,I,A-Level
3289,Sajida Qureshi,Agha Iffan Qureshi,1,Ho. #  610 Street No. 56 Mutian wala Dera Ismail Khan,14-Jan-84,21-Aug-02,A,I,Fsc
3290,Abdul Hameed Abdul Malik Khanzada,Rana Abdul Basit Khanzada,0,house no. 925 street #  51 Hamdarad road Gujrat,16-Sep-84,24-Aug-02,A,I,F.Sc.
3291,Arsalan Zulfiqar,Zulfiqar Zakir,0,ho. #  471 S No. 14 Shah malung Faisalabad,16-May-84,27-Aug-02,A,I,Fsc
3292,Zareen Ismaili,Javed Ismaili,1,House No. 786 S#  9 kurang nala Sahiwal,18-Jun-84,1-Aug-02,A,I,F.Sc.
3293,Shams Athar Hussaini,Suleman Hussaini,0,H No. 100 St. No. 5  Jehlum,18-Feb-83,5-Aug-02,A,I,HSSC
3294,Asif Aun Haqq,Imtiaz Tanveer Haqq,0,Ho. no.647 s no.0  Akbar masjid Abdul Hakim,21-Nov-83,8-Aug-02,A,I,A level
3295,Maryyum Paracha,Raja Baqir Paracha,1,h no.962 s no.63  Main workshop D.G. Khan,21-Nov-83,11-Aug-02,A,I,HSSC
3296,Munnawar Soneel,Soneel Kashif,0,Ho. No.276 St. no.59  Jaamia Masjid road Dera Ismail Khan,23-Aug-83,14-Aug-02,A,I,A level
3297,Moeen Latif,Latif Yawar,0,H# 823 St. # 54  Sherazia coloney LalaMusa,25-Apr-82,18-Aug-02,A,I,A-Level
3298,Farheen Zaidi,Yosaf Zaidi,1,house # 137 St. # 17  Kachi abadi Sialkot,25-Apr-82,21-Aug-02,A,I,FSc
3299,Mirza Mukhtar Sherazi,Ajab Faizan Sherazi,0,h#  452 Street No. 13 Sukkhan abad Bhawalpur,28-Jan-82,24-Aug-02,A,I,A-Level
3300,Aaila Mohammad Kamal Usmani,Mohammad Kamal Usmani,1,Ho. #  998 street #  8 Dhamiyal Kharian,28-Sep-84,28-Aug-02,A,I,Fsc
3301,Sahibzada Kamran Khanzada,Hafiz Hameed Khanzada,0,house no. 313 st. #  3 Dehri Bahawalpur,1-Oct-84,2-Aug-02,A,I,F.Sc.
3302,Rehmat AAmir Bhatti,Choudhary Kashif Bhatti,0,ho. #  628 S#  67 Park road Dera ghazi khan,1-Jun-84,5-Aug-02,A,I,Fsc
3303,Jameela Ghulam Mustafa,Ghulam Mustafa Yawar,1,House No. 942 St. No. 62 Zikria Multan,3-Feb-84,8-Aug-02,A,I,F.Sc.
3304,Imran Pasha,Nazeer Pasha,0,H No. 489 s no. 57 Landi Wazirabad,3-Nov-83,12-Aug-02,A,I,HSSC
3305,Kabir Jibran Shah,Tipo Shah,0,Ho. no.803 s no.53  Taj abad Sargodha,6-Nov-83,15-Aug-02,A,I,A level
3306,Khurshid Pasha,Shan Amer Pasha,1,h no.118 St. no.16  Nizam pur Pindi Bhatian,6-Aug-83,18-Aug-02,A,I,HSSC
3307,Chodhary Atif Abbasi,Syyed Hameed Abbasi,0,Ho. No.664 St. # 11  post office Kharian,8-Apr-83,21-Aug-02,A,I,A level
3308,Mustansar Sohail,Sohail Tufail,0,H# 979 St. # 6  Karnianwala Melsi,10-Apr-82,25-Aug-02,A,I,A-Level
3309,Noor-ul-Ain Zarar,Zarar Sharif,1,house # 294 Street No.2  Karimabad D.I. Khan,10-Jan-82,28-Aug-02,A,I,FSc
3310,Athar Gondal,Haseeb Gondal,0,h# 840 street # 65  Karkhana road Gujrawala,12-Sep-82,2-Aug-02,A,I,A-Level
3311,Haroon Ansary,Anwer Azam Ansary,0,House #  155 st. #  60 Shehar bazar Wazirabad,13-Oct-82,5-Aug-02,A,I,FSc
3312,Annan Gondal,Khurram Husain Gondal,0,house no. 469 S#  56 Ramzania Sahiwal,15-Jun-84,9-Aug-02,A,I,F.Sc.
3313,Jamil Asif Bhatti,Sahibzada Umer Bhatti,0,ho. #  16 St. No. 19 Bara bazar Kabirwala,15-Feb-84,12-Aug-02,A,I,Fsc
3314,Kaneez Karam,Karam Arsalan,1,House No. 330 Street #  14 Jamia masjid chowk Shekhopura,17-Mar-84,15-Aug-02,A,I,F.Sc.
3315,Mouhammad Atif Haqqie,Shabi Haqqie,0,H No. 645 s no. 10 Niazi town D.G. Khan,17-Nov-83,19-Aug-02,A,I,HSSC
3316,Zameer Abdullah Shah,Baber Shah,0,Ho. no. 192 St. no. 5 Shuakat coloney Dera Ismail Khan,19-Aug-83,22-Aug-02,A,I,A level
3317,Hina Chohan,Abdus Sammi Zulfiqar Chohan,1,h no.506 St. no.68  Mutian wala Gujrat,20-Aug-83,25-Aug-02,A,I,HSSC
3318,Iffan Shah,Muhammad Haroon Shah,0,Ho. No.821 St. # 64  Hamdarad road Faisalabad,22-Apr-83,28-Aug-02,A,I,A level
3319,Abdul Hannan Murtaza,Murtaza Viqar,0,H# 367 Street No.59  Dak ghar Bhawalpur,24-Jan-82,3-Aug-02,A,I,A-Level
3320,Jaleela Abdul Qadir,Abdul Qadir Uhad,1,house # 682 Street No.54  Cement factory coloney Jehlum,24-Jan-82,6-Aug-02,A,I,FSc
3321,Raja Yosaf Durrani,Danish Durrani,0,h# 996 st. # 18   Abdul Hakim,26-Oct-82,9-Aug-02,A,I,A-Level
3322,Tipu Sameer Ansari,Inayyat Iqbal Ansari,0,House # 311 S# 13  Akbar masjid D.G. Khan,26-Jun-82,12-Aug-02,A,I,FSc
3323,Najeeb Shehzad Gondal,Nawabzada Muslim Gondal,0,house no. 858 S#  8 Bakra mandi Multan,29-Jun-84,16-Aug-02,A,I,F.Sc.
3324,Uhad Ansari,M. Yawar Ansari,0,ho. #  172 Street #  3 Jalabad LalaMusa,29-Mar-84,19-Aug-02,A,I,Fsc
3325,Hasina Akram,Akram Nazeer,1,House No. 487 s no. 67 Sherazia coloney Sialkot,2-Nov-84,22-Aug-02,A,I,F.Sc.
3326,Emmad Amer Haqqie,Adnan Haqqie,0,Ho. #  33 s#  62 Kachi abadi Bhawalpur,2-Dec-84,25-Aug-02,A,I,Fsc
3327,Niaz Sehti,Shan Sehti,0,Ho. no. 348 St. no. 57 Pakistan hostel Kharian,4-Aug-83,29-Aug-02,A,I,A level
3328,Sidra Chohan,Mudassir Shahroze Chohan,1,h no. 662 S No. 53 Dhamiyal Bahawalpur,4-May-83,3-Aug-02,A,I,HSSC
3329,Abdur Raziq Baig,Momd. Alam Baig,0,Ho. No.209 S No.16  Dehri Dera ghazi khan,7-May-83,6-Aug-02,A,I,A level
3330,Iffan Kabir,Kabir Muaz,0,H No.524 Street No.11  Park road Multan,9-Jan-83,9-Aug-02,A,I,HSSC
3331,Hadiqa Ali,Ali Haseeb,1,house # 838 st. # 7  Cantt. road Wazirabad,9-Oct-82,13-Aug-02,A,I,FSc
3332,Sahibzada Arman Khan,Shakeel Khan,0,h# 385 st. # 70  Landi Sargodha,11-Oct-82,16-Aug-02,A,I,A-Level
3333,Adnan Jaffery,Khurram AAqil Jaffery,0,House # 699 street no.65  Taj abad Pindi Bhatian,11-Jul-82,19-Aug-02,A,I,FSc
3334,Sh. AAdil Khattak,Mouhammed Nazir Khattak,0,house no. 14 Street #  61 Shakrial Shekhopura,14-Mar-84,23-Aug-02,A,I,F.Sc.
3335,Sikandar Minhas,Ch. Farooq Minhas,0,ho. #  560 Street #  56 Jalsa gha Melsi,14-Mar-84,26-Aug-02,A,I,Fsc
3336,Sitara Zubair,Zubair Shabi,1,House No. 875 s#  19 Karnianwala D.I. Khan,16-Dec-84,29-Aug-02,A,I,F.Sc.
3337,Shakeel Karam Haq,Immad Haq,0,Ho. #  190 St. no. 15 Karimabad Gujrawala,16-Aug-84,3-Aug-02,A,I,Fsc
3338,Rahmat Asfar Sehti,Abdus Sammi Ramzan Sehti,0,Ho. no. 504 street #  10 Factory road Faisalabad,18-Sep-83,7-Aug-02,A,I,A level
3339,Natalia Haq,Mekail Furqan Haq,1,h no. 51 S No. 5 Garrizon Sahiwal,18-May-83,10-Aug-02,A,I,HSSC
3340,M. Farooq Baig,Sh. Shams-ul-Islam Baig,0,Ho. No.365 Street No.69  Ramzania Kabirwala,21-Jan-83,13-Aug-02,A,I,A level
3341,Uhad Munnawar,Munnawar Akmal,0,H No.680 St. No.64  Bara bazar Shekhopura,23-Feb-83,16-Aug-02,A,I,HSSC
3342,Malika Fakhar,Fakhar Danish,1,house # 227 st. # 59  Bara qabrustan D.G. Khan,23-Oct-82,20-Aug-02,A,I,FSc
3343,Zil-e-Ali Atif Khan,Ehsan Khan,0,h# 541 street no.54  Niazi town Dera Ismail Khan,25-Jul-82,23-Aug-02,A,I,A-Level
3344,Gul Muamar Kazmi,Muslim Karam Kazmi,0,House # 856 street no.18  Shuakat coloney Gujrat,25-Jul-82,26-Aug-02,A,I,FSc
3345,Syyeda Khan,Agha Amjad Khan,1,H# 402 Street # 13  Mutian wala Faisalabad,27-Mar-82,29-Aug-02,A,I,A-Level
3346,Abdul kareem Ismail Minhas,Nawabzada Nazar Minhas,0,ho. #  717 s#  8 Buliyan wali Bhawalpur,28-Dec-84,4-Aug-02,A,I,Fsc
3347,Asiya Ahsan,Ahsan Usman,1,House No. 31 s#  72 Dak ghar Jehlum,1-Dec-84,7-Aug-02,A,I,F.Sc.
3348,Mujtaba Minhas,Mujtaba Minhas,0,Ho. #  578 street #  67 Cement factory coloney Abdul Hakim,1-Sep-84,10-Aug-02,A,I,Fsc
3349,Akmal Awan,Mudassir Qudoos Awan,0,Ho. no. 893 S No. 62 Chandi bazar Dera ghazi khan,3-May-83,14-Aug-02,A,I,A level
3350,Afsheen Shabir Nazar Haq,Shabir Nazar Haq,1,h no. 207 S No. 58 Mujahid block Multan,3-May-83,17-Aug-02,A,I,HSSC
3351,Sh. Ahmed Awan,Syed Qasim Awan,0,Ho. No. 754 St. No. 21 Bakra mandi LalaMusa,5-Feb-83,20-Aug-02,A,I,A level
3352,Arshad Ikram,Ikram Qamar,0,H No.68 st. # 16  Jalabad Sialkot,8-Oct-83,23-Aug-02,A,I,HSSC
3353,Alina Kiyyani,Mustansar Kiyyani,1,house # 383 s no.12  Kamra chowk Pindi Bhatian,8-Nov-82,27-Aug-02,A,I,FSc
3354,Ibraheem AAdil Khanzada,Muzammil Khanzada,0,h# 929 street no.7  Lohi pura Kharian,10-Jul-82,1-Aug-02,A,I,A-Level
3355,Ajmal Jamil Hussaini,Shabir Anwer Hussaini,0,House # 244 Street # 70  Pakistan hostel Bahawalpur,10-Mar-82,4-Aug-02,A,I,FSc
3356,Shafaq Ismaili,Mohammed Shaheen Ismaili,1,H# 559 St. # 66  Dhamiyal Dera ghazi khan,12-Apr-82,7-Aug-02,A,I,A-Level
3357,Khurram Abdus Sammi Hussaini,Shk. Qamar Hussaini,0,ho. # 873 s# 61  Khumar road Gujrawala,12-Dec-84,11-Aug-02,A,I,Fsc
3358,Atra Ehsan,Ehsan Ikram,1,House No. 420 street #  56 Hospital road Wazirabad,15-Sep-84,14-Aug-02,A,I,F.Sc.
3359,Abdur Rahman Paracha,Ghazanfar Paracha,0,Ho. #  734 street #  19 Cantt. road Sargodha,15-Sep-84,17-Aug-02,A,I,Fsc
3360,M. Sarwar Haque,Moeen Haque,0,house no. 49 S#  15 Landi Pindi Bhatian,17-Jun-84,20-Aug-02,A,I,F.Sc.
3361,Shehnaz Amjad Sabir Sherazi,Amjad Sabir Sherazi,1,h no. 595 St. No. 10 Bhatta Shekhopura,17-Feb-83,24-Aug-02,A,I,HSSC
3362,Mouhammed Akram Zaidi,Sheik Annan Zaidi,0,Ho. No. 910 St. No. 73 Shakrial Melsi,19-Feb-83,27-Aug-02,A,I,A level
3363,Sikandar AAqil,AAqil Zulqur nain,0,H No. 225 s no. 69 Jalsa gha D.I. Khan,21-Nov-83,1-Aug-02,A,I,HSSC
3364,Shamim Mujtaba,Mujtaba Asif,1,house # 771 street no.64  Sihaal Gujrat,22-Jul-82,5-Aug-02,A,I,FSc
3365,Rahat Kharasani,Abdul Ahad Kharasani,0,h# 86 St. no.59  Noorpur Faisalabad,24-Aug-82,8-Aug-02,A,I,A-Level
3366,Aga Mekail Usmani,Ejaz Safi Usmani,0,House # 400 St. # 23  Factory road Sahiwal,24-Apr-82,11-Aug-02,A,I,FSc
3367,Nabeera Laghari,Choudhary Shahzor Laghari,1,H# 947 s# 18  Garrizon Kabirwala,26-Dec-82,14-Aug-02,A,I,A-Level
3368,Muhammad Nadir Bhatti,Mirza Ghulam Mustafa Bhatti,0,ho. # 261 street # 13  Nai abadi Abdul Hakim,26-Sep-84,18-Aug-02,A,I,Fsc
3369,Sadaf Zulfiqar,Zulfiqar Tahir,1,House No. 576 street #  9 Pind dadu D.G. Khan,29-Sep-84,21-Aug-02,A,I,F.Sc.
3370,Furqan Pasha,Nabeel Pasha,0,Ho. #  123 S#  72 Bara qabrustan Dera Ismail Khan,29-Jun-84,24-Aug-02,A,I,Fsc
3371,Ahmed Haque,Bashir Shan Haque,0,house no. 437 St. No. 67 Niazi town Gujrat,2-Feb-84,27-Aug-02,A,I,F.Sc.
3372,Asma Pasha,Hussain Yusaf Pasha,1,h no. 752 St. No. 63 Haider road Sialkot,2-Feb-83,2-Aug-02,A,I,HSSC
3373,Jan Abbasi,Aga Zarar Abbasi,0,Ho. No. 298 s no. 58 Khasra Bhawalpur,4-Nov-83,5-Aug-02,A,I,A level
3374,Jibran Abdul Hameed,Abdul Hameed Mustafa,0,H No. 613 street no. 21 Buliyan wali Jehlum,6-Jul-83,8-Aug-02,A,I,HSSC
3375,Sajeela Latif,Latif Qutab,1,Ho. no.927 St. no.16  Dak ghar Abdul Hakim,7-Aug-83,11-Aug-02,A,I,A level
3376,Waqas Kharasani,Naeem Kharasani,0,h# 242 St. # 12  Farooqia Dera ghazi khan,9-Apr-82,15-Aug-02,A,I,A-Level
