SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
1628,Abeera Nazir Shah,Nazir Shah,1,House # 766 st. # 51  Deinga Sahiwal,7-Oct-78,19-Aug-98,A,C,FSc
1629,Momd. Kabir Pasha,Amjad Pasha,0,house no.313 S# 47  Dehri Jehlum,7-Jun-80,23-Aug-98,A,C,F.Sc.
1630,Nazma Shabi Ayyaz Shah,Shabi Ayyaz Shah,1,ho. # 627 St. No.42  Park road Abdul Hakim,9-Feb-80,26-Aug-98,A,C,Fsc
1631,Sh. Yosaf Butt,Ch. Immad Butt,0,House No. 942 Street #  5 Zikria D.G. Khan,10-Mar-80,29-Aug-98,A,C,F.Sc.
1632,Zulqur nain Mukhtar,Mukhtar Abdus Sammi,0,H No. 256 s no. 1 Landi Multan,12-Nov-79,4-Aug-98,A,C,HSSC
1633,Firdous Azam,Azam Mekail,1,Ho. no. 803 St. no. 96 Taj abad LalaMusa,12-Aug-79,7-Aug-98,A,C,A level
1634,Athar Shan Ansary,Shams-ul-Islam Ansary,0,h no. 117 St. no. 91 Nizam pur Sialkot,14-Aug-79,10-Aug-98,A,C,HSSC
1635,Arsalan Gondal,Akmal Aslam Gondal,0,Ho. No. 432 St. #  55 post office Bhawalpur,16-Apr-79,13-Aug-98,A,C,A level
1636,Riffat Syed Danish Ansary,Syed Danish Ansary,1,H#  979 Street No. 50 Karnianwala Kharian,16-Jan-78,17-Aug-98,A,C,A-Level
1637,Ch. Alam Satti,Muhammad Ehsan Satti,0,house # 293 Street No.45  Karimabad Bahawalpur,19-Jan-78,20-Aug-98,A,C,FSc
1638,Faisal Mekail,Mekail Muslim,0,h# 608 st. # 9  Karkhana road Dera ghazi khan,19-Oct-78,23-Aug-98,A,C,A-Level
1639,Nighat Satti,Amjad Satti,1,House # 154 S# 4  Shehar bazar Multan,21-Jun-78,26-Aug-98,A,C,FSc
1640,Qamar Chohan,Haseen Nazir Chohan,0,house no.469 street no.99  Ramzania Wazirabad,21-Jul-80,1-Aug-98,A,C,F.Sc.
1641,Maria Shah,Usman Latif Shah,1,ho. # 783 Street # 94  Bara bazar Sargodha,23-Mar-80,4-Aug-98,A,C,Fsc
1642,Mehmood Chohan,Nawabzada Mujtaba Chohan,0,House No.330 s no.58  Jamia masjid chowk Pindi Bhatian,23-Nov-80,7-Aug-98,A,C,F.Sc.
1643,Abdul Basit Farzan,Farzan Mudassir,0,Ho. #  645 s#  53 Mitthian Kharian,26-Dec-80,10-Aug-98,A,C,Fsc
1644,Maira Aqeel,Aqeel Shabir,1,Ho. no. 959 St. no. 48 Shuakat coloney Melsi,26-Aug-79,14-Aug-98,A,C,A level
1645,Yosaf Jaffery,Qasim Jaffery,0,h no. 506 S No. 44 Mutian wala D.I. Khan,28-May-79,17-Aug-98,A,C,HSSC
1646,Sheikh Amjad Gondal,Qamar Rahat Gondal,0,Ho. No. 820 S No. 7 Hamdarad road Gujrawala,1-May-79,20-Aug-98,A,C,A level
1647,Sibqat Momd. Mustansar Ansari,Momd. Mustansar Ansari,1,H#  135 Street No. 2 Dak ghar Faisalabad,1-Jan-78,24-Aug-98,A,C,A-Level
1648,Muhammad Kashif Haq,Agha Qutab Haq,0,house #  681 st. #  98 Cement factory coloney Sahiwal,3-Oct-78,27-Aug-98,A,C,FSc
1649,Jameel Abdul Ahad,Abdul Ahad Shabir,0,h# 996 st. # 93   Kabirwala,4-Oct-78,1-Aug-98,A,C,A-Level
1650,Moeena Shaheen Chatta,Shaheen Chatta,1,House # 311 street no.56  Akbar masjid Shekhopura,6-Jul-78,4-Aug-98,A,C,FSc
1651,Syed Zil-e-Ali Kiyyani,Qamar Kiyyani,0,house no.625 Street # 52  Bakra mandi D.G. Khan,6-Mar-80,8-Aug-98,A,C,F.Sc.
1652,Huma Ikram Abdul Qadeer Khan,Ikram Abdul Qadeer Khan,1,ho. # 172 Street # 47  Jalabad Dera Ismail Khan,8-Mar-80,11-Aug-98,A,C,Fsc
1653,Rabbi Kazmi,Shk. Ghazanfar Kazmi,0,House No.486 s# 10  Sherazia coloney Gujrat,8-Dec-80,14-Aug-98,A,C,F.Sc.
1654,Babar Anjum,Anjum Moeen,0,Ho. # 801 St. no.6  Kachi abadi Faisalabad,10-Aug-80,17-Aug-98,A,C,Fsc
1655,Fariha Nabeel,Nabeel Amjad,1,Ho. no. 347 street #  1 Pakistan hostel Bhawalpur,11-Sep-79,21-Aug-98,A,C,A level
1656,Mujtaba Niazi,Annan Niazi,0,h no. 662 S No. 96 Dhamiyal Jehlum,13-May-79,24-Aug-98,A,C,HSSC
1657,Alam Minhas,Rohail Jabbar Minhas,0,Ho. No. 977 Street No. 59 Dehri Abdul Hakim,13-Jan-79,27-Aug-98,A,C,A level
1658,Faiqa Aga Asif Awan,Aga Asif Awan,1,H No. 523 St. No. 55 Park road D.G. Khan,15-Feb-79,1-Aug-98,A,C,HSSC
1659,Mouhammed Latif Haqq,Rana Siraj Haqq,0,house #  838 st. #  50 Cantt. road Multan,17-Oct-78,5-Aug-98,A,C,FSc
1660,Abdul Suleh Ahmad,Ahmad Ejaz,0,h#  152 street no. 45 Landi LalaMusa,17-Jul-78,8-Aug-98,A,C,A-Level
1661,Sultana Namani,Shahzor Namani,1,House # 699 street no.9  Taj abad Sialkot,20-Jul-78,11-Aug-98,A,C,FSc
1662,Najeeb Mehmood Kiyyani,Ghulam Mustafa Kiyyani,0,house no.13 Street # 4  Shakrial Pindi Bhatian,20-Mar-80,15-Aug-98,A,C,F.Sc.
1663,AAmina Namani,Tahir Kishwar Namani,1,ho. # 328 s# 99  Jalsa gha Kharian,22-Dec-80,18-Aug-98,A,C,Fsc
1664,Abdul Qadir Mekail Khanzada,Mirza Nabeel Khanzada,0,House No.875 s# 95  Karnianwala Bahawalpur,22-Dec-80,21-Aug-98,A,C,F.Sc.
1665,Khurshid Yawar,Yawar Bashir,0,Ho. # 189 street # 58  Karimabad Dera ghazi khan,24-Sep-80,24-Aug-98,A,C,Fsc
1666,Kanwal Ismail,Ismail Hussain,1,Ho. no. 504 S No. 53 Factory road Gujrawala,25-May-79,28-Aug-98,A,C,A level
1667,Abdullah Niazi,Zarar Niazi,0,h no. 50 S#  49 Garrizon Wazirabad,27-Jun-79,2-Aug-98,A,C,HSSC
1668,Azam Ismaili,Azmat Khurram Ismaili,0,Ho. No. 365 St. No. 12 Ramzania Sargodha,27-Feb-79,5-Aug-98,A,C,A level
1669,Yasmin Hussaini,Mohammad Qutab Hussaini,1,H No. 680 st. #  7 Bara bazar Pindi Bhatian,29-Oct-79,8-Aug-98,A,C,HSSC
1670,Kishwar Haqq,Sheik Abdur Rahman Haqq,0,house #  994 s no. 3 Bara qabrustan Shekhopura,2-Nov-78,12-Aug-98,A,C,FSc
1671,Waqas Alam,Alam Kaleem,0,h#  541 street no. 98 Niazi town Melsi,2-Jul-78,15-Aug-98,A,C,A-Level
1672,Maria Haqq,Sohail Haqq,1,House # 855 St. # 61  Shuakat coloney D.I. Khan,5-Apr-78,18-Aug-98,A,C,FSc
1673,Choudhary Faisal Sherazi,Ikram Barkat Sherazi,0,H# 170 St. # 57  Mutian wala Gujrawala,5-Apr-78,21-Aug-98,A,C,A-Level
1674,Sitara Zaidi,Faizan Haseen Zaidi,1,ho. # 716 s# 52  Buliyan wali Faisalabad,7-Dec-80,25-Aug-98,A,C,Fsc
1675,Abdul Basit Abdul Ahad Sherazi,Mohammed Moeen Sherazi,0,House No.31 street # 47  Dak ghar Sahiwal,7-Sep-80,28-Aug-98,A,C,F.Sc.
1676,Abdur Raziq Ajmal,Ajmal Abdur Rasheed,0,Ho. # 346 S No.10  Cement factory coloney Kabirwala,9-May-80,2-Aug-98,A,C,Fsc
1677,Madiha Nazir,Nazir Abdul Hannan,1,house no.892 S# 6   Shekhopura,9-Jun-80,5-Aug-98,A,C,F.Sc.
1678,Sheik Ibraheem Usmani,Rohail Usmani,0,h no. 207 St. No. 1 Mujahid block D.G. Khan,12-Feb-79,9-Aug-98,A,C,HSSC
1679,Qudoos Muzammil Ismaili,Ahmed Zulqur nain Ismaili,0,Ho. No. 521 st. #  96 Bakra mandi Dera Ismail Khan,12-Oct-79,12-Aug-98,A,C,A level
1680,Asiya Hussaini,Sheikh Siraj Hussaini,1,H No. 68 s no. 60 Jalabad Gujrat,14-Nov-79,15-Aug-98,A,C,HSSC
1681,Imtiaz Jameel Laghari,Aga Iffan Laghari,0,house #  382 street no. 55 Kamra chowk Sialkot,16-Jul-78,19-Aug-98,A,C,FSc
1682,Kishwar Sheharyar,Sheharyar Sahir,0,h#  697 St. #  50 Lohi pura Bhawalpur,16-Apr-78,22-Aug-98,A,C,A-Level
1683,Afeera Zakir Haque,Zakir Haque,1,House #  244 St. #  14 Pakistan hostel Jehlum,18-Apr-78,25-Aug-98,A,C,FSc
1684,Syyed Momin Paracha,Tahir Hamid Paracha,0,H# 558 s# 9  Dhamiyal Abdul Hakim,19-Dec-78,28-Aug-98,A,C,A-Level
1685,Aneesa Suleman Abdur Rahman Zaidi,Suleman Abdur Rahman Zaidi,1,ho. # 873 street # 4  Khumar road Dera ghazi khan,21-Sep-80,3-Aug-98,A,C,Fsc
1686,Syed Sageer Butt,Ch. Bashir Butt,0,House No.187 street # 0  Hospital road Multan,21-Sep-80,6-Aug-98,A,C,F.Sc.
1687,Munir Ahmed,Ahmed Baqir,0,Ho. # 734 S# 63  Cantt. road LalaMusa,23-Jun-80,9-Aug-98,A,C,Fsc
1688,Firdous Kharasani,Zubair Kharasani,1,house no.48 St. No.58  Landi Sialkot,23-Feb-80,12-Aug-98,A,C,F.Sc.
1689,Ahmad Ayyaz Usmani,Barkat Usmani,0,h no.363 St. No.54  Bhatta Pindi Bhatian,25-Feb-79,16-Aug-98,A,C,HSSC
1690,Choudhary Shan Kharasani,Yusaf Shahzor Kharasani,0,Ho. No. 910 s no. 49 Shakrial Kharian,26-Nov-79,19-Aug-98,A,C,A level
1691,Aneela Bhatti,Sheikh Abdur Rahman Bhatti,1,H No. 224 street no. 12 Jalsa gha Bahawalpur,28-Jul-79,22-Aug-98,A,C,HSSC
1692,Affan Sana Ullah,Sana Ullah Kamal,0,Ho. no. 539 St. no. 7 Karnianwala Dera ghazi khan,1-Aug-79,25-Aug-98,A,C,A level
1693,AAmer Javed,Javed Sohail,0,h#  85 St. #  3 Noorpur Gujrawala,1-Apr-78,29-Aug-98,A,C,A-Level
1694,Sadaf Haque,Abdul Jabbar Haque,1,House #  400 s#  98 Factory road Wazirabad,3-Dec-78,3-Aug-98,A,C,FSc
1695,Latif Pasha,Zaran Mustansar Pasha,0,H#  714 Street No. 61 Garrizon Sargodha,3-Jan-78,6-Aug-98,A,C,A-Level
1696,Khola Shah,Adil Athar Shah,1,ho. # 261 street # 57  Nai abadi Kabirwala,6-Sep-80,10-Aug-98,A,C,Fsc
1697,Zil-e-Ali Butt,Sahibzada Abdur Rasheed Butt,0,House No.576 S# 52  Pind dadu Shekhopura,6-Jun-80,13-Aug-98,A,C,F.Sc.
1698,Aun Aslam,Aslam Karam Illahi,0,Ho. # 890 S# 47  Bara qabrustan Melsi,8-Jun-80,16-Aug-98,A,C,Fsc
1699,Huda Butt,Zamir Butt,1,house no.437 Street # 11  Niazi town D.I. Khan,8-Mar-80,19-Aug-98,A,C,F.Sc.
1700,Waqas Ansary,Bakht Ansary,0,h no.751 s no.6  Haider road Gujrat,10-Nov-79,23-Aug-98,A,C,HSSC
1701,Mohammad Daniyal Haqqie,AAdil Babar Haqqie,0,Ho. No. 66 s no. 1 Khasra Faisalabad,11-Nov-79,26-Aug-98,A,C,A level
1702,Samia Hafiz Anwer Sehti,Hafiz Anwer Sehti,1,H No. 612 St. no. 65 Buliyan wali Sahiwal,13-Aug-79,29-Aug-98,A,C,HSSC
1703,Badar Muneer Chohan,Chodhary Karam Illahi Chohan,0,Ho. no. 927 St. #  60 Dak ghar Kabirwala,15-Apr-79,3-Aug-98,A,C,A level
1704,Yaar Muhammad Shahid,Shahid Umer,0,h#  242 S No. 55 Farooqia Abdul Hakim,15-May-78,7-Aug-98,A,C,A-Level
1705,Malika Chohan,Bakht Chohan,1,House #  556 Street No. 51 Chandi bazar D.G. Khan,17-Jan-78,10-Aug-98,A,C,FSc
1706,Rafi Jaffery,Osman Soneel Jaffery,0,H#  103 street #  14 Mujahid block Dera Ismail Khan,17-Sep-78,13-Aug-98,A,C,A-Level
1707,Nazeer Zaran Khan,Baber Shabeer Khan,0,house # 417 st. # 9  Bakra mandi Gujrat,20-Oct-78,16-Aug-98,A,C,FSc
1708,Sharif Jaffery,Shk. Abdul Qadeer Jaffery,0,House No.732 S# 4  Odean chowk Sialkot,20-Jun-80,20-Aug-98,A,C,F.Sc.
1709,Nabeel Masud,Masud Tanvir,0,Ho. # 278 Street # 0  Kamra chowk Bhawalpur,22-Mar-80,23-Aug-98,A,C,Fsc
1710,Raheela Sana Ullah,Sana Ullah Javed,1,house no.593 Street # 63  Lohi pura Jehlum,22-Mar-80,26-Aug-98,A,C,F.Sc.
1711,Zahid Anwer Khattak,Uhad Khattak,0,h no.908 s no.58  Chand mari Bahawalpur,24-Nov-79,1-Aug-98,A,C,HSSC
1712,Ijaz Haq,Furqan Qaisar Haq,0,Ho. No.454 St. no.54  Basti Dera ghazi khan,24-Aug-79,4-Aug-98,A,C,A level
1713,Shamim Agha Inayyat Sehti,Agha Inayyat Sehti,1,H No. 769 St. no. 49 Khumar road Multan,27-Aug-79,7-Aug-98,A,C,HSSC
1714,Umer Haq,Nawabzada Rizwan Haq,0,Ho. no. 83 S No. 12 Hospital road LalaMusa,29-May-79,10-Aug-98,A,C,A level
1715,Karam Illahi Badar,Badar Yawar,0,h#  630 Street No. 8 City Road Sargodha,29-Jan-78,14-Aug-98,A,C,A-Level
1716,Eman Chatta,Yosaf Chatta,1,House #  944 Street No. 3 Kusar coloney Pindi Bhatian,2-Jan-78,17-Aug-98,A,C,FSc
1717,Shabi Ajab Kiyyani,Tipo Salim Kiyyani,0,H#  259 st. #  66 Bhatta Kharian,2-Oct-78,20-Aug-98,A,C,A-Level
1718,Hameed Rashid Khan,Shan Shuja Khan,0,house #  806 S#  62 Shakrial Bahawalpur,4-Jun-78,23-Aug-98,A,C,FSc
1719,Anjum Kazmi,Raja Hamid Kazmi,0,House No.120 street no.57  Eid gha D.I. Khan,5-Jul-80,27-Aug-98,A,C,F.Sc.
1720,Barkat Qutab,Qutab Alam,0,Ho. # 435 Street # 52  Sihaal Gujrawala,7-Mar-80,1-Aug-98,A,C,Fsc
1721,Sualeha Minhas,Sharif Minhas,1,house no.749 s no.16  Noorpur Wazirabad,7-Nov-80,4-Aug-98,A,C,F.Sc.
1722,Murtaza Khattak,Haseeb Khattak,0,ho. # 296 s# 11  Factory road Sargodha,9-Dec-80,7-Aug-98,A,C,Fsc
1723,Shams-ul-Islam Minhas,Anwer Shakir Minhas,0,Ho. No.611 St. no.6  Malik abad Kabirwala,9-Aug-79,11-Aug-98,A,C,A level
1724,Rubina Awan,Aga Khurram Awan,1,H No.925 S No.2  Nai abadi Shekhopura,11-May-79,14-Aug-98,A,C,HSSC
1725,Niaz Haq,Hafiz Mahtab Haq,0,Ho. no. 472 S No. 65 Pind dadu Melsi,14-May-79,17-Aug-98,A,C,A level
1726,Baber Zaran,Zaran Farooq,0,h#  786 Street No. 60 Koral Dera Ismail Khan,14-Jan-78,21-Aug-98,A,C,A-Level
1727,Ghosia Chatta,Osman Chatta,1,House #  101 st. #  55 Daniyaal town Gujrat,16-Oct-78,24-Aug-98,A,C,FSc
1728,Mirza Abu Bakr Kiyyani,Baber Najam Kiyyani,0,H#  647 st. #  51 Haider road Faisalabad,16-Oct-78,27-Aug-98,A,C,A-Level
1729,Nabeel Namani,Abdus Sammi Niaz Namani,0,house #  962 street no. 14 Khasra Sahiwal,18-Jul-78,1-Aug-98,A,C,FSc
1730,M. Arif Kazmi,Mouhammad Haroon Kazmi,0,House No. 277 Street #  9 Doley shah Jehlum,18-Mar-80,5-Aug-98,A,C,F.Sc.
1731,Mudassir Shaukat,Shaukat Shams-ul-Islam,0,Ho. # 823 St. # 5  Railway line Abdul Hakim,21-Apr-80,8-Aug-98,A,C,Fsc
1732,Iqra Uhad Kazmi,Uhad Kazmi,1,house no.138 s# 68  Farooqia D.G. Khan,21-Dec-80,11-Aug-98,A,C,F.Sc.
1733,Sahibzada Ehsan Niazi,Danish Niazi,0,ho. # 452 St. no.63  Chandi bazar Dera Ismail Khan,23-Aug-80,14-Aug-98,A,C,Fsc
1734,Waqar Arif Ismaili,Inayyat Sheharyar Ismaili,0,Ho. No.999 street # 59  Saidpur road LalaMusa,23-Sep-79,18-Aug-98,A,C,A level
1735,Hajira Niazi,Mohammad Muslim Niazi,1,H No.313 S No.54  Chittian hattian Sialkot,25-May-79,21-Aug-98,A,C,HSSC
1736,Shariq Masood,Masood Sana Ullah,0,Ho. no. 628 St. No. 17 Odean chowk Bhawalpur,28-Feb-79,24-Aug-98,A,C,A level
1737,Khurshid Aun,Aun Nazar,0,h no. 175 st. #  13 Kamra chowk Jehlum,28-Oct-79,27-Aug-98,A,C,HSSC
1738,Manahil Tipo Haqq,Tipo Haqq,1,House #  489 st. #  8 Mitran walia Bahawalpur,1-Oct-78,2-Aug-98,A,C,FSc
1739,Munir Sherazi,Shan Taimor Sherazi,0,H#  804 street no. 3 Chand mari Dera ghazi khan,1-Jul-78,5-Aug-98,A,C,A-Level
1740,Momin Arsalan Namani,M. Mudassir Namani,0,house #  118 Street #  67 Basti Multan,3-Mar-78,8-Aug-98,A,C,FSc
1741,Tehmina Sherazi,Choudhary Alam Sherazi,1,h#  665 St. #  62 Khumar road LalaMusa,3-Apr-78,11-Aug-98,A,C,A-Level
1742,Shakeel Muneer,Muneer Qasim,0,Ho. # 979 s# 57  Purani Taal Sargodha,6-Dec-80,15-Aug-98,A,C,Fsc
1743,Azra Khanzada,Mujeeb Khanzada,1,house no.294 St. no.52  City Road Pindi Bhatian,6-Aug-80,18-Aug-98,A,C,F.Sc.
1744,Asif Sharif Usmani,Shakeel Usmani,0,ho. # 841 street # 16  Kusar coloney Kharian,8-Sep-80,21-Aug-98,A,C,Fsc
1745,Mirza Ibraheem Ismaili,Khurram Noor Ismaili,0,Ho. No.155 S No.11  Illyas abad Melsi,8-May-79,25-Aug-98,A,C,A level
1746,Nighat Sheik Nazir Hussaini,Sheik Nazir Hussaini,1,H No.470 St. No.6  Bunkhar gali D.I. Khan,10-Feb-79,28-Aug-98,A,C,HSSC
1747,Saleem Farzan,Farzan Farooq,0,Ho. no.16 St. No.70  Eid gha Gujrawala,12-Feb-79,2-Aug-98,A,C,A level
1748,Sabir Nabeel,Nabeel Safi,0,h no. 331 st. #  65 Sihaal Wazirabad,13-Oct-79,5-Aug-98,A,C,HSSC
1749,Shafaq Haque,Atif Haque,1,House #  645 street no. 60 Lakhan Sahiwal,15-Jul-78,9-Aug-98,A,C,FSc
1750,Mukhtar Paracha,Abdus Sammi Talha Paracha,0,H#  192 street no. 56 College road Kabirwala,15-Jul-78,12-Aug-98,A,C,A-Level
1751,Rana Zakir Haque,Ch. Mekail Haque,0,house #  507 St. #  19 Malik abad Shekhopura,17-Apr-78,15-Aug-98,A,C,FSc
1752,Zareen Sherazi,Mirza Shams-ul-Islam Sherazi,1,h#  821 s#  14 Nai abadi Melsi,17-Dec-78,18-Aug-98,A,C,A-Level
1753,Abdul Mannan Rayyan,Rayyan Akmal,0,Ho. #  368 s#  10 Karki Dera Ismail Khan,19-Dec-80,22-Aug-98,A,C,Fsc
1754,Wajiha Sherazi,Kishwar Sherazi,1,house no.682 street # 5  Koral Gujrat,20-Sep-80,25-Aug-98,A,C,F.Sc.
1755,Shams-ul-Islam Bhatti,Zulqur nain Bhatti,0,ho. # 997 S No.68  Daniyaal town Faisalabad,22-May-80,28-Aug-98,A,C,Fsc
1756,Sahibzada Iffan Satti,Sammi Satti,0,House No.543 S# 64  Haider road Sahiwal,22-Jun-80,2-Aug-98,A,C,F.Sc.
1757,Kalsoom Bhatti,Abdul Ahad Muslim Bhatti,1,H No.858 St. No.59  Byaar Jehlum,24-Feb-79,6-Aug-98,A,C,HSSC
1758,Daud Shah,Nawabzada Abdur Rahim Shah,0,Ho. no.173 st. # 54  Doley shah Abdul Hakim,26-Oct-79,9-Aug-98,A,C,A level
1759,Syyed Abdur Rahman Pasha,Ch. Akmal Pasha,0,h no.487 s no.17  Railway line D.G. Khan,26-Nov-79,12-Aug-98,A,C,HSSC
1760,Hira Sheharyar,Sheharyar Ghulam Mustafa,1,House #  34 street no. 13 Chan chirag Multan,29-Jul-78,16-Aug-98,A,C,FSc
1761,Mumtaz Durrani,Abdullah Durrani,0,H#  348 St. #  8 Kotlia LalaMusa,29-Apr-78,19-Aug-98,A,C,A-Level
1762,Abdul Hameed Abbasi,Nabeel Viqar-ul-Islam Abbasi,0,house #  663 St. #  3 Saidpur road Sialkot,2-Apr-78,22-Aug-98,A,C,FSc
1763,Zunera Durrani,Saaleh Abdul Hannan Durrani,1,h#  209 Street No. 67 Chittian hattian Bhawalpur,2-Jan-78,25-Aug-98,A,C,A-Level
1764,Jamil Ansary,Sh. Haseen Ansary,0,Ho. #  524 street #  62 Surahi bazar Kharian,4-Sep-80,29-Aug-98,A,C,Fsc
1765,Ghosia Rehan,Rehan Usman,1,house no. 839 street #  57 Farman block Bahawalpur,4-Sep-80,3-Aug-98,A,C,F.Sc.
1766,Farooq Ansari,Mustafa Ansari,0,ho. # 385 S# 21  Mitran walia Dera ghazi khan,7-Jun-80,6-Aug-98,A,C,Fsc
1767,Rasheed Murtaza Satti,Muzammil Satti,0,House No.700 St. No.16  Chand mari Multan,7-Feb-80,9-Aug-98,A,C,F.Sc.
1768,Abida Haqqie,Naeem Mustafa Haqqie,1,H No.14 Street # 11  Ghosia masjid chwok Wazirabad,9-Mar-79,13-Aug-98,A,C,HSSC
1769,Iffan Abdur Rahim Satti,Mouhammed Kaleem Satti,0,Ho. no.561 s no.7  Kamalia Sargodha,11-Nov-79,16-Aug-98,A,C,A level
1770,Sarwar Amjad,Amjad Qamar,0,h no.876 street no.70  Purani Taal Pindi Bhatian,11-Jul-79,19-Aug-98,A,C,HSSC
1771,Umme Habiba Waqar,Waqar Ikram,1,Ho. No. 190 St. no. 65 City Road Kharian,14-Aug-79,22-Aug-98,A,C,A level
1772,Momin Chohan,Ghazanfar Chohan,0,H#  737 St. #  61 Kumria Melsi,14-Apr-78,26-Aug-98,A,C,A-Level
1773,Siraj Jaffery,Moeen Mekail Jaffery,0,house #  51 Street No. 56 Illyas abad D.I. Khan,16-Jan-78,29-Aug-98,A,C,FSc
1774,Mahjabeen Durrani,Tabraiz Iffan Durrani,1,h#  366 Street No. 19 Bunkhar gali Gujrawala,16-Jan-78,3-Aug-98,A,C,A-Level
1775,Muneer Latif Jaffery,Syed Abdul Hannan Jaffery,0,Ho. #  680 street #  15 Biyaal Faisalabad,18-Sep-80,7-Aug-98,A,C,Fsc
1776,Viqar-un-Nisa Shabir,Shabir Zulqur nain,1,house no. 227 S#  10 Muzafar shah Sahiwal,18-Jun-80,10-Aug-98,A,C,F.Sc.
