SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
2856,Agha Ubaid Namani,Jamil Namani,0,H#  847 S No. 65 Park road Abdul Hakim,19-May-81,28-Aug-01,A,C,A-Level
2857,Naz Sherazi,Anwar Rahid Sherazi,1,house #  162 Street No. 60 Zikria D.G. Khan,21-Jan-81,2-Aug-01,A,C,FSc
2858,Ch. Kareem Zaidi,Chodhary Murtaza Zaidi,0,h#  476 st. #  23 Darian Dera Ismail Khan,21-Oct-81,5-Aug-01,A,C,A-Level
2859,Hameed Khanzada,Sahibzada Faisal Khanzada,0,House #  23 st. #  19 Kumria Gujrat,23-Oct-81,8-Aug-01,A,C,FSc
2860,Najum Asfar,Asfar Aun,0,house no. 338 S#  14 Nizam pur Sialkot,23-Jun-83,12-Aug-01,A,C,F.Sc.
2861,Choudhary Bashir Pasha,Osama Pasha,0,ho. #  652 Street #  9 post office Bhawalpur,25-Mar-83,15-Aug-01,A,C,Fsc
2862,Noor Haque,Anwar Haque,1,House No.199 Street # 73  Biyaal Jehlum,26-Mar-83,18-Aug-01,A,C,F.Sc.
2863,Mouhammed Jabbar Pasha,Muazzum Amjad Pasha,0,Ho. # 513 s# 68  Muzafar shah Abdul Hakim,28-Dec-83,21-Aug-01,A,C,Fsc
2864,Ghani Abbasi,Hafiz Ramzan Abbasi,0,Ho. no.828 St. no.63  Karkhana road Dera ghazi khan,1-Aug-82,25-Aug-01,A,C,A level
2865,Razia Abuzar,Abuzar Hayyat,1,h no.375 St. # 26  Shehar bazar Multan,1-Apr-82,28-Aug-01,A,C,HSSC
2866,Abid Shehzad,Shehzad Mazhar,0,Ho. No.689 S No.22  Mandi LalaMusa,3-May-82,2-Aug-01,A,C,A level
2867,Mohammed Anjum Kharasani,Kamran Kharasani,0,H# 4 Street No.17  Bara bazar Sargodha,3-Jan-81,6-Aug-01,A,C,A-Level
2868,Sunera Ansary,Saeed Tipo Ansary,1,house #  550 st. #  12 Jamia masjid chowk Pindi Bhatian,6-Oct-81,9-Aug-01,A,C,FSc
2869,AAmer Ramzan Gondal,Shuja Azmat Gondal,0,h#  865 st. #  76 Mitthian Kharian,6-Oct-81,12-Aug-01,A,C,A-Level
2870,Shazil Bhatti,Sh. Masud Bhatti,0,House #  179 S#  71 Afangi block Bahawalpur,8-Jun-81,15-Aug-01,A,C,FSc
2871,Bulbul Uhad,Uhad Zabir,0,house no. 494 Street #  66 Mutian wala D.I. Khan,8-Mar-83,19-Aug-01,A,C,F.Sc.
2872,Pervaiz Abdul Malik Bhatti,Masroor Bhatti,0,ho. #  41 Street #  62 Hamdarad road Gujrawala,10-Mar-83,22-Aug-01,A,C,Fsc
2873,Fareeha Shah,AAqil Shah,1,House No. 355 s#  25 Shah malung Wazirabad,10-Dec-83,25-Aug-01,A,C,F.Sc.
2874,Ikram Chohan,Rahat Muneer Chohan,0,Ho. # 670 St. no.20  kurang nala Sargodha,13-Aug-83,28-Aug-01,A,C,Fsc
2875,Yasin Qasim Shah,Hafiz Badar Shah,0,Ho. no.216 St. no.16   Kabirwala,15-Aug-82,3-Aug-01,A,C,A level
2876,Gulmina Jabir,Jabir Taimor,1,h no.531 S No.11  Akbar masjid Shekhopura,15-May-82,6-Aug-01,A,C,HSSC
2877,Mujeeb Nazeer,Nazeer Sageer,0,Ho. No.845 Street No.74  Main workshop Melsi,17-Jan-82,9-Aug-01,A,C,A level
2878,Yusaf Ajmal Durrani,Zulfiqar Durrani,0,H No.392 St. No.70  Jaamia Masjid road D.I. Khan,17-Feb-82,12-Aug-01,A,C,HSSC
2879,Kina Ayyaz Qasim Jaffery,Ayyaz Qasim Jaffery,1,house # 707 st. # 65  Sherazia coloney Gujrat,19-Oct-81,16-Aug-01,A,C,FSc
2880,Mouhammed Karam Illahi Gondal,Choudhary Ajmal Gondal,0,h#  21 S#  60 Kachi abadi Faisalabad,20-Jun-81,19-Aug-01,A,C,A-Level
2881,Osama AAqil Ansari,Raja Shakir Ansari,0,House #  568 street no. 24 Sukkhan abad Sahiwal,22-Jul-81,22-Aug-01,A,C,FSc
2882,Raza Abdul Malik,Abdul Malik Rahmat,0,house no. 882 Street #  19 Dhamiyal Jehlum,22-Mar-83,26-Aug-01,A,C,F.Sc.
2883,Rashid Haqqie,Latif Haqqie,0,ho. #  197 s#  14 Dehri Abdul Hakim,24-Dec-83,29-Aug-01,A,C,Fsc
2884,Uzma Satti,Muazzum Satti,1,House No. 743 s#  77 Park road D.G. Khan,24-Dec-83,3-Aug-01,A,C,F.Sc.
2885,Zahid Haqqie,Sheharyar Ismail Haqqie,0,Ho. # 58 St. no.73  Zikria Dera Ismail Khan,27-Aug-83,6-Aug-01,A,C,Fsc
2886,Sheikh Baber Baig,Agha Hayyat Baig,0,Ho. no.373 S No.68  Landi LalaMusa,29-May-82,10-Aug-01,A,C,A level
2887,Sajida Abdul Suleh,Abdul Suleh Husain,1,h no.919 S No.63  Taj abad Sialkot,29-May-82,13-Aug-01,A,C,HSSC
2888,Mazhar Shakir,Shakir Sonil,0,Ho. No.234 St. No.27  Nizam pur Bhawalpur,2-Feb-82,16-Aug-01,A,C,A level
2889,Suleman Durrani,Adul Qudoos Durrani,0,H No.548 st. # 22  post office Jehlum,2-Oct-82,19-Aug-01,A,C,HSSC
2890,Azra Jaffery,Shuja Shehzad Jaffery,1,house # 863 s no.17  Karnianwala Bahawalpur,4-Nov-81,23-Aug-01,A,C,FSc
2891,Abdul Mannan Khan,Mirza Khalid Khan,0,h#  409 street no. 13 Karimabad Dera ghazi khan,5-Jul-81,26-Aug-01,A,C,A-Level
2892,Mouhammad Uhad Ansari,Mouhammad Zabir Ansari,0,House #  724 Street #  76 Karkhana road Multan,7-Mar-81,29-Aug-01,A,C,FSc
2893,Maria Adil,Adil Saroor,1,H#  39 St. #  71 Shehar bazar LalaMusa,7-Apr-81,3-Aug-01,A,C,A-Level
2894,Abid Ansari,Niaz Ansari,0,ho. #  585 s#  67 Ramzania Sargodha,9-Dec-83,7-Aug-01,A,C,Fsc
2895,Nirma Sehti,Rahat Haseen Sehti,1,House No. 900 street #  62 Bara bazar Pindi Bhatian,9-Sep-83,10-Aug-01,A,C,F.Sc.
2896,Rahid Zarar Haq,Wajid Mustamsir Haq,0,Ho. #  214 street #  25 Jamia masjid chowk Kharian,11-Sep-83,13-Aug-01,A,C,Fsc
2897,Affan Sehti,Mohammad Taimor Sehti,0,Ho. no.761 S No.21  Niazi town Melsi,14-May-82,17-Aug-01,A,C,A level
2898,Qudsia Arman,Arman Abdul Rafay,1,h no.75 St. No.16  Shuakat coloney D.I. Khan,14-Feb-82,20-Aug-01,A,C,HSSC
2899,Haroon Jabbar Baig,Ghazi Baig,0,Ho. No.390 St. No.79  Mutian wala Gujrawala,16-Feb-82,23-Aug-01,A,C,A level
2900,Talha Chatta,Ibrahim Chatta,0,H No.937 s no.74  Hamdarad road Wazirabad,16-Nov-82,26-Aug-01,A,C,HSSC
2901,Qudsia Kazmi,Ajmal Rehan Kazmi,1,house # 251 street no.70  Dak ghar Sahiwal,18-Jul-81,1-Aug-01,A,C,FSc
2902,Najum Farzan Khan,Mohammed Ijaz Khan,0,h# 566 street no.65  Cement factory coloney Kabirwala,18-Jul-81,4-Aug-01,A,C,A-Level
2903,Azhar Kazmi,Choudhary Rahmat Kazmi,0,House #  112 St. #  28  Shekhopura,21-Apr-81,7-Aug-01,A,C,FSc
2904,Sibqat Nazar,Nazar Latif,1,H#  427 s#  24 Akbar masjid Melsi,21-Dec-81,10-Aug-01,A,C,A-Level
2905,Zeeshan AAmer Minhas,Jibran Minhas,0,ho. #  741 Street No. 19 Bakra mandi Dera Ismail Khan,23-Jan-83,14-Aug-01,A,C,Fsc
2906,Madiha Mehmood Abdul Suleh Niazi,Mehmood Abdul Suleh Niazi,1,House No. 288 street #  14 Jalabad Gujrat,23-Sep-83,17-Aug-01,A,C,F.Sc.
2907,Momd. Shaheen Haq,Rai Murtaza Haq,0,Ho. #  603 S No. 78 Sherazia coloney Faisalabad,25-May-83,20-Aug-01,A,C,Fsc
2908,Abdul Malik Awan,Sheik Husain Awan,0,house no. 917 S#  73 Kachi abadi Sahiwal,27-Jun-83,23-Aug-01,A,C,F.Sc.
2909,Sumreen Abdur Raziq,Abdur Raziq Farman,1,h no.232 St. No.68  Pakistan hostel Jehlum,28-Feb-82,27-Aug-01,A,C,HSSC
2910,Munir Kiyyani,Adul Qudoos Kiyyani,0,Ho. No.778 s no.64  Dhamiyal Abdul Hakim,1-Nov-82,1-Aug-01,A,C,A level
2911,M. Najum Namani,Waqas Namani,0,H No.93 s no.27  Dehri D.G. Khan,1-Nov-82,4-Aug-01,A,C,HSSC
2912,Sehar Shehzad Aftab Kiyyani,Shehzad Aftab Kiyyani,1,Ho. no.408 street no.22  Park road Dera Ismail Khan,3-Jul-82,7-Aug-01,A,C,A level
2913,Adil Waqas Qureshi,Ch. Kalim Qureshi,0,h# 954 St. # 18  Cantt. road LalaMusa,3-Apr-81,11-Aug-01,A,C,A-Level
2914,Yosaf Ismaili,Syed Zishan Ismaili,0,House # 269 St. # 81  Landi Sialkot,5-Apr-81,14-Aug-01,A,C,FSc
2915,Tahira Hussaini,Muhammad Farman Hussaini,1,H#  583 Street No. 76 Taj abad Bhawalpur,6-Jan-81,17-Aug-01,A,C,A-Level
2916,Ajab Mazhar,Mazhar Noor,0,ho. #  130 street #  71 Shakrial Kharian,8-Sep-83,21-Aug-01,A,C,Fsc
2917,Tehsin Paracha,Waqas Paracha,1,House No. 444 street #  67 Jalsa gha Bahawalpur,8-Sep-83,24-Aug-01,A,C,F.Sc.
2918,Salman Haque,Abdul Mujeeb Haque,0,Ho. #  759 S#  30 Karnianwala Dera ghazi khan,10-Jun-83,27-Aug-01,A,C,Fsc
2919,Chodhary Amjad Sherazi,Saleem Latif Sherazi,0,house no. 306 St. No. 25 Karimabad Multan,12-Feb-83,1-Aug-01,A,C,F.Sc.
2920,Mahjabeen Nawabzada Fakhir Zaidi,Nawabzada Fakhir Zaidi,1,h no.620 Street # 21  Factory road Wazirabad,13-Mar-82,5-Aug-01,A,C,HSSC
2921,Sahir Abdur Rahim,Abdur Rahim Niaz,0,Ho. No.935 s no.16  Garrizon Sargodha,15-Nov-82,8-Aug-01,A,C,A level
2922,Mekail Zabir,Zabir Rayyan,0,H No.481 St. no.79  Ramzania Pindi Bhatian,15-Aug-82,11-Aug-01,A,C,HSSC
2923,Tehsin Kharasani,Najum Kharasani,1,Ho. no.796 St. no.75  Bara bazar Kharian,17-Aug-82,14-Aug-01,A,C,A level
2924,Syed Yawar Usmani,Rashid Rahat Usmani,0,h# 110 St. # 70  Bara qabrustan Melsi,17-Apr-81,18-Aug-01,A,C,A-Level
2925,Sheikh Qutab-ud-Din Laghari,Momd. Munnawar Laghari,0,House # 425 Street No.65  Niazi town D.I. Khan,19-Jan-81,21-Aug-01,A,C,FSc
2926,Noor Hussaini,Sh. Tanveer Hussaini,1,H#  972 Street No. 29 Shuakat coloney Gujrawala,20-Jan-81,24-Aug-01,A,C,A-Level
2927,Muaz Bashir,Bashir Viqar-ul-Islam,0,house #  286 st. #  24 Mutian wala Wazirabad,22-Oct-81,27-Aug-01,A,C,FSc
2928,Kausar Bhatti,Azhar Bhatti,1,House No. 601 S#  19 Buliyan wali Sahiwal,22-Jun-83,2-Aug-01,A,C,F.Sc.
2929,Mouhammad Amjad Haque,Daud Aun Haque,0,Ho. #  147 St. No. 83 Dak ghar Kabirwala,24-Feb-83,5-Aug-01,A,C,Fsc
2930,Shaukat Pasha,Shazil Muamar Pasha,0,house no. 462 Street #  78 Cement factory coloney Shekhopura,24-Mar-83,8-Aug-01,A,C,F.Sc.
2931,Bisma Mouhammed Mustamsir Haque,Mouhammed Mustamsir Haque,1,h no. 776 s no. 73 Chandi bazar D.G. Khan,26-Nov-82,12-Aug-01,A,C,HSSC
2932,Imtiaz Najum,Najum Fazal,0,Ho. No.323 St. no.69  Mujahid block Dera Ismail Khan,29-Aug-82,15-Aug-01,A,C,A level
2933,Fakhar Zaidi,Munir Zaidi,0,H No.638 St. no.32  Bakra mandi Gujrat,29-Aug-82,18-Aug-01,A,C,HSSC
2934,Asma Butt,Imran Butt,1,Ho. no.952 St. # 27  Jalabad Faisalabad,2-Apr-82,21-Aug-01,A,C,A level
2935,Mustansar Ansary,Zishan Zameer Ansary,0,h# 499 Street No.22  Kamra chowk Bhawalpur,2-Jan-81,25-Aug-01,A,C,A-Level
2936,Chodhary Mumtaz Kharasani,Shk. Mumtaz Kharasani,0,House # 813 Street No.18  Lohi pura Jehlum,4-Jan-81,28-Aug-01,A,C,FSc
2937,Huma Syed Azam Ansary,Syed Azam Ansary,1,H# 128 st. # 81  Pakistan hostel Abdul Hakim,4-Oct-81,2-Aug-01,A,C,A-Level
2938,Emmad-ud-Din Zil-e-Ali,Zil-e-Ali Zafar,0,house #  674 S#  76 Dhamiyal D.G. Khan,7-Jun-81,5-Aug-01,A,C,FSc
2939,Sehar Bhatti,Abdul Mujeeb Bhatti,1,House No. 989 S#  72 Khumar road Multan,7-Jun-83,9-Aug-01,A,C,F.Sc.
2940,Sheik Rehan Satti,Abid Shuja Satti,0,Ho. #  304 Street #  67 Hospital road LalaMusa,9-Mar-83,12-Aug-01,A,C,Fsc
2941,Shariq Adnan Pasha,Fakhir Tipu Pasha,0,house no. 850 s no. 30 Cantt. road Sialkot,9-Nov-83,15-Aug-01,A,C,F.Sc.
2942,Sumiyya Shah,Agha Sattar Shah,1,ho. #  165 s#  26 Landi Bhawalpur,11-Dec-83,18-Aug-01,A,C,Fsc
2943,Nazeer Muaz,Muaz Rehan,0,Ho. No. 479 St. no. 21 Bhatta Kharian,13-Aug-82,22-Aug-01,A,C,A level
2944,Mohammad Abdul Hameed Abbasi,Najam Abbasi,0,H No.794 St. # 16  Shakrial Bahawalpur,14-Apr-82,25-Aug-01,A,C,HSSC
2945,Zeba Emmad-ud-Din Durrani,Emmad-ud-Din Durrani,1,Ho. no.340 S No.80  Jalsa gha Dera ghazi khan,16-May-82,28-Aug-01,A,C,A level
2946,Mouhammad Malik Abbasi,Munnawar Abdul Qadeer Abbasi,0,h# 655 Street No.75  Sihaal Gujrawala,16-Jan-81,3-Aug-01,A,C,A-Level
2947,Kashif Gondal,Raja Aftab Gondal,0,House # 970 st. # 70  Noorpur Wazirabad,18-Oct-81,6-Aug-01,A,C,FSc
2948,Samman Ejaz,Ejaz Waqar,1,H# 516 st. # 34  Factory road Sargodha,18-Oct-81,9-Aug-01,A,C,A-Level
2949,Ahmad Amjad,Amjad Qaisar,0,house #  831 S#  29 Garrizon Pindi Bhatian,21-Jun-81,12-Aug-01,A,C,FSc
2950,Zinat Haqqie,Daud Haqqie,1,House No. 145 Street #  24 Nai abadi Shekhopura,21-Mar-83,16-Aug-01,A,C,F.Sc.
2951,Rahat Satti,Abdul Qadir Yaar Muhammad Satti,0,Ho. #  692 Street #  19 Pind dadu Melsi,23-Mar-83,19-Aug-01,A,C,Fsc
2952,Ehsan Usman Haqqie,Mustamsir Qasim Haqqie,0,house no. 6 s#  83 Bara qabrustan D.I. Khan,23-Dec-83,22-Aug-01,A,C,F.Sc.
2953,Aliya Shah,Rana Shaukat Shah,1,ho. #  321 St. no. 78 Niazi town Gujrawala,25-Aug-83,25-Aug-01,A,C,Fsc
2954,Abdul Suleh Rai,Rai Nazir,0,Ho. No. 868 street #  73 Haider road Faisalabad,27-Sep-82,29-Aug-01,A,C,A level
2955,Kashif Shakir Baig,Salman Baig,0,H No.182 S No.69  Khasra Sahiwal,28-May-82,3-Aug-01,A,C,HSSC
2956,Shamim Durrani,Raza Durrani,1,Ho. no.497 Street No.32  Buliyan wali Kabirwala,1-Jan-82,6-Aug-01,A,C,A level
2957,Zameer Jaffery,Mumtaz Kishwar Jaffery,0,h no.43 St. No.27  Dak ghar Shekhopura,1-Feb-82,9-Aug-01,A,C,HSSC
2958,Sarwar Shuja Durrani,Mohammed Aun Durrani,0,House # 358 st. # 23  Farooqia D.G. Khan,3-Oct-81,13-Aug-01,A,C,FSc
2959,Anjum Najam,Najam Zafar,1,H# 672 street no.18  Chandi bazar Dera Ismail Khan,3-Jul-81,16-Aug-01,A,C,A-Level
2960,Tanveer Abdul Haseeb,Abdul Haseeb Ubaid,0,house # 219 street no.81  Mujahid block Gujrat,5-Jul-81,19-Aug-01,A,C,FSc
2961,Nafisa Ansari,Zahid Ansari,1,House No. 534 Street #  77 Chittian hattian Sialkot,6-Mar-83,23-Aug-01,A,C,F.Sc.
2962,Khurram Ayyaz Sehti,Arif Karam Sehti,0,Ho. #  848 s#  72 Odean chowk Bhawalpur,8-Dec-83,26-Aug-01,A,C,Fsc
2963,Sh. Abdul Qadir Haqqie,Mohammad Sattar Haqqie,0,house no. 163 s#  35 Kamra chowk Jehlum,8-Dec-83,29-Aug-01,A,C,F.Sc.
2964,Sultana Sheik Nadeem Sehti,Sheik Nadeem Sehti,1,ho. #  709 street #  31 Lohi pura Abdul Hakim,10-Sep-83,3-Aug-01,A,C,Fsc
2965,Waqas Qaisar,Qaisar Najam,0,Ho. No. 24 S No. 26 Chand mari Dera ghazi khan,12-May-82,7-Aug-01,A,C,A level
2966,Tanvir Shahid Baig,Emmad Baig,0,H No. 339 S No. 21 Basti Multan,12-May-82,10-Aug-01,A,C,HSSC
2967,Hamna Minhas,Iqbal Minhas,1,Ho. no.885 St. No.84  Khumar road LalaMusa,15-Feb-82,13-Aug-01,A,C,A level
2968,Mohammed Masroor Niazi,Masud Shahzor Niazi,0,h no.200 st. # 80  Hospital road Sialkot,15-Oct-82,16-Aug-01,A,C,HSSC
2969,Qaisar Soneel Minhas,Syyed Nadeem Minhas,0,House # 514 s no.75  City Road Pindi Bhatian,17-Nov-81,20-Aug-01,A,C,FSc
2970,Asfia Awan,Mohammad Najeeb Awan,1,H# 61 street no.70  Kusar coloney Kharian,17-Jul-81,23-Aug-01,A,C,A-Level
2971,AAmer Abdul Najeeb,Abdul Najeeb Emmad,0,house # 375 Street # 34  Bhatta Bahawalpur,19-Mar-81,26-Aug-01,A,C,FSc
2972,Mohammad Aslam Awan,Amer Awan,0,h# 690 St. # 29  Shakrial Dera ghazi khan,19-Apr-81,29-Aug-01,A,C,A-Level
2973,Aga Sarwar Haqq,Malik Mustansar Haqq,0,Ho. #  237 s#  24 Eid gha Gujrawala,22-Dec-83,4-Aug-01,A,C,Fsc
2974,Emmad-ud-Din Kiyyani,Abdur Raziq Athar Kiyyani,0,house no. 551 street #  20 Sihaal Wazirabad,22-Sep-83,7-Aug-01,A,C,F.Sc.
2975,Saima Sahibzada Rafi Namani,Sahibzada Rafi Namani,1,ho. #  866 street #  83 Noorpur Sargodha,24-Sep-83,10-Aug-01,A,C,Fsc
