SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
4065,Mekail Zaidi,Hafiz Akram Zaidi,0,H# 328 St. # 27  Purana shehar LalaMusa,7-Apr-84,3-Aug-04,A,I,A-Level
4066,Rahmat Furqan,Furqan Shujaat,0,house # 874 s# 90  Karki Sialkot,9-Dec-84,6-Aug-04,A,I,FSc
4067,Nozhat Iffan,Iffan Masood,1,h# 189 Street No.86  Koral Bhawalpur,9-Jan-84,9-Aug-04,A,I,A-Level
4068,Nadeem Kharasani,Amjad Kharasani,0,House # 504 street # 81  Daniyaal town Jehlum,11-Sep-84,12-Aug-04,A,I,FSc
4069,Rukshanda Bhatti,Abdul Mannan Abdus Sammi Bhatti,1,house no. 50 S#  76 Saat meel Bahawalpur,12-Jun-86,16-Aug-04,A,I,F.Sc.
4070,Ahmad Malik Laghari,Mohammed Ali Laghari,0,ho. #  365 S#  40 Byaar Dera ghazi khan,14-Jun-86,19-Aug-04,A,I,Fsc
4071,Abdullah Bhatti,Shk. AAmir Bhatti,0,House No. 679 St. No. 35 Doley shah Multan,16-Feb-86,22-Aug-04,A,I,F.Sc.
4072,Asfia Tipu,Tipu Muneer,1,H No. 226 s no. 30 kurang nala Wazirabad,16-Nov-85,26-Aug-04,A,I,HSSC
4073,Kishwar Pasha,Abdur Rahim Pasha,0,Ho. no. 540 s no. 25 Chan chirag Sargodha,18-Nov-85,29-Aug-04,A,I,A level
4074,Bulbul Sabir Shah,Shahzor Shah,0,h no. 855 St. no. 89 Kotlia Pindi Bhatian,18-Aug-85,3-Aug-04,A,I,HSSC
4075,Raheela Butt,Ghulam Yasin Jamal Butt,1,Ho. No.170 St. # 84  Saidpur road Kharian,21-Apr-85,6-Aug-04,A,I,A level
4076,Tanveer Arman Abbasi,Aga Rabbi Abbasi,0,H# 716 St. # 79  Jaamia Masjid road Melsi,21-Apr-84,10-Aug-04,A,I,A-Level
4077,Rai Khurshid,Khurshid Aqeel,0,house # 31 Street No.75  Surahi bazar D.I. Khan,23-Jan-84,13-Aug-04,A,I,FSc
4078,Rozina Mujeeb,Mujeeb Sabir,1,h# 345 street # 38  Farman block Gujrawala,23-Sep-84,16-Aug-04,A,I,A-Level
4079,Ali Arsalan Haqqie,Shahzor Haqqie,0,House # 892 st. # 33  Mitran walia Wazirabad,25-Oct-84,19-Aug-04,A,I,FSc
4080,Irum Baig,Ghani Ali Baig,1,house no.206 S# 29  Deinga Sahiwal,25-Jun-86,23-Aug-04,A,I,F.Sc.
4081,Akram Immad Chohan,Tahir Nadeem Chohan,0,ho. #  521 Street #  92 Ghosia masjid chwok Kabirwala,28-Mar-86,26-Aug-04,A,I,Fsc
4082,Baber Baig,Mohammad Sikandar Baig,0,House No. 68 Street #  87 Kamalia Shekhopura,1-Mar-86,29-Aug-04,A,I,F.Sc.
4083,Mehak Ubaid,Ubaid Sabir,1,Ho. #  382 s no. 83 Purani Taal Melsi,1-Nov-86,3-Aug-04,A,I,Fsc
4084,Muneer Jaffery,Rehmat Jaffery,0,Ho. no. 697 St. no. 78 Darian Dera Ismail Khan,3-Aug-85,7-Aug-04,A,I,A level
4085,Akmal Mekail Khan,Zarar Khan,0,h no. 243 St. no. 41 Kumria Gujrat,3-Aug-85,10-Aug-04,A,I,HSSC
4086,Afeera Ansari,Azmat Imran Ansari,1,Ho. No. 558 S No. 37 Illyas abad Faisalabad,5-May-85,13-Aug-04,A,I,A level
4087,Saroor Khattak,M. Yusaf Khattak,0,H# 872 Street No.32  post office Bhawalpur,6-Jan-84,17-Aug-04,A,I,A-Level
4088,Karam Akmal,Akmal Abdul Suleh,0,house # 419 Street No.27  Biyaal Jehlum,8-Jan-84,20-Aug-04,A,I,FSc
4089,Firdous Najeeb,Najeeb Jamal,1,h# 734 st. # 90  Muzafar shah Abdul Hakim,8-Oct-84,23-Aug-04,A,I,A-Level
4090,Abdus Sattar Haq,Soneel Haq,0,House # 48 S# 86  Lakhan D.G. Khan,10-Jun-84,26-Aug-04,A,I,FSc
4091,Rashda Abdus Sattar Abdul Wasay Sehti,Abdus Sattar Abdul Wasay Sehti,1,house no.595 street no.81  Shehar bazar Multan,10-Jul-86,1-Aug-04,A,I,F.Sc.
4092,Syyed Jan Chatta,Faizan Munir Chatta,0,ho. # 909 Street # 76  Mandi LalaMusa,12-Mar-86,4-Aug-04,A,I,Fsc
4093,Rashid Haseen Kiyyani,Sheikh Adil Kiyyani,0,House No. 224 s no. 40 Purana shehar Sialkot,15-Nov-86,7-Aug-04,A,I,F.Sc.
4094,Samra Haseen,Haseen Sultan,1,Ho. #  538 s#  35 Karki Bhawalpur,15-Dec-86,10-Aug-04,A,I,Fsc
4095,Mohammed Azhar Kazmi,Nadir Kazmi,0,Ho. no. 85 St. no. 30 Mitthian Kharian,17-Aug-85,14-Aug-04,A,I,A level
4096,Rafi Khan,Rohail Khan,0,h no. 400 S No. 94 Afangi block Bahawalpur,17-May-85,17-Aug-04,A,I,HSSC
4097,Ghosia Kazmi,Ahmed Mazhar Kazmi,1,Ho. No. 714 S No. 89 Saat meel Dera ghazi khan,19-May-85,20-Aug-04,A,I,A level
4098,Shk. Mujeeb Niazi,Ch. Abuzar Niazi,0,H No.261 Street No.84  Byaar Multan,20-Jan-85,23-Aug-04,A,I,HSSC
4099,Amjad Rasheed,Rasheed Iffan,0,house # 575 st. # 80  Shah malung Wazirabad,22-Oct-84,27-Aug-04,A,I,FSc
4100,Maira Kaleem,Kaleem Abdul Wasay,1,h# 890 st. # 43  kurang nala Sargodha,22-Oct-84,1-Aug-04,A,I,A-Level
4101,Choudhary Azmat Haq,Ghani Haq,0,House # 436 street no.38  Chan chirag Pindi Bhatian,24-Jul-84,4-Aug-04,A,I,FSc
4102,Fareeha Awan,Ismail Daud Awan,1,house no.751 Street # 34  Akbar masjid Shekhopura,24-Mar-86,8-Aug-04,A,I,F.Sc.
4103,Kamal Haqq,Sh. Suleman Haqq,0,ho. # 66 Street # 29  Main workshop Melsi,26-Mar-86,11-Aug-04,A,I,Fsc
4104,Tabraiz Hussain Awan,Syyed Imtiaz Awan,0,House No. 612 s#  92 Jaamia Masjid road D.I. Khan,29-Dec-86,14-Aug-04,A,I,F.Sc.
4105,Urooj Daud,Daud Baqir,1,Ho. #  927 St. no. 88 Surahi bazar Gujrawala,29-Aug-86,17-Aug-04,A,I,Fsc
4106,Najum Abdus Sattar Kiyyani,Yaseen Kiyyani,0,Ho. no. 241 street #  83 Kachi abadi Faisalabad,2-Sep-85,21-Aug-04,A,I,A level
4107,Saroor Namani,Azmat Namani,0,h no. 788 S No. 78 Sukkhan abad Sahiwal,2-May-85,24-Aug-04,A,I,HSSC
4108,Zeba Yusaf Naeem Kazmi,Yusaf Naeem Kazmi,1,Ho. No. 103 Street No. 41 Deinga Kabirwala,4-Jan-85,27-Aug-04,A,I,A level
4109,Aga Abdul Najeeb Qureshi,Nawabzada Ajab Qureshi,0,H No. 417 St. No. 37 Ghosia masjid chwok Shekhopura,4-Feb-85,1-Aug-04,A,I,HSSC
4110,Qutab Haseeb,Haseeb Kamal,0,house # 732 st. # 32  Park road D.G. Khan,7-Oct-84,5-Aug-04,A,I,FSc
4111,Kina Imran,Imran Abdul Hameed,1,h# 278 street no.27  Zikria Dera Ismail Khan,7-Jul-84,8-Aug-04,A,I,A-Level
4112,Shariq Farrukh Ismaili,Abdus Sattar Ismaili,0,House # 593 street no.91  Darian Gujrat,9-Jul-84,11-Aug-04,A,I,FSc
4113,Sh. Sahir Niazi,Athar Jamil Niazi,0,H# 907 St. # 86  Kumria Faisalabad,9-Apr-84,14-Aug-04,A,I,A-Level
4114,Firdous Ghani Haqq,Syed Adil Haqq,0,ho. # 454 s# 81  Nizam pur Bhawalpur,11-Dec-86,18-Aug-04,A,I,Fsc
4115,Raja Arsalan Paracha,Momd. Salim Paracha,0,House No.769 s# 45  post office Jehlum,13-Dec-86,21-Aug-04,A,I,F.Sc.
4116,Fazila Shabi,Shabi Karam Illahi,1,Ho. #  83 street #  40 Biyaal Abdul Hakim,14-Sep-86,24-Aug-04,A,I,Fsc
4117,Abdul Najeeb Qudoos Sherazi,Umar Sherazi,0,Ho. no. 630 S No. 35 Karimabad Dera ghazi khan,16-May-85,28-Aug-04,A,I,A level
4118,Immad Namani,Ahmed Emmad-ud-Din Namani,0,h no. 944 S#  31 Karkhana road Multan,16-Jun-85,2-Aug-04,A,I,HSSC
4119,Hira Sherazi,Abuzar Zaran Sherazi,1,Ho. No. 259 St. No. 94 Shehar bazar LalaMusa,18-Feb-85,5-Aug-04,A,I,A level
4120,Khalid Usmani,Nawabzada Babar Usmani,0,H No. 805 st. #  89 Mandi Sialkot,18-Oct-85,8-Aug-04,A,I,HSSC
4121,Abdus Sattar Hussain,Hussain Abdul Basit,0,house #  120 street no. 85 Bara bazar Pindi Bhatian,20-Jul-84,12-Aug-04,A,I,FSc
4122,Wajida Akmal,Akmal Tanvir,1,h# 435 street no.80  Jamia masjid chowk Kharian,21-Jul-84,15-Aug-04,A,I,A-Level
4123,Viqar-ul-Islam Saroor Ismaili,Ismail Ismaili,0,House # 981 St. # 43  Mitthian Bahawalpur,23-Apr-84,18-Aug-04,A,I,FSc
4124,Sageer Hussaini,Asfar Saaleh Hussaini,0,H# 296 s# 38  Afangi block Dera ghazi khan,23-Dec-84,21-Aug-04,A,I,A-Level
4125,Nazar Zakir Laghari,Mouhammad Imtiaz Laghari,0,ho. # 610 s# 34  Mutian wala Gujrawala,25-Dec-86,25-Aug-04,A,I,Fsc
4126,Rayyan Paracha,Sh. Anayyat Paracha,0,House No.157 street # 29  Hamdarad road Wazirabad,27-Sep-86,28-Aug-04,A,I,F.Sc.
4127,Wajida Kalim,Kalim Kashif,1,Ho. # 471 S No.92  Shah malung Sargodha,27-May-86,2-Aug-04,A,I,Fsc
4128,Adnan Paracha,Yawar Paracha,0,house no. 786 S#  88 kurang nala Pindi Bhatian,1-Jun-86,5-Aug-04,A,I,F.Sc.
4129,Rashid Hameed Zaidi,Yusaf Rafi Zaidi,0,h no. 101 St. No. 83  Shekhopura,1-Feb-85,9-Aug-04,A,I,HSSC
4130,Farha Butt,Ajab Umer Butt,1,Ho. No. 647 st. #  46 Akbar masjid Melsi,3-Oct-85,12-Aug-04,A,I,A level
4131,Muhammad Siraj Ansary,Daniyal Tufail Ansary,0,H No. 962 s no. 42 Main workshop D.I. Khan,3-Nov-85,15-Aug-04,A,I,HSSC
4132,Faisal Satti,Mirza Anayyat Satti,0,Ho. no. 276 street no. 37 Jaamia Masjid road Gujrawala,5-Jul-85,18-Aug-04,A,I,A level
4133,AAmina Husain,Husain Momin,1,h# 823 St. # 32  Sherazia coloney Faisalabad,6-Apr-84,22-Aug-04,A,I,A-Level
4134,Gul Osama,Osama Yawar,0,House # 137 St. # 96  Kachi abadi Sahiwal,8-Apr-84,25-Aug-04,A,I,FSc
4135,Atif Hussain Pasha,Nazeer Pasha,0,H# 452 s# 91  Sukkhan abad Kabirwala,8-Dec-84,28-Aug-04,A,I,A-Level
4136,Islam Shah,Tipo Muneer Shah,0,ho. # 999 street # 86  Dhamiyal Abdul Hakim,10-Sep-86,3-Aug-04,A,I,Fsc
4137,Javed Baber Chohan,Aga Zeeshan Chohan,0,House No.313 street # 82  Dehri D.G. Khan,12-Sep-86,6-Aug-04,A,I,F.Sc.
4138,Naima Abbasi,Mohammad Mujahid Abbasi,1,Ho. # 628 S# 45  Park road Dera Ismail Khan,12-Jun-86,9-Aug-04,A,I,Fsc
4139,Abdul Rafay Saleem,Saleem Tufail,0,house no. 174 St. No. 40 Zikria Gujrat,15-Feb-86,12-Aug-04,A,I,F.Sc.
4140,Qutab-ud-Din Abbasi,Muaz Abbasi,0,h no. 489 Street #  35 Landi Sialkot,15-Mar-85,16-Aug-04,A,I,HSSC
4141,Najia Gondal,Haseeb Gondal,1,Ho. No. 803 s no. 31 Taj abad Bhawalpur,17-Nov-85,19-Aug-04,A,I,A level
4142,Rana Barkat Ansari,Shakeel Shujaat Ansari,0,H No. 350 street no. 94 Nizam pur Jehlum,17-Jul-85,22-Aug-04,A,I,HSSC
4143,Momin Kareem Gondal,Mohammed Farrukh Gondal,0,Ho. no. 665 St. no. 89 post office Abdul Hakim,19-Aug-85,25-Aug-04,A,I,A level
4144,Hamna Danish,Danish Mukhtar,1,h#  979 St. #  85 Karnianwala Dera ghazi khan,19-Apr-84,29-Aug-04,A,I,A-Level
4145,Yousaf Rashid,Rashid Arsalan,0,House # 526 Street No.48  Karimabad Multan,22-Jan-84,3-Aug-04,A,I,FSc
4146,AAqil Haqqie,Shabi Haqqie,0,H# 840 Street No.43  Karkhana road LalaMusa,22-Jan-84,6-Aug-04,A,I,A-Level
4147,Atiya Baber Yawar Baig,Baber Yawar Baig,1,house # 155 street # 39  Shehar bazar Sialkot,24-Sep-84,9-Aug-04,A,I,FSc
4148,Muhammad Rabbi Chohan,Muhammad Abdus Sammi Chohan,0,House No.469 S# 34  Ramzania Pindi Bhatian,26-Jun-86,13-Aug-04,A,I,F.Sc.
4149,Hasina Sheik Malik Baig,Sheik Malik Baig,1,Ho. # 16 S# 97  Bara bazar Kharian,26-Jun-86,16-Aug-04,A,I,Fsc
4150,Daud Adnan,Adnan Viqar,0,house no.331 Street # 93  Jamia masjid chowk Bahawalpur,28-Mar-86,19-Aug-04,A,I,F.Sc.
4151,Syyed Nabeel Jaffery,Khurshid Jaffery,0,h no. 645 s no. 88 Niazi town D.I. Khan,29-Nov-85,23-Aug-04,A,I,HSSC
4152,Hina Durrani,Danish Osman Durrani,1,Ho. No. 192 s no. 83 Shuakat coloney Gujrawala,2-Nov-85,26-Aug-04,A,I,A level
4153,Mahtab Jaffery,Ehsan Rohail Jaffery,0,H No. 506 St. no. 47 Mutian wala Wazirabad,2-Aug-85,29-Aug-04,A,I,HSSC
4154,Raja Latif Khattak,M. Muslim Khattak,0,Ho. no. 821 St. #  42 Hamdarad road Sargodha,4-Apr-85,3-Aug-04,A,I,A level
4155,Saima Rafi,Rafi Arshad,1,h#  368 S No. 37 Dak ghar Kabirwala,4-May-84,7-Aug-04,A,I,A-Level
4156,Aslam Mujeeb,Mujeeb Nazeer,0,House #  682 Street No. 33 Cement factory coloney Shekhopura,6-Jan-84,10-Aug-04,A,I,FSc
4157,Sh. Saeed Haqqie,Adnan Haqqie,0,H# 997 street # 96   Melsi,7-Sep-84,13-Aug-04,A,I,A-Level
4158,Shamima Sehti,Shan Mudassir Sehti,1,house # 543 st. # 91  Akbar masjid D.I. Khan,9-Oct-84,16-Aug-04,A,I,FSc
4159,Sammi Haq,Sheikh Mudassir Haq,0,House No.858 S# 86  Bakra mandi Gujrat,11-Jun-86,20-Aug-04,A,I,F.Sc.
4160,Iman Baig,Syyed Shabir Baig,1,Ho. # 172 Street # 50  Jalabad Faisalabad,11-Mar-86,23-Aug-04,A,I,Fsc
4161,Arman Rahmat,Rahmat Muaz,0,house no.719 Street # 45  Sherazia coloney Sahiwal,13-Mar-86,26-Aug-04,A,I,F.Sc.
4162,Mouhammad Talha Baig,Obaid Baig,0,ho. # 34 s no.40  Kachi abadi Kabirwala,13-Nov-86,29-Aug-04,A,I,Fsc
4163,Sidra Khan,Shakeel Viqar Khan,1,Ho. No. 348 St. no. 36 Pakistan hostel Abdul Hakim,16-Aug-85,4-Aug-04,A,I,A level
4164,Rohail Tabraiz Kazmi,Shujaat Abdul Wasay Kazmi,0,H No. 663 St. no. 99 Dhamiyal D.G. Khan,16-Aug-85,7-Aug-04,A,I,HSSC
4165,Kishwar Khan,Ch. Nazir Khan,0,Ho. no. 209 S No. 94 Dehri Dera Ismail Khan,18-May-85,10-Aug-04,A,I,A level
4166,Rukshanda Salim,Salim Islam,1,h#  524 Street No. 90 Hospital road LalaMusa,18-Jan-84,14-Aug-04,A,I,A-Level
4167,Kamal Khattak,Shabi Khattak,0,House #  838 Street No. 85 Cantt. road Sialkot,20-Jan-84,17-Aug-04,A,I,FSc
4168,Choudhary Muazzam Minhas,Immad Minhas,0,H# 385 st. # 48  Landi Bhawalpur,21-Oct-84,20-Aug-04,A,I,A-Level
4169,Noor-ul-Ain Awan,Abdus Sammi Abdus Sattar Awan,1,house # 700 S# 44  Taj abad Jehlum,23-Jun-84,23-Aug-04,A,I,FSc
4170,Abdul Basit Ghulam Mustafa Haq,Syed Mekail Haq,0,House No.14 street no.39  Shakrial Bahawalpur,25-Jul-86,27-Aug-04,A,I,F.Sc.
4171,Jaleela Awan,Muhammad Abdur Rahim Awan,1,Ho. # 561 Street # 34  Jalsa gha Dera ghazi khan,25-Mar-86,1-Aug-04,A,I,Fsc
4172,Saaleh Babar,Babar Khurshid,0,house no.875 s# 98  Karnianwala Multan,27-Dec-86,4-Aug-04,A,I,F.Sc.
4173,Wajid Javed Kiyyani,Ghulam Yasin Kiyyani,0,ho. # 190 s# 93  Karimabad LalaMusa,27-Dec-86,7-Aug-04,A,I,Fsc
4174,Bilqees Ehsan Aqeel Namani,Ehsan Aqeel Namani,1,Ho. No. 736 St. no. 88 Factory road Sargodha,1-Aug-85,11-Aug-04,A,I,A level
4175,Ch. Emmad Kazmi,Aqeel Daniyal Kazmi,0,H No. 51 S No. 83 Garrizon Pindi Bhatian,1-May-85,14-Aug-04,A,I,HSSC
4176,Daniyal Sheharyar Qureshi,Nawabzada Amjad Qureshi,0,Ho. no. 366 S No. 47 Ramzania Kharian,3-May-85,17-Aug-04,A,I,A level
