SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
1228,Syyeda Ismaili,Sahibzada Imran Ismaili,1,H No. 704 s no. 18 Hamdarad road Multan,24-Nov-78,18-Aug-97,A,C,HSSC
1229,Kamal Emmad,Emmad Zishan,0,house # 251 St. no.13  Dak ghar Wazirabad,25-Aug-77,22-Aug-97,A,C,FSc
1230,Masud Haqq,Mumtaz Haqq,0,h# 565 St. # 9  Cement factory coloney Sargodha,27-Apr-77,25-Aug-97,A,C,A-Level
1231,Maryyum Azam Ajab Paracha,Azam Ajab Paracha,1,House # 880 St. # 4   Pindi Bhatian,27-Apr-77,28-Aug-97,A,C,FSc
1232,Faizan Tufail Namani,Zafar Muazzum Namani,0,H# 426 Street No.67  Akbar masjid Kharian,29-Jan-77,2-Aug-97,A,C,A-Level
1233,Nosheen Sherazi,Syed Abdul Mujeeb Sherazi,1,ho. # 741 street # 62  Bakra mandi Melsi,29-Sep-79,6-Aug-97,A,C,Fsc
1234,Zakir Usman,Usman Abid,0,House No.56 st. # 58  Jalabad D.I. Khan,2-Oct-79,9-Aug-97,A,C,F.Sc.
1235,Choudhary Sahir Khanzada,Fakhir Khanzada,0,Ho. #  602 S#  53 Sherazia coloney Gujrawala,3-Jun-79,12-Aug-97,A,C,Fsc
1236,Khushbakht Sattar Usmani,Sattar Usmani,1,house no. 917 St. No. 16 Kachi abadi Wazirabad,5-Feb-79,15-Aug-97,A,C,F.Sc.
1237,Azam Khanzada,Nadeem Badar Khanzada,0,h no. 231 s no. 12 Pakistan hostel Sahiwal,7-Nov-78,19-Aug-97,A,C,HSSC
1238,Zamir Mujeeb Hussaini,Agha Najam Hussaini,0,Ho. No. 546 s no. 7 Dhamiyal Kabirwala,7-Nov-78,22-Aug-97,A,C,A level
1239,Nadia Ismaili,Mouhammed Emmad-ud-Din Ismaili,1,H No. 93 St. no. 70 Dehri Shekhopura,9-Aug-78,25-Aug-97,A,C,HSSC
1240,Azmat Masroor,Masroor Munnawar,0,Ho. no. 407 St. #  66 Park road Melsi,9-Apr-78,28-Aug-97,A,C,A level
1241,Mirza Shabir Haque,Aftab Haque,0,h# 722 St. # 61  Cantt. road Dera Ismail Khan,12-Apr-77,3-Aug-97,A,C,A-Level
1242,Fareeha Waqar Zafar Paracha,Waqar Zafar Paracha,1,House # 268 Street No.56  Landi Gujrat,12-Jan-77,6-Aug-97,A,C,FSc
1243,Sh. Iqbal Haque,Qaisar Farman Haque,0,H# 583 street # 20  Taj abad Faisalabad,14-Sep-77,9-Aug-97,A,C,A-Level
1244,Rahat Momd. Daniyal Sherazi,Momd. Daniyal Sherazi,1,ho. # 897 st. # 15  Shakrial Bhawalpur,14-Oct-79,13-Aug-97,A,C,Fsc
1245,Anayyat Shazil,Shazil Abdul Qadir,0,House No.444 S# 10  Jalsa gha Jehlum,16-Jun-79,16-Aug-97,A,C,F.Sc.
1246,Nawabzada Abdul Rafay Butt,Mustamsir Butt,0,Ho. # 759 St. No.6  Karnianwala Abdul Hakim,16-Feb-79,19-Aug-97,A,C,Fsc
1247,Aaima Usmani,Shaukat Usmani,1,house no. 73 Street #  69 Karimabad D.G. Khan,19-Mar-79,22-Aug-97,A,C,F.Sc.
1248,Barkat Kharasani,Jamil Ibraheem Kharasani,0,h no. 620 s no. 64 Factory road Multan,21-Nov-78,26-Aug-97,A,C,HSSC
1249,M. Ali Usmani,Rana Salman Usmani,0,Ho. No. 934 St. no. 59 Garrizon LalaMusa,21-Aug-78,29-Aug-97,A,C,A level
1250,Noor Shakeel,Shakeel Raza,1,H No. 249 St. no. 55 Ramzania Sialkot,23-Aug-78,3-Aug-97,A,C,HSSC
1251,Islam Zeeshan,Zeeshan Mumtaz,0,Ho. no. 795 St. #  18 Bara bazar Bhawalpur,23-Apr-78,6-Aug-97,A,C,A level
1252,Mouhammed Sabir Laghari,Aun Laghari,0,h# 110 Street No.13  Bara qabrustan Kharian,26-Jan-77,10-Aug-97,A,C,A-Level
1253,Umme Habiba Pasha,Zafar Khalid Pasha,1,House # 425 Street No.9  Niazi town Bahawalpur,26-Jan-77,13-Aug-97,A,C,FSc
1254,Rana Zishan Durrani,Anwar Inayyat Durrani,0,H# 739 st. # 72  Shuakat coloney Dera ghazi khan,28-Oct-77,16-Aug-97,A,C,A-Level
1255,Abdur Rasheed Ansary,Aga Murtaza Ansary,0,house # 286 S# 67  Mutian wala Multan,28-Jun-77,19-Aug-97,A,C,FSc
1256,Ghulam Yasin Anayyat,Anayyat Ramzan,0,House No.600 S# 63  Buliyan wali Wazirabad,1-Jun-79,23-Aug-97,A,C,F.Sc.
1257,Ibrahim Abdul Wasay,Abdul Wasay Shabeer,0,Ho. # 915 Street # 58  Dak ghar Sargodha,1-Mar-79,26-Aug-97,A,C,Fsc
1258,Mahnoor Satti,Mazhar Satti,1,house no. 461 s no. 21 Cement factory coloney Pindi Bhatian,4-Nov-79,29-Aug-97,A,C,F.Sc.
1259,Kabir Haqqie,Ubaid Mahtab Haqqie,0,ho. #  776 s#  17  Kharian,6-Dec-79,3-Aug-97,A,C,Fsc
1260,Muhammad Ubaid Satti,Sahibzada Saeed Satti,0,Ho. No. 91 St. no. 12 Mujahid block Melsi,6-Aug-78,7-Aug-97,A,C,A level
1261,Zinat Chohan,Mohammed Iqbal Chohan,1,H No. 637 S No. 7 Bakra mandi D.I. Khan,8-May-78,10-Aug-97,A,C,HSSC
1262,Shehzad Shan,Shan Masud,0,Ho. no. 952 S No. 71 Jalabad Gujrawala,8-May-78,13-Aug-97,A,C,A level
1263,Mirza Kashif Chohan,Islam Chohan,0,h#  266 Street No. 66 Kamra chowk Faisalabad,10-Jan-77,17-Aug-97,A,C,A-Level
1264,Haleema Najeeb Farzan Baig,Najeeb Farzan Baig,1,House # 813 st. # 61  Lohi pura Sahiwal,11-Oct-77,20-Aug-97,A,C,FSc
1265,Baqir Durrani,AAqil Usman Durrani,0,H# 127 st. # 57  Pakistan hostel Kabirwala,13-Oct-77,23-Aug-97,A,C,A-Level
1266,Zabir Abdul Hannan Jaffery,Mohammad Amer Jaffery,0,house # 442 street no.20  Dhamiyal Shekhopura,13-Jul-77,26-Aug-97,A,C,FSc
1267,Rahmat Atif,Atif Badar,0,House No.989 Street # 15  Khumar road D.G. Khan,15-Mar-79,1-Aug-97,A,C,F.Sc.
1268,Nadeem Barkat Ansari,Abdur Raziq Ansari,0,Ho. # 303 Street # 10  Hospital road Dera Ismail Khan,15-Mar-79,4-Aug-97,A,C,Fsc
1269,Kanwal Khattak,Rafi Khattak,1,house no.618 s# 74  Cantt. road Gujrat,17-Dec-79,7-Aug-97,A,C,F.Sc.
1270,Danish Hussain Ansari,Yasin Abdus Sammi Ansari,0,ho. #  164 St. no. 69 Landi Faisalabad,20-Aug-79,10-Aug-97,A,C,Fsc
1271,Mouhammed Abdul Haseeb Sehti,Sahibzada Ayyaz Sehti,0,Ho. No. 479 street #  64 Bhatta Bhawalpur,20-Sep-78,14-Aug-97,A,C,A level
1272,Fazila Choudhary Kareem Haqqie,Choudhary Kareem Haqqie,1,H No. 793 S No. 60 Shakrial Jehlum,22-May-78,17-Aug-97,A,C,HSSC
1273,Rayyan Anwar,Anwar Shakir,0,Ho. no. 108 Street No. 23 Jalsa gha Abdul Hakim,22-Jan-78,20-Aug-97,A,C,A level
1274,Haroon Hamid Chatta,Jameel Chatta,0,h no. 655 St. No. 18 Karnianwala D.G. Khan,24-Feb-78,23-Aug-97,A,C,HSSC
1275,Nimra Baig,Anwar Jabbar Baig,1,House #  969 st. #  14 Noorpur Multan,24-Oct-77,27-Aug-97,A,C,FSc
1276,Jameel Abdus Sattar Chatta,Muazzum Shaheen Chatta,0,H# 284 street no.9  Factory road LalaMusa,27-Jul-77,1-Aug-97,A,C,A-Level
1277,Muhammad Sameer Jaffery,Sheikh Ramzan Jaffery,0,house # 830 street no.72  Garrizon Sialkot,27-Jul-77,4-Aug-97,A,C,FSc
1278,Gul Nadir,Nadir Hayyat,0,House No.145 Street # 68  Nai abadi Pindi Bhatian,29-Mar-79,8-Aug-97,A,C,F.Sc.
1279,Muaz Kazmi,Firdous Kazmi,0,Ho. # 459 s# 63  Pind dadu Kharian,29-Dec-79,11-Aug-97,A,C,Fsc
1280,Zeenat Khattak,Sonil Khattak,1,house no.6 s# 58  Bara qabrustan Bahawalpur,2-Dec-79,14-Aug-97,A,C,F.Sc.
1281,Raja Sajid Minhas,Saeed Ghulam Mustafa Minhas,0,ho. #  321 street #  22 Niazi town Dera ghazi khan,5-Sep-79,17-Aug-97,A,C,Fsc
1282,Abdul Suleh Khattak,M. Shuja Khattak,0,Ho. No. 635 S No. 17 Haider road Gujrawala,5-May-78,21-Aug-97,A,C,A level
1283,Badar Inayyat,Inayyat Masud,1,H No. 182 S No. 12 Khasra Wazirabad,7-May-78,24-Aug-97,A,C,HSSC
1284,Aftab Abdul Basit,Abdul Basit Zabir,0,Ho. no. 496 St. No. 75 Buliyan wali Sargodha,7-Feb-78,27-Aug-97,A,C,A level
1285,Mahtab Haq,Abdul Mannan Haq,0,h no. 811 st. #  71 Dak ghar Pindi Bhatian,9-Oct-78,1-Aug-97,A,C,HSSC
1286,Feroza Kiyyani,Ali Shujaat Kiyyani,1,House #  357 s no. 66 Farooqia Shekhopura,9-Nov-77,5-Aug-97,A,C,FSc
1287,Munir Abdul Jabbar Chatta,Rahat Adil Chatta,0,H# 672 street no.61  Chandi bazar Melsi,12-Jul-77,8-Aug-97,A,C,A-Level
1288,Faizan Kiyyani,Syyed Badar Kiyyani,0,house # 987 Street # 25  Mujahid block D.I. Khan,12-Mar-77,11-Aug-97,A,C,FSc
1289,Malika Jan,Jan Taimor,1,h# 533 St. # 20  Bakra mandi Gujrawala,14-Apr-77,14-Aug-97,A,C,A-Level
1290,Jameel Kazmi,Sageer Kazmi,0,Ho. # 848 s# 15  Odean chowk Faisalabad,14-Dec-79,18-Aug-97,A,C,Fsc
1291,Khola Ghazi Qureshi,Ghazi Qureshi,1,house no.162 street # 11  Kamra chowk Sahiwal,16-Sep-79,21-Aug-97,A,C,F.Sc.
1292,Aslam Minhas,Rabbi Rehmat Minhas,0,ho. # 477 street # 74  Lohi pura Kabirwala,18-Sep-79,24-Aug-97,A,C,Fsc
1293,Aun Najum Niazi,Chodhary Ajmal Niazi,0,Ho. No. 24 S#  69 Chand mari Abdul Hakim,19-Jun-78,28-Aug-97,A,C,A level
1294,Syyeda Ghulam Yasin,Ghulam Yasin Shakir,1,H No. 338 St. No. 65 Basti D.G. Khan,21-Feb-78,2-Aug-97,A,C,HSSC
1295,Ayyaz Mustansar,Mustansar Rahmat,0,Ho. no. 653 St. No. 60 Khumar road Dera Ismail Khan,21-Feb-78,5-Aug-97,A,C,A level
1296,Aslam Haqq,Sarwar Haqq,0,h no. 199 s no. 23 Hospital road Gujrat,23-Nov-78,8-Aug-97,A,C,HSSC
1297,Shammaa Muazzam Rohail Awan,Muazzam Rohail Awan,1,House #  514 street no. 19 City Road Sialkot,23-Jul-77,12-Aug-97,A,C,FSc
1298,Suleman Namani,Syed Mehmood Namani,0,H#  828 St. #  14 Kusar coloney Bhawalpur,25-Apr-77,15-Aug-97,A,C,A-Level
1299,Shuja Kiyyani,Momd. Hayyat Kiyyani,0,house # 375 St. # 9  Bhatta Jehlum,26-Apr-77,18-Aug-97,A,C,FSc
1300,Amber Sarwar,Sarwar Husain,1,h# 690 s# 72  Shakrial Abdul Hakim,28-Dec-77,21-Aug-97,A,C,A-Level
1301,Akmal Baqir Khanzada,Sonil Khanzada,0,Ho. # 4 street # 68  Eid gha Dera ghazi khan,28-Sep-79,25-Aug-97,A,C,Fsc
1302,Midhat Qureshi,Adul Qudoos Qureshi,1,house no.551 street # 63  Sihaal Multan,1-Sep-79,28-Aug-97,A,C,F.Sc.
1303,Ghulam Yasin Abdur Raziq Khanzada,Anjum Ajab Khanzada,0,ho. # 865 S# 26  Noorpur LalaMusa,3-Jun-79,2-Aug-97,A,C,Fsc
1304,Ch. Barkat Niazi,Nawabzada Khalid Niazi,0,House No.180 St. No.22  Factory road Sialkot,3-Feb-79,5-Aug-97,A,C,F.Sc.
1305,Rozina Karam Illahi,Karam Illahi Zabir,1,H No. 726 St. No. 17 Malik abad Pindi Bhatian,6-Feb-78,9-Aug-97,A,C,HSSC
1306,Obaid Soneel,Soneel Saroor,0,Ho. no. 41 s no. 12 Nai abadi Kharian,6-Nov-78,12-Aug-97,A,C,A level
1307,Masroor Butt,Adul Qudoos Butt,0,h no. 356 street no. 76 Pind dadu Bahawalpur,8-Jul-78,15-Aug-97,A,C,HSSC
1308,Nosheen Waqas Nadir Zaidi,Waqas Nadir Zaidi,1,Ho. No. 670 St. no. 71 Bara qabrustan Dera ghazi khan,8-Aug-78,18-Aug-97,A,C,A level
1309,Hafiz Asif Butt,Shehzad Masud Butt,0,H#  217 St. #  66 Daniyaal town Gujrawala,10-Apr-77,22-Aug-97,A,C,A-Level
1310,Raza Safi Ansary,Agha Saleem Ansary,0,house #  531 s#  62 Haider road Wazirabad,10-Dec-77,25-Aug-97,A,C,FSc
1311,Shamim Zarar,Zarar Nadir,1,h# 846 Street No.25  Khasra Sargodha,13-Jan-77,28-Aug-97,A,C,A-Level
1312,Momd. Ismail Ansary,Niaz Ansary,0,Ho. # 392 street # 20  Doley shah Kabirwala,13-Sep-79,3-Aug-97,A,C,Fsc
1313,Kiran Ahmad Laghari,Ahmad Laghari,1,house no.707 S# 16  Railway line Shekhopura,15-Jun-79,6-Aug-97,A,C,F.Sc.
1314,Umar Bhatti,Abu Bakr Jameel Bhatti,0,ho. # 22 S# 11  Farooqia Melsi,17-Jun-79,9-Aug-97,A,C,Fsc
1315,Sheikh Ghulam Mustafa Laghari,Choudhary Rashid Laghari,0,House No.568 St. No.74  Chandi bazar D.I. Khan,17-Feb-79,12-Aug-97,A,C,F.Sc.
1316,Azra Karam,Karam Abdul Wasay,1,H No. 883 s no. 70 Saidpur road Gujrat,20-Nov-78,16-Aug-97,A,C,HSSC
1317,Abdul Qadeer Sohail,Sohail Tanveer,0,Ho. no. 197 s no. 65 Chittian hattian Faisalabad,20-Nov-78,19-Aug-97,A,C,A level
1318,Sh. Farman Pasha,Ibrahim Pasha,0,h no. 744 St. no. 28 Odean chowk Sahiwal,22-Aug-78,22-Aug-97,A,C,HSSC
1319,Rahat Abbasi,Azhar Emmad Abbasi,1,Ho. No. 58 St. #  23 Kamra chowk Kabirwala,22-Apr-78,25-Aug-97,A,C,A level
1320,Junaid Butt,Sajid Ahmad Butt,0,H#  373 St. #  19 Mitran walia Abdul Hakim,24-Apr-77,29-Aug-97,A,C,A-Level
1321,Baqir Rafi Abbasi,Mohammad Shazil Abbasi,0,house #  920 Street No. 14 Chand mari D.G. Khan,24-Jan-77,3-Aug-97,A,C,FSc
1322,Sajeela Abdul Qadir,Abdul Qadir Yaseen,1,h# 234 street # 77  Basti Dera Ismail Khan,27-Sep-77,6-Aug-97,A,C,A-Level
1323,Bakht Waqar Ansary,Jibran Ansary,0,House # 549 st. # 73  Khumar road Gujrat,27-Oct-77,9-Aug-97,A,C,FSc
1324,Samra Gondal,Mehmood Gondal,1,house no.95 S# 68  Purani Taal Sialkot,29-Jun-79,13-Aug-97,A,C,F.Sc.
1325,Yaar Muhammad Mazhar Bhatti,Gul Hayyat Bhatti,0,ho. # 410 Street # 63  City Road Bhawalpur,2-Mar-79,16-Aug-97,A,C,Fsc
1326,Yasin Satti,Mirza Zishan Satti,0,House No.724 Street # 27  Kusar coloney Jehlum,2-Mar-79,19-Aug-97,A,C,F.Sc.
1327,Maira Shakeel,Shakeel Abdul Hameed,1,H No.39 s no.22  Illyas abad Bahawalpur,4-Nov-78,23-Aug-97,A,C,HSSC
1328,Danish Raza,Raza Azam,0,Ho. no. 586 St. no. 17 Bunkhar gali Dera ghazi khan,5-Aug-78,26-Aug-97,A,C,A level
1329,Yaseen Kareem Chohan,Waqas Chohan,0,h no. 900 St. no. 13 Eid gha Multan,7-Aug-78,29-Aug-97,A,C,HSSC
1330,Azra Shah,Abdul Mujeeb Sageer Shah,1,Ho. No. 215 S No. 76 Sihaal LalaMusa,7-May-78,3-Aug-97,A,C,A level
1331,Abdul Hannan Ikram Durrani,Muhammad Saleem Durrani,0,H#  761 Street No. 71 Lakhan Sargodha,9-Jan-77,7-Aug-97,A,C,A-Level
1332,Sheikh Rahmat Jaffery,Sheik Fakhir Jaffery,0,house #  76 Street No. 67 College road Pindi Bhatian,9-Jan-77,10-Aug-97,A,C,FSc
1333,Zinat Immad,Immad Umar,1,h#  390 st. #  30 Malik abad Kharian,11-Oct-77,13-Aug-97,A,C,A-Level
1334,Sameer Ansari,Rehan Ansari,0,House # 937 S# 25  Nai abadi Bahawalpur,12-Jun-77,16-Aug-97,A,C,FSc
1335,Zara Gondal,Abu Bakr Gondal,1,house no.252 street no.20  Karki D.I. Khan,14-Jul-79,20-Aug-97,A,C,F.Sc.
1336,Mouhammad Shakeel Ansari,Rashid Waqas Ansari,0,ho. # 566 Street # 16  Koral Gujrawala,14-Mar-79,23-Aug-97,A,C,Fsc
1337,Pervaiz Sehti,M. Munnawar Sehti,0,House No.113 s no.79  Daniyaal town Wazirabad,16-Nov-79,26-Aug-97,A,C,F.Sc.
1338,Kaneez Zubair,Zubair Tanveer,1,Ho. # 427 s# 74  Haider road Sargodha,18-Dec-79,29-Aug-97,A,C,Fsc
1339,Haseen Ghulam Mustafa,Ghulam Mustafa Waqar,0,Ho. no.742 St. no.70  Byaar Kabirwala,18-Aug-78,4-Aug-97,A,C,A level
1340,Tanveer Chohan,Asfar Chohan,0,h no. 289 S No. 65 Doley shah Shekhopura,21-May-78,7-Aug-97,A,C,HSSC
1341,Nabeera Baig,Daud Ijaz Baig,1,Ho. No. 603 S No. 28 Railway line Melsi,21-May-78,10-Aug-97,A,C,A level
1342,Sahibzada Abdul Mannan Chatta,Sheikh Shazil Chatta,0,H#  918 Street No. 24 Chan chirag Dera Ismail Khan,23-Jan-77,14-Aug-97,A,C,A-Level
1343,Arman Jaffery,Syyed Mustamsir Jaffery,0,house #  464 st. #  19 Kotlia Gujrat,23-Oct-77,17-Aug-97,A,C,FSc
1344,Rukhsana Fakhar,Fakhar Fazal,1,h#  779 st. #  14 Saidpur road Faisalabad,25-Oct-77,20-Aug-97,A,C,A-Level
1345,Mohammad Zafar Jaffery,Nazir Jaffery,0,House #  93 street no. 78 Chittian hattian Sahiwal,25-Jul-77,23-Aug-97,A,C,FSc
1346,Asma Ajab Najeeb Khattak,Ajab Najeeb Khattak,1,house no.408 Street # 73  Surahi bazar Jehlum,28-Mar-79,27-Aug-97,A,C,F.Sc.
1347,Saleem Ansari,Zishan Jabbar Ansari,0,ho. # 955 Street # 68  Farman block Abdul Hakim,28-Mar-79,1-Aug-97,A,C,Fsc
1348,Abdur Rahim Muneer Khattak,Ch. Mumtaz Khattak,0,House No.269 s# 32  Mitran walia D.G. Khan,1-Dec-79,4-Aug-97,A,C,F.Sc.
1349,Durdana Ahsan,Ahsan Azam,1,Ho. # 584 St. no.27  Chand mari Dera Ismail Khan,3-Aug-79,7-Aug-97,A,C,Fsc
1350,Abdul Suleh Karam,Karam Zafar,0,Ho. no.130 street # 22  Ghosia masjid chwok LalaMusa,3-Sep-78,11-Aug-97,A,C,A level
1351,Umer Haq,Abdul Najeeb Haq,0,h no. 445 S No. 17 Kamalia Sialkot,6-May-78,14-Aug-97,A,C,HSSC
1352,Zinat Baig,Zahid Munir Baig,1,Ho. No. 759 Street No. 81 Purani Taal Bhawalpur,6-Jan-78,17-Aug-97,A,C,A level
1353,Momd. Najum Chatta,Syed Fakhir Chatta,0,H No. 306 St. No. 76 City Road Jehlum,8-Feb-78,20-Aug-97,A,C,HSSC
1354,Suleman Sahir Kiyyani,Muhammad Sattar Kiyyani,0,house #  621 st. #  71 Kumria Bahawalpur,8-Oct-77,24-Aug-97,A,C,FSc
1355,Hala Murtaza,Murtaza Rehan,1,h#  935 street no. 67 Illyas abad Dera ghazi khan,10-Jul-77,27-Aug-97,A,C,A-Level
1356,Jamil Munnawar Kazmi,Najam Kazmi,0,House #  482 street no. 30 Bunkhar gali Multan,10-Jul-77,1-Aug-97,A,C,FSc
1357,Mehak Khan,Babar Taimor Khan,1,house no.796 St. # 25  Biyaal Wazirabad,13-Apr-79,5-Aug-97,A,C,F.Sc.
1358,Kaleem Kaleem Minhas,Munnawar AAmer Minhas,0,ho. # 111 s# 21  Muzafar shah Sargodha,13-Dec-79,8-Aug-97,A,C,Fsc
1359,M. Abdul Malik Niazi,Nawabzada Aftab Niazi,0,House No.657 s# 16  Lakhan Pindi Bhatian,15-Dec-79,11-Aug-97,A,C,F.Sc.
1360,Kina Zulqur nain,Zulqur nain Waqar,1,Ho. # 972 street # 79  College road Kharian,17-Sep-79,14-Aug-97,A,C,Fsc
1361,Mujtaba Inayyat,Inayyat Nadeem,0,Ho. no.287 S No.75  Mandi Melsi,17-May-78,18-Aug-97,A,C,A level
1362,Nazir Munnawar,Munnawar Najam,0,h no.601 St. No.70  Purana shehar D.I. Khan,19-Feb-78,21-Aug-97,A,C,HSSC
1363,AAmina Sherazi,Emmad Sherazi,1,Ho. No. 148 St. No. 33 Karki Gujrawala,20-Feb-78,24-Aug-97,A,C,A level
1364,Uhad Kashif Namani,Junaid Shams-ul-Islam Namani,0,H No. 462 st. #  29 Koral Wazirabad,22-Oct-78,27-Aug-97,A,C,HSSC
1365,Rana Waqas Khanzada,Hafiz Malik Khanzada,0,house #  777 street no. 24 Afangi block Sahiwal,22-Jul-77,2-Aug-97,A,C,FSc
1366,Khola Chodhary Abdur Raziq Usmani,Chodhary Abdur Raziq Usmani,1,h#  323 street no. 19 Saat meel Kabirwala,24-Jul-77,5-Aug-97,A,C,A-Level
1367,Rashid Shan,Shan Qaisar,0,House #  638 St. #  83 Byaar Shekhopura,24-Apr-77,8-Aug-97,A,C,FSc
1368,Agha Muazzam Hussaini,Yasin Hussaini,0,H#  953 s#  78 Doley shah Melsi,26-Dec-77,11-Aug-97,A,C,A-Level
1369,Shaukat Affan Ismaili,Ahsan Ismaili,0,ho. # 499 s# 73  kurang nala Dera Ismail Khan,27-Dec-79,15-Aug-97,A,C,Fsc
1370,Amjad Hussaini,Kareem Ikram Hussaini,0,House No.814 street # 68  Chan chirag Gujrat,29-Sep-79,18-Aug-97,A,C,F.Sc.
1371,Gul Haque,Shk. Arshad Haque,1,Ho. # 128 S No.32  Kotlia Faisalabad,2-May-79,21-Aug-97,A,C,Fsc
1372,Soneel Zulfiqar,Zulfiqar Jameel,0,house no.675 S# 27  Saidpur road Sahiwal,2-Jun-79,24-Aug-97,A,C,F.Sc.
1373,Aun Mustansar,Mustansar Salman,0,h no.989 St. No.22  Jaamia Masjid road Jehlum,4-Feb-78,28-Aug-97,A,C,HSSC
1374,Sumreen Sherazi,Murtaza Sherazi,1,Ho. No.304 st. # 18  Surahi bazar Abdul Hakim,4-Oct-78,2-Aug-97,A,C,A level
1375,Shk. Sikandar Zaidi,Mujahid Nabeel Zaidi,0,H No. 851 s no. 81 Farman block D.G. Khan,7-Nov-78,5-Aug-97,A,C,HSSC
