Reg#,Name,Father,Address,Date of Birth,lastDeg,Reg Date,Reg Status,Deg Status
371,Fareeha Laghari,Ajmal Rai Laghari,House # 706 street no.30  Sherazia coloney Hasanabdal,14-7-75,FSc,4-8-95,A,C
372,Sageer Hussaini,Sheik Shakir Hussaini,H#  20 street no. 25 Afridi block PSH,17-7-75,A-Level,7-8-95,A,C
373,Suleman Junaid,Junaid Rahmat,house #  335 St. #  89 Sukkhan abad Mardan,17-4-75,FSc,10-8-95,A,C
374,Sajida Fakhar,Fakhar Anwar,h#  650 s#  84 Deinga Hasanabdal,19-12-75,A-Level,13-8-95,A,C
375,Yasin Ayyaz Haque,Muazzum Haque,Ho. #  196 s#  79 University coloney psh,21-12-77,Fsc,17-8-95,A,C
376,Sadia Butt,Ramzan Rafi Butt,house no. 511 street #  75 Park road Gilgit,21-9-77,F.Sc.,20-8-95,A,C
377,Rasheed Tahir Zaidi,M. Hayyat Zaidi,ho. #  825 S No. 38 Air port coloney psh,23-5-77,Fsc,23-8-95,A,C
378,Mirza Shakir Butt,Choudhary Firdous Butt,Ho. No.372 S# 33  Afindi road Psh,24-6-76,A level,27-8-95,A,C
379,Madiha Ahsan,Ahsan Sonil,H No.687 St. No.29  Taj abad Noshera,26-2-76,HSSC,1-8-95,A,C
380,Muzammil Kharasani,Qudoos Kharasani,Ho. no.1 st. # 24  Afridi block Psh,26-10-76,A level,4-8-95,A,C
381,Shaukat Ibraheem Usmani,Shuja Saeed Usmani,h no.548 s no.87  post office Haripur,28-11-76,HSSC,7-8-95,A,C
382,Umme Habiba Kharasani,Khalid Yousaf Kharasani,House # 862 street no.82  Karnianwala Hasanabdal,28-7-75,FSc,11-8-95,A,C
383,Zil-e-Ali Rai Bhatti,Syyed Zabir Bhatti,H#  177 St. #  78 University coloney PSH,2-4-75,A-Level,14-8-95,A,C
384,Yawar Mustansar,Mustansar Saroor,house #  723 St. #  73 Karkhana road Mardan,2-4-75,FSc,17-8-95,A,C
385,Noor-ul-Ain Bhatti,Ali Bhatti,h#  38 Street No. 36 Air port coloney PSH,4-1-75,A-Level,20-8-95,A,C
386,Immad Haque,Rahat Haque,Ho. #  353 street #  32 Afindi road psh,6-9-77,Fsc,24-8-95,A,C
387,Mahjabeen Badar Ijaz Pasha,Badar Ijaz Pasha,house no. 899 street #  27 Bara bazar Gilgit,6-9-77,F.Sc.,27-8-95,A,C
388,Sheikh Sultan Shah,Ch. Taimor Shah,ho. #  214 S#  22 Afridi block psh,8-6-77,Fsc,1-8-95,A,C
389,Abuzar Latif,Latif Sageer,House No.528 St. No.86  Mitthian Mansehra,9-2-77,F.Sc.,4-8-95,A,C
390,Roshan Zulfiqar,Zulfiqar Ghazi,H No.75 Street # 81  Shuakat coloney Noshera,11-3-76,HSSC,8-8-95,A,C
391,Sheikh Sheharyar Butt,Ibrahim Butt,Ho. no.389 s no.76  University coloney Psh,11-11-76,A level,11-8-95,A,C
392,Raja Kishwar Ansary,Ajmal Masroor Ansary,h no.704 street no.40  Hamdarad road Haripur,13-7-76,HSSC,14-8-95,A,C
393,Umber Haqqie,Taimor Sana Ullah Haqqie,Ho. No.19 St. no.35  Shah malung Noshera,13-8-76,A level,17-8-95,A,C
394,Zaran Baig,Mouhammed Abdul Rafay Baig,H# 565 St. # 30  Afindi road PSH,15-4-75,A-Level,21-8-95,A,C
395,Aqeel AAqil,AAqil Ghazi,house #  880 Street No. 26  Mardan,16-1-75,FSc,24-8-95,A,C
396,Nimra Jan,Jan Ibrahim,h#  194 Street No. 89 Akbar masjid Hasanabdal,18-1-75,A-Level,27-8-95,A,C
397,Abuzar Anwer Durrani,Azhar Durrani,Ho. #  741 street #  84 Industrial estate psh,20-9-77,Fsc,2-8-95,A,C
398,Sundas Jaffery,Sajid Zil-e-Ali Jaffery,house no. 55 S#  79 Jalabad Gilgit,20-6-77,F.Sc.,5-8-95,A,C
399,Sahibzada Shabeer Khan,Mouhammad Shahroze Khan,ho. #  370 S#  75 University coloney psh,22-6-77,Fsc,8-8-95,A,C
400,Mahtab Ansari,Sh. Latif Ansari,House No. 917 Street #  38 Afridi block Peshawar,22-3-77,F.Sc.,11-8-95,A,C
401,Rija Ghazi,Ghazi Jibran,H No.231 s no.33  Pakistan hostel Noshera,25-11-76,HSSC,15-8-95,A,C
402,Rana Zishan Ansari,Mehmood Ansari,Ho. no.546 s no.29  Afindi road Psh,25-11-76,A level,18-8-95,A,C
403,Agha Osman Sehti,Gul Rahid Sehti,h no.92 St. no.24  Dehri Haripur,27-8-76,HSSC,21-8-95,A,C
404,Fatima Haq,Jamal Qutab Haq,Ho. No.407 St. # 87  Park road Noshera,27-4-76,A level,24-8-95,A,C
405,Anjum Arshad Sehti,Agha Farman Sehti,H# 721 S No.83  Industrial estate PSH,29-5-75,A-Level,28-8-95,A,C
406,Muazzam Hameed,Hameed Adul Qudoos,house # 268 Street No.78  Landi Mardan,29-1-75,FSc,2-8-95,A,C
407,Reema Latif,Latif Waqas,h#  583 street #  41 Taj abad Hasanabdal,3-9-75,A-Level,5-8-95,A,C
408,Adil Chatta,Abdul Mujeeb Chatta,House #  897 st. #  37 Afridi block peshawar,5-10-75,FSc,8-8-95,A,C
409,Salma Kazmi,Saleem Shams-ul-Islam Kazmi,house no. 444 S#  32 Jalsa gha Gilgit,5-6-77,F.Sc.,12-8-95,A,C
410,Momd. Noor Khan,Shk. Fakhir Khan,ho. #  758 Street #  27 Afindi road psh,7-3-77,Fsc,15-8-95,A,C
411,Ali Tipu Kazmi,Raja Niaz Kazmi,House No. 73 Street #  91 University coloney Peshawar,7-3-77,F.Sc.,18-8-95,A,C
412,Sidra Farrukh,Farrukh Rayyan,H No. 387 s no. 86 Factory road Noshera,9-11-76,HSSC,22-8-95,A,C
413,Muhammad Abdul Qadir Minhas,Abu Bakr Minhas,Ho. no.934 St. no.81  Industrial estate Psh,10-8-76,A level,25-8-95,A,C
414,Mirza Abu Bakr Niazi,Rashid Mujeeb Niazi,h no.249 St. no.77  Ramzania Haripur,12-8-76,HSSC,28-8-95,A,C
415,Jameela Haq,Abdul Wasay Abdus Sattar Haq,Ho. No.563 S No.40  Bara bazar Noshera,12-5-76,A level,2-8-95,A,C
416,Sahibzada Arif Awan,Rana Tanveer Awan,H# 110 Street No.35  Lane 3 Khybar road PSH,14-1-75,A-Level,6-8-95,A,C
417,Abdul Hameed Raza,Raza Ibrahim,house # 424 St. No.30  Niazi town Mardan,14-2-75,FSc,9-8-95,A,C
418,Atiya Kiyyani,Azhar Kiyyani,h#  739 st. #  26 Afindi road PSH,17-10-75,A-Level,12-8-95,A,C
419,Syyed Abdul Haseeb Namani,Sajid Namani,House #  285 S#  89 University coloney peshawar,19-6-75,FSc,15-8-95,A,C
420,Aaima Kiyyani,Shazil Nabeel Kiyyani,house no. 600 street no. 84 Buliyan wali Gilgit,19-7-77,F.Sc.,19-8-95,A,C
421,Azmat Qureshi,Mirza Mustamsir Qureshi,ho. #  915 Street #  80 Industrial estate psh,21-3-77,Fsc,22-8-95,A,C
422,Mohammad Mustansar Kazmi,Mouhammad Jibran Kazmi,House No. 461 s#  43 Afindi road Peshawar,21-12-77,F.Sc.,25-8-95,A,C
423,Najia Saeed,Saeed Munir,Ho. #  776 St. no. 38  Gilgit,23-8-77,Fsc,28-8-95,A,C
424,Junaid Abdur Rahman Minhas,Gul Minhas,Ho. no.90 St. no.34  Lane 3 Khybar road Psh,24-8-76,A level,3-8-95,A,C
425,Munir Niazi,Zishan Amjad Niazi,h no.637 S No.29  Bakra mandi Haripur,26-5-76,HSSC,6-8-95,A,C
426,Shamima Ismaili,Abdul Hameed Farrukh Ismaili,Ho. No.952 Street No.92  Jalabad Noshera,26-1-76,A level,9-8-95,A,C
427,Sohail Niazi,Sheik Azam Niazi,H# 266 St. No.88  Jamurd  town PSH,28-2-75,A-Level,13-8-95,A,C
428,Abid Ghani,Ghani Waqas,house # 581 st. # 83  Lohi pura Mardan,28-10-75,FSc,16-8-95,A,C
429,Kanwal Awan,Abdul Mujeeb Awan,h# 127 S# 78  Industrial estate PSH,1-6-75,A-Level,19-8-95,A,C
430,Imran Sharif Haqq,Saleem Haqq,House #  442 street no. 42 Afindi road peshawar,4-7-75,FSc,22-8-95,A,C
431,Sidra Sherazi,Fakhir Azmat Sherazi,house no. 756 Street #  37 Khumar road Gilgit,4-3-77,F.Sc.,26-8-95,A,C
432,Murtaza Abdullah Namani,Mohammed Sattar Namani,ho. #  303 s#  32 Lane 3 Khybar road psh,6-12-77,Fsc,29-8-95,A,C
433,Mustamsir Fakhar,Fakhar Rehan,House No. 618 s#  27 Cantt. road Mansehra,6-12-77,F.Sc.,3-8-95,A,C
434,Samman Yaseen,Yaseen Najum,Ho. #  932 St. no. 91 Landi Gilgit,8-8-77,Fsc,6-8-95,A,C
435,Shujaat Khanzada,Rashid Khanzada,Ho. no. 479 S No. 86 Jamurd  town Psh,8-5-76,A level,10-8-95,A,C
436,Umer Ikram Usmani,Munnawar Siraj Usmani,h no.793 S No.81  Shakrial Haripur,11-5-76,HSSC,13-8-95,A,C
437,Najia Ismaili,Muhammad Tanveer Ismaili,Ho. No.108 St. No.45  Industrial estate Psh,11-2-76,A level,16-8-95,A,C
438,Sonil Hayyat Hussaini,Sheik Waqar Hussaini,H No.654 st. # 40  Afindi road PESHAWAR,13-10-76,HSSC,19-8-95,A,C
439,Najeeb Karam,Karam Asfar,house # 969 st. # 35  Noorpur Mardan,13-10-75,FSc,23-8-95,A,C
440,Noor Paracha,Daud Paracha,h# 284 street no.31  Lane 3 Khybar road PSH,15-7-75,A-Level,26-8-95,A,C
441,Daud Haque,Shazil Haque,House # 830 Street # 94  Industrial estate peshawar,17-3-75,FSc,29-8-95,A,C
442,Bilqees Mustamsir Hameed Paracha,Mustamsir Hameed Paracha,house no. 145 St. #  89 Nai abadi Gilgit,18-4-77,F.Sc.,4-8-95,A,C
443,Syyed Muamar Zaidi,Ch. Shaukat Zaidi,ho. #  459 s#  85 Jamurd  town psh,20-12-77,Fsc,7-8-95,A,C
444,Raza Murtaza,Murtaza Nazir,House No. 6 St. no. 80 Bara qabrustan Mansehra,20-8-77,F.Sc.,10-8-95,A,C
445,Anjum Abdul Qadir,Abdul Qadir Salman,Ho. #  320 street #  43 Niazi town Gilgit,22-9-77,Fsc,13-8-95,A,C
446,Rana Mudassir Kharasani,Zishan Kharasani,Ho. no. 635 S No. 39 Hayata Abad Psh,22-5-76,A level,17-8-95,A,C
447,Mouhammad Niaz Usmani,Mumtaz Ismail Usmani,h no.950 St. No.34  Khasra Haripur,25-2-76,HSSC,20-8-95,A,C
448,Syyeda Kharasani,Sheikh Azam Kharasani,Ho. No.496 St. No.29  Lane 3 Khybar road Psh,25-2-76,A level,23-8-95,A,C
449,Choudhary Tipu Hussaini,Aga Zafar Hussaini,H No.811 s no.92  Industrial estate PESHAWAR,27-11-76,HSSC,26-8-95,A,C
450,Ghazi Akram,Akram Abdul Najeeb,house # 125 street no.88  Farooqia Mardan,27-7-75,FSc,1-8-95,A,C
451,Khola Zahid Bhatti,Zahid Bhatti,h# 672 street no.83  Jamurd  town PSH,29-7-75,A-Level,4-8-95,A,C
452,Arif Haque,Fakhir Adil Haque,House # 986 St. # 78  Mujahid block Attock,2-4-75,FSc,7-8-95,A,C
453,Saeed Khalid Pasha,Sattar Saeed Pasha,H#  301 s#  42 Bakra mandi Mardan,3-12-75,A-Level,10-8-95,A,C
454,Rehmat Haque,Sahibzada Nadeem Haque,ho. #  848 Street No. 37 Hayata Abad psh,5-1-77,Fsc,14-8-95,A,C
455,Kamran Zakir,Zakir Najam,House No. 162 street #  32 Kamra chowk Mansehra,5-9-77,F.Sc.,17-8-95,A,C
456,Nafisa Ali,Ali Emmad,Ho. #  477 S No. 96 Lohi pura Gilgit,7-5-77,Fsc,20-8-95,A,C
457,Sheikh Faisal Butt,Munnawar Butt,house no. 23 S#  91 Industrial estate Peshawar,7-6-77,F.Sc.,23-8-95,A,C
458,Sheik Mustansar Ansary,Aftab Momin Ansary,h no. 338 St. No. 86 Basti Haripur,9-2-76,HSSC,27-8-95,A,C
459,Amna Syed Waqar Kharasani,Syed Waqar Kharasani,Ho. No.652 s no.82  Jamurd  town Psh,10-11-76,A level,1-8-95,A,C
460,Abdur Rahman Ansary,Muhammad Qaisar Ansary,H No.199 s no.45  Lane 3 Khybar road PESHAWAR,12-11-76,HSSC,4-8-95,A,C
461,Talha Kashif,Kashif Daniyal,house # 514 street no.40  City Road Mardan,12-7-75,FSc,8-8-95,A,C
462,Sajeela Bhatti,Ahsan Bhatti,h# 828 St. # 36  Hayata Abad PSH,14-4-75,A-Level,11-8-95,A,C
463,Tanveer Abdus Sammi Baig,Amer Baig,House # 375 St. # 31  Jamurd  town peshawar,16-4-75,FSc,14-8-95,A,C
464,Badar Durrani,Malik Durrani,H# 689 Street No.94  Lane 3 Khybar road PSH,16-1-75,A-Level,17-8-95,A,C
465,Kalim Umer Jaffery,Abdur Raziq Sonil Jaffery,ho. #  4 street #  90 Eid gha Sawat,19-9-77,Fsc,21-8-95,A,C
466,Abdur Raziq Durrani,Sh. Qaisar Durrani,House No. 318 street #  85 Hayata Abad Peshawar,19-9-77,F.Sc.,24-8-95,A,C
467,Mounazza Bulbul,Bulbul Yasin,Ho. #  865 S#  80 Noorpur Gilgit,21-6-77,Fsc,27-8-95,A,C
468,Aqeel Zamir,Zamir Ahsan,house no. 180 St. No. 43 Factory road Sawat,21-2-77,F.Sc.,1-8-95,A,C
469,Rana Muamar Ansari,Kareem Ansari,h no. 494 Street #  39 Lane 6 Mall road PESHAWAR,23-3-76,HSSC,5-8-95,A,C
470,Aaila Arshad Ayyaz Sehti,Arshad Ayyaz Sehti,Ho. No. 41 s no. 34 Nai abadi Noshera,23-11-76,A level,8-8-95,A,C
471,Abu Bakr Haqqie,Jameel Zil-e-Ali Haqqie,H No.355 street no.97  Pind dadu Abbotabad,26-7-76,HSSC,11-8-95,A,C
472,Ch. Aqeel Sehti,Nawabzada Anwar Sehti,Ho. no.670 St. no.93  Lane 3 Khybar road Psh,26-8-76,A level,14-8-95,A,C
473,Noor Rizwan,Rizwan Murtaza,h# 216 St. # 88  Daniyaal town Hasanabdal,28-4-75,A-Level,18-8-95,A,C
474,Mukhtar Baig,Ramzan Baig,House # 531 Street No.83  Hayata Abad peshawar,1-1-75,FSc,21-8-95,A,C
475,Hafiz Shehzad Chatta,Shabeer Chatta,H# 846 Street No.47  Jamurd  town PSH,1-1-75,A-Level,24-8-95,A,C
476,Rana Qasim Baig,Firdous Kalim Baig,ho. # 392 street # 42  Doley shah Sawat,3-9-77,Fsc,28-8-95,A,C
477,Viqar-ul-Islam Inayyat Khan,Raja Ubaid Khan,House No. 707 S#  37 Lane 6 Mall road Peshawar,4-6-77,F.Sc.,2-8-95,A,C
478,Viqar-un-Nisa Junaid,Junaid Saeed,Ho. #  21 S#  33 Farooqia Gilgit,6-6-77,Fsc,5-8-95,A,C
479,Muazzam Fakhir,Fakhir Iqbal,house no. 568 Street #  96 Chandi bazar Sawat,6-3-77,F.Sc.,8-8-95,A,C
480,Shahroze Daud Minhas,Masud Minhas,h no. 883 s no. 91 Durre PESHAWAR,8-11-76,HSSC,12-8-95,A,C
481,Samra Khattak,Islam Latif Khattak,Ho. No. 197 s#  87 Chittian hattian Noshera,8-12-76,A level,15-8-95,A,C
482,Muhammad Moeen Minhas,Aga Abdul Mannan Minhas,H No.512 St. no.82  Hayata Abad PESHAWAR,11-8-76,HSSC,18-8-95,A,C
483,Abdul kareem Sehti,Rana AAqil Sehti,Ho. no.58 St. # 45  Jamurd  town Psh,11-4-76,A level,21-8-95,A,C
484,Mahjabeen Ehsan,Ehsan Amer,h# 373 Street No.40  Mitran walia Hasanabdal,13-1-75,A-Level,25-8-95,A,C
485,Tufail Awan,Badar Awan,House # 687 Street No.36  Lane 6 Mall road peshawar,15-1-75,FSc,28-8-95,A,C
486,Shk. Jamil Chatta,Abdur Raziq Rahat Chatta,H# 234 st. # 99  Basti Mardan,15-10-75,A-Level,2-8-95,A,C
487,Bisma Kiyyani,Sageer Mujeeb Kiyyani,house # 549 S# 94  Khumar road Hasanabdal,17-6-75,FSc,5-8-95,A,C
488,Asif Raza Chatta,Mouhammad Ghulam Yasin Chatta,House No. 863 S#  90 Durre Peshawar,18-6-77,F.Sc.,9-8-95,A,C
489,Jameela Yaar Muhammad,Yaar Muhammad Ayyaz,Ho. #  410 Street #  85 City Road Gilgit,20-3-77,Fsc,12-8-95,A,C
490,Abdul Hameed Mustafa,Mustafa Kareem,house no. 724 s no. 48 Kusar coloney Sawat,20-11-77,F.Sc.,15-8-95,A,C
491,Munnawar Kazmi,Shakir Kazmi,h no. 39 s#  44 Khybar road PESHAWAR,22-12-76,HSSC,19-8-95,A,C
492,Babra Jameel Muamar Niazi,Jameel Muamar Niazi,Ho. No. 585 St. no. 39 Bunkhar gali Noshera,22-8-76,A level,22-8-95,A,C
493,Mukhtar Minhas,Mohammad Sarwar Minhas,H No. 900 St. #  34 Lane 6 Mall road PESHAWAR,24-4-76,HSSC,25-8-95,A,C
494,Zakir Tufail Niazi,Hafiz Muazzam Niazi,Ho. no.215 S No.98  Hayata Abad Psh,25-5-76,A level,28-8-95,A,C
495,Suryya Zameer,Zameer Ramzan,h# 761 Street No.93  Lakhan Hasanabdal,27-1-75,A-Level,3-8-95,A,C
496,Ch. Sana Ullah Awan,Hayyat Awan,House # 76 st. # 88  Durre peshawar,29-10-75,FSc,6-8-95,A,C
497,Aga Muneer Haqq,Firdous Zameer Haqq,H# 390 st. # 84  Malik abad Mardan,29-10-75,A-Level,9-8-95,A,C
498,Naima Sonil Amjad Kiyyani,Sonil Amjad Kiyyani,house # 937 S# 47  Nai abadi Hasanabdal,2-6-75,FSc,12-8-95,A,C
