SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
666,Viqar-un-Nisa Ansari,Sahibzada Rahmat Ansari,1,H#  849 street no. 52 Pind dadu Kharian,10-Jul-80,10-Aug-04,A,I,M.Phil
667,Adnan Adnan,Adnan Latif,0,house #  396 street no. 15 Bara qabrustan Bahawalpur,12-Jul-80,13-Aug-04,A,I,BE
668,Zeba Daniyal,Daniyal Muazzam,1,House No. 711 St. #  10 Daniyaal town D.I. Khan,12-Apr-82,17-Aug-04,A,I,BS
669,Chodhary Akram Sehti,Mehmood Sehti,0,Ho. # 25 s# 6  Haider road Gujrawala,15-Dec-82,20-Aug-04,A,I,MSc
670,Viqar Mukhtar Haq,Abdul Suleh Haroon Haq,0,house no.572 s# 1  Khasra Wazirabad,15-Dec-82,23-Aug-04,A,I,BS
671,Roshan Sehti,Muhammad Husain Sehti,1,ho. # 886 street # 64  Buliyan wali Sargodha,17-Sep-82,26-Aug-04,A,I,MSc
672,Ali Tipu Chatta,Sheikh Sonil Chatta,0,Ho. No.201 S No.59  Railway line Kabirwala,19-May-81,1-Aug-04,A,I,M.Sc
673,Abu Bakr Qamar,Qamar Adul Qudoos,0,H No.747 St. No.55  Farooqia Shekhopura,19-Feb-81,4-Aug-04,A,I,MS
674,Kaneez Anjum Chatta,Anjum Chatta,1,Ho. no.62 St. No.50  Chandi bazar Melsi,21-Feb-81,7-Aug-04,A,I,M.Sc
675,Muneer Kazmi,Shehzad Rayyan Kazmi,0,h no. 377 st. #  13 Mujahid block D.I. Khan,22-Oct-81,10-Aug-04,A,I,MS
676,Aqeel Zil-e-Ali Khan,Kalim Qamar Khan,0,House #  923 street no. 9 Chittian hattian Gujrat,24-Jul-80,14-Aug-04,A,I,BE
677,Tahira Kazmi,M. Saroor Kazmi,1,H#  238 street no. 4 Odean chowk Faisalabad,24-Jul-80,17-Aug-04,A,I,M.Phil
678,Jamal Shahroze,Shahroze Niaz,0,house #  552 St. #  67 Kamra chowk Sahiwal,26-Apr-80,20-Aug-04,A,I,BE
679,Kamal Minhas,Ahmad Minhas,0,h#  99 s#  63 Lohi pura Kabirwala,26-Dec-80,23-Aug-04,A,I,M.Phil
680,Mustafa Sameer Niazi,Abu Bakr Niazi,0,Ho. #  413 s#  58 Chand mari Abdul Hakim,28-Dec-82,27-Aug-04,A,I,MSc
681,Ikram Yosaf Haq,Affan Abdullah Haq,0,house no.728 street # 53  Basti D.G. Khan,29-Sep-82,1-Aug-04,A,I,BS
682,Mahjabeen Sh. Abdul Rafay Awan,Sh. Abdul Rafay Awan,1,ho. # 43 S No.17  Khumar road Dera Ismail Khan,2-May-82,4-Aug-04,A,I,MSc
683,Syed Emmad-ud-Din Haqq,Syyed Ghazi Haqq,0,Ho. No.589 S# 12  Purani Taal LalaMusa,4-Jun-81,8-Aug-04,A,I,M.Sc
684,Waqar Muamar,Muamar Ibrahim,0,H No.904 St. No.7  City Road Sialkot,4-Feb-81,11-Aug-04,A,I,MS
685,Iffat Namani,Sikandar Namani,1,Ho. no.218 st. # 3  Kusar coloney Bhawalpur,6-Oct-81,14-Aug-04,A,I,M.Sc
686,Munir Kiyyani,Sajid Mahtab Kiyyani,0,h no.765 s no.66  Bhatta Jehlum,6-Nov-81,17-Aug-04,A,I,MS
687,Mohammed Mustamsir Qureshi,Shazil Abdur Rasheed Qureshi,0,House #  79 street no. 61 Bunkhar gali Bahawalpur,9-Jul-80,21-Aug-04,A,I,BE
688,Noor Khanzada,Chodhary Latif Khanzada,1,H#  394 St. #  56 Eid gha Dera ghazi khan,9-Apr-80,24-Aug-04,A,I,M.Phil
689,Abdul Mujeeb Babar,Babar Jibran,0,house #  941 St. #  52 Sihaal Multan,11-Apr-80,27-Aug-04,A,I,BE
690,Raja Inayyat Khanzada,Mehmood Khanzada,0,h#  255 s#  15 Noorpur LalaMusa,11-Dec-80,1-Aug-04,A,I,M.Phil
691,Tahir Niazi,Gul Niazi,0,Ho. #  570 street #  10 College road Sargodha,13-Sep-82,5-Aug-04,A,I,MSc
692,Sammi Ismaili,Jamal Zarar Ismaili,0,house no.116 street # 6  Malik abad Pindi Bhatian,14-Sep-82,8-Aug-04,A,I,BS
693,Bisma Sh. Abdul Hameed Niazi,Sh. Abdul Hameed Niazi,1,ho. # 431 S# 69  Nai abadi Kharian,16-Jun-82,11-Aug-04,A,I,MSc
694,Rehmat Usman,Usman Adul Qudoos,0,House No.745 St. No.64  Pind dadu Bahawalpur,16-Feb-82,14-Aug-04,A,I,BS
695,Abdul kareem Danish,Danish Waqas,0,H No.292 St. No.60  Koral D.I. Khan,18-Feb-81,18-Aug-04,A,I,MS
696,Maira Haqq,Shehzad Haqq,1,Ho. no.607 s no.55  Daniyaal town Gujrawala,20-Nov-81,21-Aug-04,A,I,M.Sc
697,Athar Muazzum Sherazi,Saleem Sammi Sherazi,0,h no.921 street no.18  Haider road Wazirabad,20-Jul-81,24-Aug-04,A,I,MS
698,Kabir Namani,Fakhir Abuzar Namani,0,Ho. No. 236 St. no. 14 Khasra Sargodha,23-Aug-81,27-Aug-04,A,I,M.Sc
699,Sumreen Sherazi,Nawabzada Umar Sherazi,1,H#  782 St. #  9 Doley shah Kabirwala,23-Apr-80,2-Aug-04,A,I,M.Phil
700,Nadeem Masroor,Masroor Rayyan,0,house #  97 Street No. 4 Railway line Shekhopura,25-Jan-80,5-Aug-04,A,I,BE
701,Abdul Qadir Muneer Khanzada,Abu Bakr Khanzada,0,h#  411 Street No. 68 Farooqia Melsi,25-Jan-80,8-Aug-04,A,I,M.Phil
702,Ibraheem Usmani,Rashid Usmani,0,Ho. #  958 street #  63 Kotlia Dera Ismail Khan,27-Sep-82,12-Aug-04,A,I,MSc
703,Junaid Ismaili,Abdul Wasay Kamal Ismaili,0,house no. 273 S#  58 Saidpur road Gujrat,27-Jun-82,15-Aug-04,A,I,BS
704,Sumiyya Hussaini,Raja Tanveer Hussaini,1,ho. # 587 S# 53  Chittian hattian Faisalabad,1-Jun-82,18-Aug-04,A,I,MSc
705,Gul Rehmat,Rehmat Ismail,0,House No.134 Street # 17  Odean chowk Sahiwal,1-Mar-82,21-Aug-04,A,I,BS
706,Ismail Abdul Hannan,Abdul Hannan Azhar,0,H No.448 s no.12  Farman block Jehlum,3-Nov-81,25-Aug-04,A,I,MS
707,Annum Sajid Haque,Sajid Haque,1,Ho. no.763 s no.7  Mitran walia Abdul Hakim,5-Nov-81,28-Aug-04,A,I,M.Sc
708,Sahibzada AAqil Paracha,Shazil Ghani Paracha,0,h no.309 St. no.71  Chand mari D.G. Khan,5-Aug-81,2-Aug-04,A,I,MS
709,Ghulam Yasin Zaidi,Rana Yaseen Zaidi,0,Ho. No.624 St. # 66  Basti Dera Ismail Khan,7-Apr-81,5-Aug-04,A,I,M.Sc
710,Babra Butt,Mouhammed Fazal Butt,1,H#  939 S No. 61 Kamalia LalaMusa,8-May-80,9-Aug-04,A,I,M.Phil
711,Munir Jamal,Jamal Munir,0,house #  485 Street No. 57 Purani Taal Sialkot,10-Jan-80,12-Aug-04,A,I,BE
712,AAmer Kharasani,Gul Kharasani,0,h#  800 street #  20 City Road Bhawalpur,10-Sep-80,15-Aug-04,A,I,M.Phil
713,Nusrat Usmani,Zishan Usmani,1,House #  114 st. #  15 Kusar coloney Jehlum,12-Oct-80,18-Aug-04,A,I,BE
714,Sheik Babar Kharasani,Abdul Hameed Abdul Najeeb Kharasani,0,house no. 661 S#  11 Illyas abad Bahawalpur,12-Jun-82,22-Aug-04,A,I,BS
715,Aliya Mouhammad Azam Bhatti,Mouhammad Azam Bhatti,1,ho. #  976 Street #  6 Bunkhar gali Dera ghazi khan,14-Mar-82,25-Aug-04,A,I,MSc
716,Zafar Baber,Baber Athar,0,House No.290 Street # 69  Eid gha Multan,15-Mar-82,28-Aug-04,A,I,BS
717,Zubair Salim,Salim Abdul Mujeeb,0,H No.605 s no.65  Muzafar shah Wazirabad,17-Nov-81,3-Aug-04,A,I,MS
718,Rizwana Saleem Haque,Saleem Haque,1,Ho. no.151 St. no.60  Lakhan Sargodha,19-Aug-81,6-Aug-04,A,I,M.Sc
719,Shakeel Pasha,Fakhir Anayyat Pasha,0,h no.466 St. no.55  College road Pindi Bhatian,19-Aug-81,9-Aug-04,A,I,MS
720,Syed Kamran Abbasi,Mumtaz Abdul Basit Abbasi,0,Ho. No.780 S No.19  Malik abad Kharian,21-May-81,12-Aug-04,A,I,M.Sc
721,Shammaa Azam Badar Gondal,Azam Badar Gondal,1,H# 327 Street No.14  Purana shehar Melsi,21-Jan-80,16-Aug-04,A,I,M.Phil
722,Mouhammad Suleman Ansari,Mirza Zafar Ansari,0,house #  642 Street No. 9 Karki D.I. Khan,24-Jan-80,19-Aug-04,A,I,BE
723,Zaran Kamal,Kamal Abdul Najeeb,0,h#  956 st. #  4 Koral Gujrawala,24-Oct-80,22-Aug-04,A,I,M.Phil
724,Mahtara Zahid Haqqie,Zahid Haqqie,1,House #  503 S#  68 Daniyaal town Wazirabad,26-Jun-80,25-Aug-04,A,I,BE
725,Choudhary Emmad-ud-Din Satti,Farrukh Satti,0,house no. 817 street no. 63 Saat meel Sahiwal,26-Jul-82,29-Aug-04,A,I,BS
726,Khushbakht Haqqie,Sattar Firdous Haqqie,1,ho. #  132 Street #  58 Byaar Kabirwala,28-Mar-82,3-Aug-04,A,I,MSc
727,Viqar Baig,Aga Rehan Baig,0,House No.678 s# 22  Doley shah Shekhopura,29-Dec-82,6-Aug-04,A,I,BS
728,Saaleh Atif,Atif Najam,0,Ho. # 993 s# 17  Railway line Melsi,2-Dec-82,9-Aug-04,A,I,MSc
729,Feroza Anwer,Anwer Emmad,1,Ho. no.308 St. no.12  Chan chirag Dera Ismail Khan,4-Aug-81,13-Aug-04,A,I,M.Sc
730,Aqeel Yasin Durrani,Junaid Durrani,0,h no.854 S No.8  Kotlia Gujrat,4-May-81,16-Aug-04,A,I,MS
731,Tipo Jaffery,Aftab Daniyal Jaffery,0,Ho. No.169 S No.71  Saidpur road Faisalabad,6-May-81,19-Aug-04,A,I,M.Sc
732,Anjum Waqar Ibrahim Khan,Waqar Ibrahim Khan,1,H# 483 St. No.66  Jaamia Masjid road Bhawalpur,6-Feb-80,23-Aug-04,A,I,M.Phil
733,Kareem Ansari,Mohammed Qaisar Ansari,0,house #  30 st. #  62 Surahi bazar Jehlum,9-Oct-80,26-Aug-04,A,I,BE
734,Umer Anwar,Anwar Daniyal,0,h#  344 S#  57 Farman block Abdul Hakim,9-Jun-80,29-Aug-04,A,I,M.Phil
735,Adila Ansari,Ahsan Ansari,1,House #  659 street no. 20 Mitran walia D.G. Khan,11-Jul-80,3-Aug-04,A,I,BE
736,Saeed Rahmat Khattak,Momin Khattak,0,house no. 974 Street #  16 Deinga Multan,11-Mar-82,7-Aug-04,A,I,BS
737,Ammara Haq,Shaukat Khalid Haq,1,ho. #  520 s#  11 Ghosia masjid chwok LalaMusa,13-Dec-82,10-Aug-04,A,I,MSc
738,Viqar-ul-Islam Anayyat Sehti,Muhammad Nazir Sehti,0,House No. 835 s#  6 Kamalia Sialkot,13-Dec-82,13-Aug-04,A,I,BS
739,Farzan Annan,Annan Salman,0,Ho. # 149 St. no.69  Purani Taal Bhawalpur,16-Aug-82,16-Aug-04,A,I,MSc
740,Bano Kamran,Kamran Murtaza,1,Ho. no.696 S No.65  Darian Kharian,18-May-81,20-Aug-04,A,I,M.Sc
741,Abdul Ahad Chatta,Mujahid Chatta,0,h no.10 S No.60  Kumria Bahawalpur,18-May-81,23-Aug-04,A,I,MS
742,Abdul Suleh Baig,Shabeer Rahmat Baig,0,Ho. No.325 St. No.23  Illyas abad Dera ghazi khan,20-Feb-81,26-Aug-04,A,I,M.Sc
743,Jabeen Khan,Mouhammed Zafar Khan,1,H No.872 st. # 19  Bunkhar gali Multan,20-Oct-81,29-Aug-04,A,I,MS
744,Haroon Kazmi,Ch. Ubaid Kazmi,0,house # 186 st. # 14  Biyaal Wazirabad,22-Oct-80,4-Aug-04,A,I,BE
745,Abdus Sammi Shahzor,Shahzor Zahid,0,h#  501 street no. 9 Muzafar shah Sargodha,23-Jul-80,7-Aug-04,A,I,M.Phil
746,Maira Minhas,Iqbal Minhas,1,House #  47 Street #  73 Lakhan Pindi Bhatian,25-Mar-80,10-Aug-04,A,I,BE
747,Mujtaba Khattak,Mukhtar Khattak,0,house no. 362 St. #  68 Shehar bazar Shekhopura,25-Apr-82,14-Aug-04,A,I,BS
748,Rehana Minhas,Islam Rayyan Minhas,1,ho. #  676 s#  63 Mandi Melsi,27-Dec-82,17-Aug-04,A,I,MSc
749,Asif Inayyat Awan,Sheikh Najam Awan,0,House No. 223 St. no. 59 Purana shehar D.I. Khan,27-Aug-82,20-Aug-04,A,I,BS
750,Abdul Jabbar Rahid,Rahid Emmad,0,Ho. #  538 street #  22 Karki Gujrawala,29-Sep-82,23-Aug-04,A,I,MSc
751,Benazir Baqir,Baqir Amer,1,Ho. no.852 S No.17  Mitthian Faisalabad,3-May-81,27-Aug-04,A,I,M.Sc
752,Momd. Wajid Chatta,Malik Chatta,0,h no.167 St. No.13  Afangi block Sahiwal,3-Feb-81,1-Aug-04,A,I,MS
753,Saaleh Anwer Kiyyani,Abdur Raziq Rai Kiyyani,0,Ho. No.713 St. No.8  Saat meel Kabirwala,5-Feb-81,4-Aug-04,A,I,M.Sc
754,Amna Namani,Chodhary Khurshid Namani,1,H No.28 st. # 71  Byaar Shekhopura,5-Oct-81,7-Aug-04,A,I,MS
755,Ghani Tufail Kazmi,Sahibzada Yasin Kazmi,0,house # 342 street no.66  Shah malung D.G. Khan,7-Jul-80,11-Aug-04,A,I,BE
756,Ghulam Yasin Emmad-ud-Din,Emmad-ud-Din Ahsan,0,h# 889 street no.62  kurang nala Dera Ismail Khan,7-Jul-80,14-Aug-04,A,I,M.Phil
757,Abeera Kareem Kazmi,Kareem Kazmi,1,House #  204 St. #  25 Chan chirag Gujrat,10-Apr-80,17-Aug-04,A,I,BE
758,Shk. Suleman Niazi,Arshad Sageer Niazi,0,H#  518 s#  20 Kotlia Faisalabad,10-Dec-80,20-Aug-04,A,I,M.Phil
759,Riffat Jameel Mahtab Ismaili,Jameel Mahtab Ismaili,1,ho. #  65 Street No. 16 Main workshop Bhawalpur,12-Jan-82,24-Aug-04,A,I,MSc
760,Junaid Niazi,Syed Adnan Niazi,0,House No. 379 street #  11 Jaamia Masjid road Jehlum,12-Sep-82,27-Aug-04,A,I,BS
761,Khurram Sarwar,Sarwar Murtaza,0,Ho. #  694 S No. 74 Surahi bazar Abdul Hakim,14-May-82,1-Aug-04,A,I,MSc
762,Huda Atif,Atif Ramzan,1,house no.241 S# 70  Farman block D.G. Khan,17-Jun-82,4-Aug-04,A,I,BS
763,Khalid Abdul Malik Haqq,Shabeer Haqq,0,h no.555 St. No.65  Sukkhan abad Multan,17-Feb-81,8-Aug-04,A,I,MS
764,Chodhary Yawar Sherazi,Firdous Yousaf Sherazi,0,Ho. No.870 s no.60  Deinga LalaMusa,19-Nov-81,11-Aug-04,A,I,M.Sc
765,Alina Nawabzada Obaid Namani,Nawabzada Obaid Namani,1,H No.416 s no.24  Ghosia masjid chwok Sialkot,19-Nov-81,14-Aug-04,A,I,MS
766,Nawabzada Yasin Sherazi,Mouhammed Saeed Sherazi,0,house # 731 street no.19  Park road Pindi Bhatian,21-Jul-80,18-Aug-04,A,I,BE
767,Rehmat Sonil,Sonil Iqbal,0,h# 45 St. # 14  Zikria Kharian,21-Apr-80,21-Aug-04,A,I,M.Phil
768,Farhana Khanzada,Masud Khanzada,1,House #  592 St. #  10 Darian Bahawalpur,24-Apr-80,24-Aug-04,A,I,BE
769,Azmat Mumtaz Usmani,Islam Ijaz Usmani,0,H#  907 Street No. 73 Kumria Dera ghazi khan,24-Jan-80,27-Aug-04,A,I,M.Phil
770,Azra Ismaili,Abdul Mannan Sammi Ismaili,1,ho. #  221 street #  68 Nizam pur Gujrawala,26-Sep-82,2-Aug-04,A,I,MSc
771,Karam Hussaini,Momd. Immad Hussaini,0,House No. 536 street #  64 post office Wazirabad,26-Sep-82,5-Aug-04,A,I,BS
772,Ali Sahir,Sahir Amer,0,Ho. #  82 S#  27 Biyaal Sargodha,28-Jun-82,8-Aug-04,A,I,MSc
773,Rahat Paracha,Badar Paracha,1,house no. 397 St. No. 22 Muzafar shah Pindi Bhatian,1-Feb-82,11-Aug-04,A,I,BS
774,Gul Bakht Haqq,Abdur Raziq Haqq,0,h no.711 Street # 17  Karkhana road Shekhopura,2-Mar-81,15-Aug-04,A,I,MS
775,Muazzam Paracha,Sageer Alam Paracha,0,Ho. No.258 s no.13  Shehar bazar Melsi,4-Nov-81,18-Aug-04,A,I,M.Sc
776,Maria Zaidi,Hafiz Ghulam Yasin Zaidi,1,H No.573 street no.76  Mandi D.I. Khan,4-Jul-81,21-Aug-04,A,I,MS
777,Mudassir Abid,Abid Rabbi,0,Ho. no.887 St. no.71  Purana shehar Gujrawala,6-Aug-81,24-Aug-04,A,I,M.Sc
778,Daud Soneel,Soneel Muneer,0,h# 434 St. # 67  Jamia masjid chowk Faisalabad,6-Apr-80,28-Aug-04,A,I,M.Phil
779,Moeena Affan Bhatti,Affan Bhatti,1,House # 748 Street No.62  Mitthian Sahiwal,8-Jan-80,2-Aug-04,A,I,BE
780,Momd. Babar Satti,Sageer Satti,0,H#  63 Street No. 25 Afangi block Kabirwala,9-Jan-80,5-Aug-04,A,I,M.Phil
