SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
426,Mahtara Raja Muazzam Zaidi,Raja Muazzam Zaidi,1,Ho. No.952 Street No.92  Jalabad Dera Ismail Khan,26-Jan-76,9-Aug-95,A,C,A level
427,Barkat Zameer,Zameer Ramzan,0,H# 266 St. No.88  Kamra chowk LalaMusa,28-Feb-75,13-Aug-95,A,C,A-Level
428,Aga Ahsan Usmani,Hayyat Usmani,0,house # 581 st. # 83  Lohi pura Sialkot,28-Oct-75,16-Aug-95,A,C,FSc
429,Aneesa Firdous Kharasani,Firdous Kharasani,1,h# 127 S# 78  Pakistan hostel Bhawalpur,1-Jun-75,19-Aug-95,A,C,A-Level
430,Taimor Hussaini,Sonil Shakir Hussaini,0,House #  442 street no. 42 Dhamiyal Jehlum,4-Jul-75,22-Aug-95,A,C,FSc
431,Fatima Laghari,Aga Adul Qudoos Laghari,1,house no. 756 Street #  37 Khumar road Bahawalpur,4-Mar-77,26-Aug-95,A,C,F.Sc.
432,Abdul Ahad Hameed,Hameed Shuja,0,ho. #  303 s#  32 Hospital road Dera ghazi khan,6-Dec-77,29-Aug-95,A,C,Fsc
433,Baber Bulbul,Bulbul Khalid,0,House No. 618 s#  27 Cantt. road Multan,6-Dec-77,3-Aug-95,A,C,F.Sc.
434,Mahpara Pasha,Zabir Pasha,1,Ho. #  932 St. no. 91 Landi LalaMusa,8-Aug-77,6-Aug-95,A,C,Fsc
435,Jabir Rashid Haque,Saroor Najeeb Haque,0,Ho. no. 479 S No. 86 Bhatta Sargodha,8-May-76,10-Aug-95,A,C,A level
436,Sahibzada Waqar Butt,Mirza Ali Butt,0,h no.793 S No.81  Shakrial Pindi Bhatian,11-May-76,13-Aug-95,A,C,HSSC
437,Kainat Mouhammad Ahmad Zaidi,Mouhammad Ahmad Zaidi,1,Ho. No.108 St. No.45  Jalsa gha Kharian,11-Feb-76,16-Aug-95,A,C,A level
438,Hameed Farrukh,Farrukh Badar,0,H No.654 st. # 40  Karnianwala Bahawalpur,13-Oct-76,19-Aug-95,A,C,HSSC
439,AAmir Yasin Ansary,Taimor Ansary,0,house # 969 st. # 35  Noorpur D.I. Khan,13-Oct-75,23-Aug-95,A,C,FSc
440,Sibqat Sageer Kharasani,Sageer Kharasani,1,h# 284 street no.31  Factory road Gujrawala,15-Jul-75,26-Aug-95,A,C,A-Level
441,Moeen Tanvir Ansary,Ghazi Sheharyar Ansary,0,House # 830 Street # 94  Garrizon Wazirabad,17-Mar-75,29-Aug-95,A,C,FSc
442,Atiya Laghari,Mohammad Ibrahim Laghari,1,house no. 145 St. #  89 Nai abadi Sahiwal,18-Apr-77,4-Aug-95,A,C,F.Sc.
443,Javed Abdullah,Abdullah Sikandar,0,ho. #  459 s#  85 Pind dadu Kabirwala,20-Dec-77,7-Aug-95,A,C,Fsc
444,Khurshid Abdus Sammi,Abdus Sammi Ijaz,0,House No. 6 St. no. 80 Bara qabrustan Shekhopura,20-Aug-77,10-Aug-95,A,C,F.Sc.
445,Adila Pasha,Rahmat Pasha,1,Ho. #  320 street #  43 Niazi town Melsi,22-Sep-77,13-Aug-95,A,C,Fsc
446,Sheikh Muaz Shah,Latif Taimor Shah,0,Ho. no. 635 S No. 39 Haider road Dera Ismail Khan,22-May-76,17-Aug-95,A,C,A level
447,Bakht Pasha,M. Muazzam Pasha,0,h no.950 St. No.34  Khasra Gujrat,25-Feb-76,20-Aug-95,A,C,HSSC
448,Suryya Abbasi,Choudhary Mehmood Abbasi,1,Ho. No.496 St. No.29  Buliyan wali Faisalabad,25-Feb-76,23-Aug-95,A,C,A level
449,Shakeel Qudoos,Qudoos Abdul Suleh,0,H No.811 s no.92  Dak ghar Sahiwal,27-Nov-76,26-Aug-95,A,C,HSSC
450,Sheik Affan Khattak,Shazil Khattak,0,house # 125 street no.88  Farooqia Jehlum,27-Jul-75,1-Aug-95,A,C,FSc
451,Alina Latif Haqqie,Latif Haqqie,1,h# 672 street no.83  Chandi bazar Abdul Hakim,29-Jul-75,4-Aug-95,A,C,A-Level
452,Muzammil Sehti,Jibran Shahid Sehti,0,House # 986 St. # 78  Mujahid block D.G. Khan,2-Apr-75,7-Aug-95,A,C,FSc
453,Choudhary Munnawar Haqqie,Ch. Mehmood Haqqie,0,H#  301 s#  42 Bakra mandi Dera Ismail Khan,3-Dec-75,10-Aug-95,A,C,A-Level
454,Rehmat Mukhtar Baig,M. Gul Baig,0,ho. #  848 Street No. 37 Odean chowk LalaMusa,5-Jan-77,14-Aug-95,A,C,Fsc
455,Affan Sammi,Sammi Jamal,0,House No. 162 street #  32 Kamra chowk Sialkot,5-Sep-77,17-Aug-95,A,C,F.Sc.
456,Nighat Baig,Abdul Hameed Baig,1,Ho. #  477 S No. 96 Lohi pura Bhawalpur,7-May-77,20-Aug-95,A,C,Fsc
457,Ghazi Khan,Adul Qudoos AAdil Khan,0,house no. 23 S#  91 Pakistan hostel Jehlum,7-Jun-77,23-Aug-95,A,C,F.Sc.
458,Ikram Jaffery,Waqas Mustansar Jaffery,0,h no. 338 St. No. 86 Basti Bahawalpur,9-Feb-76,27-Aug-95,A,C,HSSC
459,Ronaq Khan,Muhammad Abdul Mujeeb Khan,1,Ho. No.652 s no.82  Khumar road Dera ghazi khan,10-Nov-76,1-Aug-95,A,C,A level
460,Sonil Adul Qudoos,Adul Qudoos Saleem,0,H No.199 s no.45  Hospital road Multan,12-Nov-76,4-Aug-95,A,C,HSSC
461,Salim Moeen Khattak,Fakhir Khattak,0,house # 514 street no.40  City Road Wazirabad,12-Jul-75,8-Aug-95,A,C,FSc
462,Rizwana Minhas,Umar Minhas,1,h# 828 St. # 36  Kusar coloney Sargodha,14-Apr-75,11-Aug-95,A,C,A-Level
463,Mohammad Mujahid Sehti,Rayyan Muslim Sehti,0,House # 375 St. # 31  Bhatta Pindi Bhatian,16-Apr-75,14-Aug-95,A,C,FSc
464,Karam Illahi Haq,Nawabzada Abu Bakr Haq,0,H# 689 Street No.94  Shakrial Kharian,16-Jan-75,17-Aug-95,A,C,A-Level
465,Ehsan Zakir,Zakir Rashid,0,ho. #  4 street #  90 Eid gha Melsi,19-Sep-77,21-Aug-95,A,C,Fsc
466,Azhar Niaz,Niaz Abdul Wasay,0,House No. 318 street #  85 Sihaal D.I. Khan,19-Sep-77,24-Aug-95,A,C,F.Sc.
467, Kiyyani,Tanveer Kiyyani,1,Ho. #  865 S#  80 Noorpur Gujrawala,21-Jun-77,27-Aug-95,A,C,Fsc
468,Muazzum Chatta,Ismail Farooq Chatta,0,house no. 180 St. No. 43 Factory road Wazirabad,21-Feb-77,1-Aug-95,A,C,F.Sc.
469,Mouhammad Abdur Raziq Kazmi,Azhar Abdul Hannan Kazmi,0,h no. 494 Street #  39 Malik abad Sahiwal,23-Mar-76,5-Aug-95,A,C,HSSC
470,Ayesha Qureshi,Sh. Daud Qureshi,1,Ho. No. 41 s no. 34 Nai abadi Kabirwala,23-Nov-76,8-Aug-95,A,C,A level
471,Saleem Kashif,Kashif Shazil,0,H No.355 street no.97  Pind dadu Shekhopura,26-Jul-76,11-Aug-95,A,C,HSSC
472,Kamal Niazi,Mustamsir Niazi,0,Ho. no.670 St. no.93  Bara qabrustan Melsi,26-Aug-76,14-Aug-95,A,C,A level
473,Amber Minhas,Fazal Minhas,1,h# 216 St. # 88  Daniyaal town Dera Ismail Khan,28-Apr-75,18-Aug-95,A,C,A-Level
474,M. Farman Niazi,Nazir Mustafa Niazi,0,House # 531 Street No.83  Haider road Gujrat,1-Jan-75,21-Aug-95,A,C,FSc
475,Abdul Mannan Mazhar Haqq,Mouhammed Gul Haqq,0,H# 846 Street No.47  Khasra Faisalabad,1-Jan-75,24-Aug-95,A,C,A-Level
476,Latif AAmer,AAmer Zishan,0,ho. # 392 street # 42  Doley shah Bhawalpur,3-Sep-77,28-Aug-95,A,C,Fsc
477,Shaukat Hamid,Hamid Abdul Hameed,0,House No. 707 S#  37 Railway line Jehlum,4-Jun-77,2-Aug-95,A,C,F.Sc.
478,Shehla Azam Kiyyani,Azam Kiyyani,1,Ho. #  21 S#  33 Farooqia Abdul Hakim,6-Jun-77,5-Aug-95,A,C,Fsc
479,Inayyat Namani,Athar Mekail Namani,0,house no. 568 Street #  96 Chandi bazar D.G. Khan,6-Mar-77,8-Aug-95,A,C,F.Sc.
480,Mohammad Rahid Sherazi,Shk. Abdul Mujeeb Sherazi,0,h no. 883 s no. 91 Saidpur road Multan,8-Nov-76,12-Aug-95,A,C,HSSC
481,Annum Qureshi,Syed Abid Qureshi,1,Ho. No. 197 s#  87 Chittian hattian LalaMusa,8-Dec-76,15-Aug-95,A,C,A level
482,Najum Ayyaz,Ayyaz Fakhir,0,H No.512 St. no.82  Odean chowk Sialkot,11-Aug-76,18-Aug-95,A,C,HSSC
483,Mouhammed Muamar Qureshi,Sattar Qureshi,0,Ho. no.58 St. # 45  Kamra chowk Bhawalpur,11-Apr-76,21-Aug-95,A,C,A level
484,Umme Habiba Ismaili,Rehan Sameer Ismaili,1,h# 373 Street No.40  Mitran walia Kharian,13-Jan-75,25-Aug-95,A,C,A-Level
485,Usman Niazi,Najam Sohail Niazi,0,House # 687 Street No.36  Chand mari Bahawalpur,15-Jan-75,28-Aug-95,A,C,FSc
486,Mouhammad Najum Ismaili,Agha Rashid Ismaili,0,H# 234 st. # 99  Basti Dera ghazi khan,15-Oct-75,2-Aug-95,A,C,A-Level
487,Afsheen Abdus Sattar,Abdus Sattar Munnawar,1,house # 549 S# 94  Khumar road Multan,17-Jun-75,5-Aug-95,A,C,FSc
488,Ramzan Muazzum,Muazzum Tanveer,0,House No. 863 S#  90 Purani Taal Wazirabad,18-Jun-77,9-Aug-95,A,C,F.Sc.
489,Moeena Paracha,Waqar Paracha,1,Ho. #  410 Street #  85 City Road Sargodha,20-Mar-77,12-Aug-95,A,C,Fsc
490,Shazil Affan Namani,Asfar Tahir Namani,0,house no. 724 s no. 48 Kusar coloney Pindi Bhatian,20-Nov-77,15-Aug-95,A,C,F.Sc.
491,Shaheen Sherazi,Shk. Daniyal Sherazi,0,h no. 39 s#  44 Illyas abad Shekhopura,22-Dec-76,19-Aug-95,A,C,HSSC
492,Sanam Zaidi,Mouhammad Abdul Qadir Zaidi,1,Ho. No. 585 St. no. 39 Bunkhar gali Melsi,22-Aug-76,22-Aug-95,A,C,A level
493,Abdul Malik Umar,Umar Mustamsir,0,H No. 900 St. #  34 Eid gha D.I. Khan,24-Apr-76,25-Aug-95,A,C,HSSC
494,Aga Abdul Qadir Usmani,Shaukat Usmani,0,Ho. no.215 S No.98  Sihaal Gujrawala,25-May-76,28-Aug-95,A,C,A level
495,Kiran Khanzada,Nazir Nazir Khanzada,1,h# 761 Street No.93  Lakhan Faisalabad,27-Jan-75,3-Aug-95,A,C,A-Level
496,Munir Hussaini,Salman Salim Hussaini,0,House # 76 st. # 88  College road Sahiwal,29-Oct-75,6-Aug-95,A,C,FSc
497,Sheik Adil Laghari,Rana Zeeshan Laghari,0,H# 390 st. # 84  Malik abad Kabirwala,29-Oct-75,9-Aug-95,A,C,A-Level
498,Amna Rizwan,Rizwan Mumtaz,1,house # 937 S# 47  Nai abadi Shekhopura,2-Jun-75,12-Aug-95,A,C,FSc
499,Alam Mumtaz Haque,Azam Haque,0,House No.251 Street # 42  Karki D.G. Khan,2-Mar-77,16-Aug-95,A,C,F.Sc.
500,Irum Paracha,Zafar Paracha,1,Ho. #  566 Street #  37 Koral Dera Ismail Khan,5-Mar-77,19-Aug-95,A,C,Fsc
501,Syyed Osama Haque,Abdul Najeeb Yaseen Haque,0,house no. 881 s#  1 Daniyaal town Gujrat,5-Dec-77,22-Aug-95,A,C,F.Sc.
502,Zafar Mehmood Butt,Mirza Zahid Butt,0,ho. #  427 St. no. 96 Haider road Faisalabad,7-Aug-77,25-Aug-95,A,C,Fsc
503,Samra Aga Mujahid Gondal,Aga Mujahid Gondal,1,Ho. No. 742 St. no. 91 Byaar Bhawalpur,7-Aug-76,29-Aug-95,A,C,A level
504,Wajid Zamir,Zamir Shabeer,0,H No. 56 S No. 87 Doley shah Jehlum,9-May-76,3-Aug-95,A,C,HSSC
505,Mouhammed Shams Satti,Zafar Satti,0,Ho. no. 603 Street No. 50 Railway line Abdul Hakim,9-Jan-76,6-Aug-95,A,C,A level
506,Batool Ubaid Bhatti,Ubaid Bhatti,1,h# 917 St. No.45  Chan chirag Dera ghazi khan,12-Feb-75,10-Aug-95,A,C,A-Level
507,Azhar Daud Satti,Zahid Obaid Satti,0,House # 232 st. # 41  Kotlia Multan,14-Oct-75,13-Aug-95,A,C,FSc
508,Qutab-ud-Din Chohan,Ch. Iqbal Chohan,0,H# 779 street no.36  Saidpur road LalaMusa,14-Jul-75,16-Aug-95,A,C,A-Level
509,Syyeda Mumtaz,Mumtaz Masud,1,house # 93 street no.99  Chittian hattian Sialkot,16-Jul-75,19-Aug-95,A,C,FSc
510,Rizwan Bulbul,Bulbul Islam,0,House No.408 Street # 95  Surahi bazar Pindi Bhatian,16-Mar-77,23-Aug-95,A,C,F.Sc.
511,Firdous Abbasi,Najeeb Abbasi,1,Ho. # 954 s# 90  Farman block Kharian,18-Dec-77,26-Aug-95,A,C,Fsc
512,Chodhary Farooq Durrani,Emmad Ahsan Durrani,0,house no. 269 s#  85 Mitran walia Bahawalpur,19-Dec-77,29-Aug-95,A,C,F.Sc.
513,Jibran Jaffery,Syyed Amer Jaffery,0,ho. #  583 street #  49 Chand mari Dera ghazi khan,21-Sep-77,3-Aug-95,A,C,Fsc
514,Maheera Gondal,Muhammad Malik Gondal,1,Ho. No. 130 S No. 44 Ghosia masjid chwok Gujrawala,21-May-76,7-Aug-95,A,C,A level
515,Bakht Iqbal,Iqbal Abdur Raziq,0,H No. 445 S No. 39 Kamalia Wazirabad,23-May-76,10-Aug-95,A,C,HSSC
516,Taimor Imran Gondal,Khurshid Gondal,0,Ho. no. 759 St. No. 35 Purani Taal Sargodha,23-Feb-76,13-Aug-95,A,C,A level
517,Farhana Haqqie,Yasin Haqqie,1,h no.306 st. # 98  City Road Pindi Bhatian,26-Oct-76,16-Aug-95,A,C,HSSC
518,Abdul Ahad Daniyal Sehti,Ahsan Zabir Sehti,0,House # 620 s no.93  Kumria Shekhopura,28-Nov-75,20-Aug-95,A,C,FSc
519,Mumtaz Haqqie,Sahibzada Kareem Haqqie,0,H# 935 street no.88  Illyas abad Melsi,28-Jul-75,23-Aug-95,A,C,A-Level
520,Tahira Tahir,Tahir Shakir,1,house # 249 Street # 52  Bunkhar gali D.I. Khan,1-Mar-75,26-Aug-95,A,C,FSc
521,Shan Amer,Amer Jameel,0,h# 796 St. # 47  Eid gha Gujrawala,1-Apr-75,29-Aug-95,A,C,A-Level
522,Amber Baig,Sarwar Baig,1,Ho. # 111 s# 42  Muzafar shah Faisalabad,3-Dec-77,4-Aug-95,A,C,Fsc
523,Rehan Khan,Murtaza Sarwar Khan,0,house no. 425 street #  38 Lakhan Sahiwal,4-Sep-77,7-Aug-95,A,C,F.Sc.
524,Tahir Muslim Jaffery,Syed Ramzan Jaffery,0,ho. #  972 street #  1 College road Kabirwala,6-Sep-77,10-Aug-95,A,C,Fsc
525,Kaneez Khan,Sheikh Shabeer Khan,1,Ho. No. 286 S No. 96 Mandi Abdul Hakim,6-May-76,14-Aug-95,A,C,A level
526,Haroon Azmat,Azmat Firdous,0,H No. 601 St. No. 92 Purana shehar D.G. Khan,8-Feb-76,17-Aug-95,A,C,HSSC
527,Sultan Khattak,Obaid Khattak,0,Ho. no. 148 St. No. 87 Karki Dera Ismail Khan,8-Feb-76,20-Aug-95,A,C,A level
528,Shamima Akram Junaid Minhas,Akram Junaid Minhas,1,h no. 462 s no. 50 Koral Gujrat,10-Nov-76,23-Aug-95,A,C,HSSC
529,Ch. Tanvir Sehti,Iqbal Abu Bakr Sehti,0,House # 777 street no.46  Afangi block Sialkot,13-Jul-75,27-Aug-95,A,C,FSc
530,Zubair Zafar Haq,Mouhammed Masud Haq,0,H# 323 street no.41  Saat meel Bhawalpur,13-Jul-75,1-Aug-95,A,C,A-Level
531,Fareeha Zameer,Zameer Zabir,1,house # 638 St. # 36  Byaar Jehlum,15-Apr-75,4-Aug-95,A,C,FSc
532,Bulbul Chatta,Abdul Mannan Chatta,0,h# 952 s# 0  Doley shah Abdul Hakim,15-Dec-75,7-Aug-95,A,C,A-Level
533,Reema Ali Baig,Ali Baig,1,Ho. # 499 Street No.95  kurang nala Dera ghazi khan,17-Jan-77,11-Aug-95,A,C,Fsc
534,Rahat Chatta,Amer Husain Chatta,0,house no.814 street # 90  Chan chirag Multan,17-Sep-77,14-Aug-95,A,C,F.Sc.
535,Sheik Ahsan Kazmi,Momd. Badar Kazmi,0,ho. #  128 S No. 53 Kotlia LalaMusa,20-May-77,17-Aug-95,A,C,Fsc
536,Kishwar Syed Abdur Raziq Khan,Syed Abdur Raziq Khan,1,House No. 443 S#  49 Saidpur road Sialkot,20-Jun-77,20-Aug-95,A,C,F.Sc.
537,Ehsan Mustamsir,Mustamsir Sageer,0,H No. 989 St. No. 44 Jaamia Masjid road Pindi Bhatian,22-Feb-76,24-Aug-95,A,C,HSSC
538,Jamal Khattak,Ghulam Yasin Khattak,0,Ho. no. 304 s no. 39 Surahi bazar Kharian,22-Nov-76,27-Aug-95,A,C,A level
539,Saba Minhas,Rabbi Ghazi Minhas,1,h no. 618 s no. 3 Farman block Bahawalpur,24-Nov-76,1-Aug-95,A,C,HSSC
540,Zameer Niazi,Kareem Viqar-ul-Islam Niazi,0,House #  165 St. no. 98 Sukkhan abad D.I. Khan,26-Aug-75,5-Aug-95,A,C,FSc
541,Shk. Sarwar Haq,Chodhary Shakir Haq,0,H# 480 St. # 93  Deinga Gujrawala,27-Apr-75,8-Aug-95,A,C,A-Level
542,Kainat Shujaat,Shujaat Rahmat,1,house # 794 St. # 89  Ghosia masjid chwok Wazirabad,29-Apr-75,11-Aug-95,A,C,FSc
543,Sahibzada Zameer Haq,Sarwar Haq,0,h# 341 Street No.52  Kamalia Sargodha,29-Jan-75,14-Aug-95,A,C,A-Level
544,Nirma Kiyyani,Muazzam Kiyyani,1,Ho. # 655 street # 47  Zikria Kabirwala,2-Sep-77,18-Aug-95,A,C,Fsc
545,Khurram Abdur Rahim Namani,Qutab-ud-Din Abdul Mujeeb Namani,0,house no.970 st. # 43  Darian Shekhopura,2-Oct-77,21-Aug-95,A,C,F.Sc.
546,Shahroze Kiyyani,Shk. Hayyat Kiyyani,0,ho. # 516 S# 38  Kumria Melsi,4-Jun-77,24-Aug-95,A,C,Fsc
547,Samina Shariq,Shariq Firdous,1,House No. 831 St. No. 1 Illyas abad D.I. Khan,5-Feb-77,27-Aug-95,A,C,F.Sc.
548,Zarar AAmir,AAmir Sonil,0,H No. 146 s no. 97 post office Gujrat,7-Nov-76,2-Aug-95,A,C,HSSC
549,Mouhammed Baqir Qureshi,Akram Qureshi,0,Ho. no. 692 s no. 92 Biyaal Faisalabad,7-Nov-76,5-Aug-95,A,C,A level
550,Syyeda Ismaili,Anjum Shahroze Ismaili,1,h no. 7 St. no. 55 Muzafar shah Sahiwal,9-Aug-76,8-Aug-95,A,C,HSSC
551,Zulqur nain Anwar Niazi,Masood Abdul kareem Niazi,0,Ho. No. 321 St. #  50 Lakhan Kabirwala,11-Apr-76,11-Aug-95,A,C,A level
552,Imran Ismaili,Rana Zabir Ismaili,0,H# 868 St. # 46  Shehar bazar Abdul Hakim,12-Apr-75,15-Aug-95,A,C,A-Level
553,Sultana Barkat,Barkat Saroor,1,house # 182 Street No.41  Mandi D.G. Khan,14-Jan-75,18-Aug-95,A,C,FSc
554,Sattar Haqq,Ali Haqq,0,h# 497 street # 4  Purana shehar Dera Ismail Khan,14-Sep-75,21-Aug-95,A,C,A-Level
555,Eman Paracha,Ahmad Paracha,1,Ho. # 812 st. # 0  Jamia masjid chowk LalaMusa,16-Oct-77,25-Aug-95,A,C,Fsc
556,Karam Zaidi,Anjum Zaidi,0,house no.358 S# 95  Mitthian Sialkot,16-Jun-77,28-Aug-95,A,C,F.Sc.
557,Zeeshan Asif Kharasani,Shehzad Nazar Kharasani,0,ho. # 673 St. No.90  Afangi block Bhawalpur,18-Feb-77,2-Aug-95,A,C,Fsc
558,Nadia Usmani,Mohammad Sultan Usmani,1,House No. 987 Street #  54 Saat meel Jehlum,19-Mar-77,5-Aug-95,A,C,F.Sc.
559,Shakir Zabir Kharasani,Agha Nadir Kharasani,0,H No. 534 s no. 49 Hamdarad road Bahawalpur,21-Nov-76,9-Aug-95,A,C,HSSC
560,Shazil Asif,Asif Niaz,0,Ho. no. 848 St. no. 44 Shah malung Dera ghazi khan,21-Aug-76,12-Aug-95,A,C,A level
561,Firdous Laghari,Ahmad Laghari,1,h no. 163 St. no. 40 kurang nala Multan,23-Aug-76,15-Aug-95,A,C,HSSC
562,Sarwar Bhatti,Abu Bakr Daud Bhatti,0,Ho. No. 710 St. #  3 Chan chirag LalaMusa,25-Apr-76,18-Aug-95,A,C,A level
563,Kamal Shabir Haque,Affan Asif Haque,0,H#  24 Street No. 98 Akbar masjid Sargodha,25-Jan-75,22-Aug-95,A,C,A-Level
564,Sofia Pasha,Choudhary Abdul Wasay Pasha,1,house # 339 Street No.94  Main workshop Pindi Bhatian,28-Jan-75,25-Aug-95,A,C,FSc
565,Umar Adul Qudoos,Adul Qudoos Ghani,0,h# 885 st. # 57  Jaamia Masjid road Kharian,28-Oct-75,28-Aug-95,A,C,A-Level
566,Nadeem Shariq,Shariq Ibrahim,0,House # 200 S# 52  Surahi bazar Bahawalpur,1-Jun-75,2-Aug-95,A,C,FSc
567,Arif Abbasi,Sikandar Abbasi,0,house no.514 S# 48  Kachi abadi D.I. Khan,1-Jun-77,6-Aug-95,A,C,F.Sc.
568,Nawabzada Husain Butt,Sajid Naeem Butt,0,ho. # 61 Street # 43  Sukkhan abad Gujrawala,3-Mar-77,9-Aug-95,A,C,Fsc
569,Annum Sheikh Rehmat Ansary,Sheikh Rehmat Ansary,1,House No.376 s no.6  Deinga Wazirabad,3-Nov-77,12-Aug-95,A,C,F.Sc.
570,Hafiz Shahid Kharasani,Mohammad Yaseen Kharasani,0,H No. 690 s#  1 Dehri Sahiwal,6-Dec-76,16-Aug-95,A,C,HSSC
571,Salman Umar,Umar Fazal,0,Ho. no. 237 St. no. 97 Park road Kabirwala,6-Aug-76,19-Aug-95,A,C,A level
572,Huda Mehmood Satti,Mehmood Satti,1,h no. 551 S No. 92 Zikria Shekhopura,8-May-76,22-Aug-95,A,C,HSSC
573,Imran Bhatti,Gul Akmal Bhatti,0,Ho. No. 866 S No. 55 Darian Melsi,10-May-76,25-Aug-95,A,C,A level
574,Aga Abdul Mujeeb Satti,Jamal Zakir Satti,0,H#  181 Street No. 51 Taj abad Dera Ismail Khan,10-Jan-75,29-Aug-95,A,C,A-Level
575,Umber Pasha,Mirza Abdul Hameed Pasha,1,house #  727 st. #  46 Nizam pur Gujrat,12-Oct-75,3-Aug-95,A,C,FSc
576,Munnawar Muslim,Muslim Abdus Sattar,0,h# 42 st. # 41  post office Faisalabad,13-Oct-75,6-Aug-95,A,C,A-Level
577,Sonil Pasha,Athar Pasha,0,House # 356 street no.5  Biyaal Sahiwal,15-Jul-75,9-Aug-95,A,C,FSc
578,Chodhary Mujahid Abbasi,Shehzad Abbasi,0,house no.903 Street # 0  Karimabad Jehlum,15-Mar-77,13-Aug-95,A,C,F.Sc.
579,Nazar Durrani,Saleem Faizan Durrani,0,ho. # 217 Street # 95  Karkhana road Abdul Hakim,17-Mar-77,16-Aug-95,A,C,Fsc
