SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
33,Nawabzada Karam Minhas,Mirza Kishwar Minhas,0,House #  556 Street No. 94 Chandi bazar Shekhopura,24-Jan-74,2-Aug-94,A,C,FSc
34,Raza Akmal,Akmal Abdullah,0,H#  870 st. #  89 Mujahid block Melsi,26-Oct-74,5-Aug-94,A,C,A-Level
35,Haleema Najam,Najam Muslim,1,house #  417 S#  53 Bakra mandi D.I. Khan,26-Jun-74,8-Aug-94,A,C,FSc
36,Badar Awan,Amjad Awan,0,House No. 731 street no. 48 Odean chowk Gujrat,28-Jul-76,12-Aug-94,A,C,F.Sc.
37,Neha Namani,Nazar Sageer Namani,1,Ho. #  46 Street #  43 Kamra chowk Faisalabad,28-Mar-76,15-Aug-94,A,C,Fsc
38,Akram Kiyyani,Syyed Usman Kiyyani,0,house no. 593 s no. 7 Lohi pura Sahiwal,1-Nov-76,18-Aug-94,A,C,F.Sc.
39,Syyed Baber Namani,Sheik Mustafa Namani,0,ho. # 907 s# 2  Pakistan hostel Kabirwala,2-Dec-76,21-Aug-94,A,C,Fsc
40,Bushra Haseen,Haseen Muzammil,1,Ho. No.222 St. no.97  Basti Abdul Hakim,4-Aug-75,25-Aug-94,A,C,A level
41,Baqir Masood Qureshi,Shabir Qureshi,0,H No.768 S No.92  Khumar road D.G. Khan,6-May-75,28-Aug-94,A,C,HSSC
42,Haroon Khanzada,Qasim Zahid Khanzada,0,Ho. no.83 S No.56  Hospital road Dera Ismail Khan,6-May-75,2-Aug-94,A,C,A level
43,Midhat Niazi,Qamar Waqas Niazi,1,h# 397 St. No.51  City Road LalaMusa,8-Feb-74,6-Aug-94,A,C,A-Level
44,Annan Ismaili,M. Mustansar Ismaili,0,House # 944 st. # 46  Kusar coloney Sialkot,8-Oct-74,9-Aug-94,A,C,FSc
45,Yawar Taimor,Taimor Ghazanfar,0,H#  259 S#  42 Bhatta Bhawalpur,11-Jun-74,12-Aug-94,A,C,A-Level
46,Tayyaba Kaleem,Kaleem Munir,1,house #  573 street no. 5 Shakrial Jehlum,11-Jul-74,15-Aug-94,A,C,FSc
47,Sh. Masud Paracha,Amjad Paracha,0,House No. 120 Street #  0 Eid gha Bahawalpur,13-Mar-76,19-Aug-94,A,C,F.Sc.
48,Sofia Haqq,Safi Ijaz Haqq,1,Ho. #  434 s#  96 Sihaal Dera ghazi khan,13-Dec-76,22-Aug-94,A,C,Fsc
49,Salman Usmani,Ikram AAmer Usmani,0,house no. 749 s#  91 Noorpur Multan,15-Dec-76,25-Aug-94,A,C,F.Sc.
50,Ch. AAdil Kharasani,Nawabzada Ghazanfar Kharasani,0,ho. #  296 St. no. 54 Factory road LalaMusa,15-Aug-76,28-Aug-94,A,C,Fsc
51,Rizwana Hussain,Hussain Moeen,1,Ho. No.610 S No.50  Malik abad Sargodha,18-May-75,3-Aug-94,A,C,A level
52,Yawar Mujahid Laghari,Tabraiz Laghari,0,H No.925 S No.45  Nai abadi Pindi Bhatian,18-May-75,6-Aug-94,A,C,HSSC
53,Bashir Bhatti,Abdul Hannan Bhatti,0,Ho. no.239 St. No.8  Pind dadu Kharian,20-Feb-75,9-Aug-94,A,C,A level
54,Farhana Zulqur nain Sana Ullah Haque,Zulqur nain Sana Ullah Haque,1,h no.786 st. # 4  Bara qabrustan Bahawalpur,22-Oct-75,12-Aug-94,A,C,HSSC
55,Firdous Pasha,Syed Asif Pasha,0,House # 100 st. # 99  Daniyaal town D.I. Khan,22-Oct-74,16-Aug-94,A,C,FSc
56,Aqeel Affan,Affan Siraj,0,H# 415 street no.94  Haider road Gujrawala,24-Jul-74,19-Aug-94,A,C,A-Level
57,Umaima Kalim,Kalim Ejaz,1,house #  962 Street #  58 Khasra Wazirabad,25-Mar-74,22-Aug-94,A,C,FSc
58,Rana Fakhir Abbasi,Sahir Abbasi,0,House No. 276 St. #  53 Doley shah Sahiwal,27-Apr-76,26-Aug-94,A,C,F.Sc.
59,Rida Butt,Kabir Zil-e-Ali Butt,1,Ho. #  591 s#  48 Railway line Kabirwala,27-Dec-76,29-Aug-94,A,C,Fsc
60,Rai Shahzor Ansary,Rana Tahir Ansary,0,house no. 137 St. no. 43 Farooqia Shekhopura,29-Aug-76,3-Aug-94,A,C,F.Sc.
61,Syed Masood Kharasani,Mouhammed Nabeel Kharasani,0,ho. #  452 street #  7 Chandi bazar Melsi,29-Sep-76,6-Aug-94,A,C,Fsc
62,Zareen Imtiaz,Imtiaz Bashir,1,Ho. No. 766 S No. 2 Saidpur road Dera Ismail Khan,2-May-75,10-Aug-94,A,C,A level
63,Shams-ul-Islam Satti,Hussain Satti,0,H No.313 St. No.97  Chittian hattian Gujrat,3-Feb-75,13-Aug-94,A,C,HSSC
64,Iffan Bhatti,Zubair Bhatti,0,Ho. no.628 St. No.93  Odean chowk Faisalabad,5-Feb-75,16-Aug-94,A,C,A level
65,Manahil Satti,Qudoos Muzammil Satti,1,h no.942 st. # 56  Kamra chowk Sahiwal,7-Oct-75,19-Aug-94,A,C,HSSC
66,Yousaf Jibran Pasha,Mouhammad Qutab Pasha,0,House # 489 street no.51  Mitran walia Jehlum,7-Jul-74,23-Aug-94,A,C,FSc
67,Muazzam Mujeeb,Mujeeb Abdur Rahman,0,H# 803 street no.47  Chand mari Abdul Hakim,9-Jul-74,26-Aug-94,A,C,A-Level
68,Tamania Tipo,Tipo Kaleem,1,house #  118 St. #  42 Basti D.G. Khan,10-Apr-74,29-Aug-94,A,C,FSc
69,Hameed Abid Shah,Sohail Shah,0,h#  432 s#  5 Khumar road Dera Ismail Khan,12-Dec-74,3-Aug-94,A,C,A-Level
70,Imrana Durrani,Yaar Muhammad Shams-ul-Islam Durrani,1,Ho. #  979 Street No. 1 Purani Taal LalaMusa,12-Jan-76,7-Aug-94,A,C,Fsc
71,Hafiz Sabir Abbasi,Rana Faizan Abbasi,0,house no. 294 street #  96 City Road Sialkot,14-Sep-76,10-Aug-94,A,C,F.Sc.
72,Alam Durrani,Chodhary Moeen Durrani,0,ho. #  608 S No. 59 Kusar coloney Bhawalpur,14-May-76,13-Aug-94,A,C,Fsc
73,Ayesha Rafi,Rafi Abdur Rasheed,1,Ho. No. 155 S#  55 Illyas abad Kharian,16-Jun-75,17-Aug-94,A,C,A level
74,Abdul Malik Gondal,Abdul Hannan Gondal,0,H No.469 St. No.50  Bunkhar gali Bahawalpur,17-Feb-75,20-Aug-94,A,C,HSSC
75,Syyed Mujeeb Ansari,Zamir Najum Ansari,0,Ho. no.784 s no.45  Eid gha Dera ghazi khan,19-Nov-75,23-Aug-94,A,C,A level
76,Farha Satti,Ibraheem Ikram Satti,1,h no.330 s no.8  Sihaal Multan,21-Nov-75,26-Aug-94,A,C,HSSC
77,Qutab Fazal Haqqie,Shk. Siraj Haqqie,0,House # 645 street no.4  Lakhan Wazirabad,21-Jul-74,1-Aug-94,A,C,FSc
78,Abdul Hameed Firdous,Firdous Iffan,0,H# 960 St. # 99  College road Sargodha,23-Apr-74,4-Aug-94,A,C,A-Level
79,Shaheen Osama,Osama Sahir,1,house # 506 St. # 94  Malik abad Pindi Bhatian,23-Apr-74,7-Aug-94,A,C,FSc
80,Momin Baig,Zakir Baig,0,h#  821 Street No. 58 Nai abadi Kharian,26-Jan-74,10-Aug-94,A,C,A-Level
81,Khola Chohan,Shariq Nabeel Chohan,1,Ho. #  135 street #  53 Karki Melsi,26-Sep-76,14-Aug-94,A,C,Fsc
82,Choudhary Shaukat Jaffery,Sheik Muneer Jaffery,0,house no. 682 street #  48 Koral D.I. Khan,28-Sep-76,17-Aug-94,A,C,F.Sc.
83,Abdus Sattar Abdul Haseeb Durrani,Rana Bashir Durrani,0,ho. #  996 S#  44 Daniyaal town Gujrawala,28-Jun-76,20-Aug-94,A,C,Fsc
84,Razia Sultan,Sultan Baqir,1,House No. 311 St. No. 7 Haider road Wazirabad,1-Feb-76,23-Aug-94,A,C,F.Sc.
85,Ch. Nadeem Khattak,Zubair Khattak,0,H No. 858 Street #  2 Byaar Sahiwal,1-Mar-75,27-Aug-94,A,C,HSSC
86,Sahibzada Adil Ansari,Barkat Amjad Ansari,0,Ho. no.172 s no.98  Doley shah Kabirwala,4-Nov-75,1-Aug-94,A,C,A level
87,Najia Farzan Karam Illahi Khattak,Farzan Karam Illahi Khattak,1,h no.487 street no.61  Railway line Shekhopura,6-Jul-75,4-Aug-94,A,C,HSSC
88,Ramzan Haqqie,Mirza Abdul Haseeb Haqqie,0,Ho. No.801 St. no.56  Farooqia Melsi,6-Aug-75,7-Aug-94,A,C,A level
89,Abid Furqan,Furqan Kamal,0,H# 348 St. # 52  Kotlia Dera Ismail Khan,8-Apr-74,11-Aug-94,A,C,A-Level
90,Farhana Haq,Sohail Haq,1,house # 662 Street No.47  Saidpur road Gujrat,8-Jan-74,14-Aug-94,A,C,FSc
91,Haroon Baig,Abdul Jabbar Baig,0,h# 977 Street No.10  Chittian hattian Faisalabad,10-Jan-74,17-Aug-94,A,C,A-Level
92,Sana Chatta,Zaran Azmat Chatta,1,Ho. #  524 street #  5 Surahi bazar Bhawalpur,11-Sep-76,21-Aug-94,A,C,Fsc
93,Shariq Baig,Aga AAdil Baig,0,house no. 838 S#  1 Farman block Jehlum,13-Jun-76,24-Aug-94,A,C,F.Sc.
94,Sheikh Saeed Khan,Hafiz Rasheed Khan,0,ho. #  153 S#  96 Mitran walia Abdul Hakim,13-Jun-76,27-Aug-94,A,C,Fsc
95,Maryyum Tipu,Tipu Karam Illahi,1,House No. 699 Street #  59 Chand mari D.G. Khan,15-Mar-76,1-Aug-94,A,C,F.Sc.
96,Firdous Furqan Khan,Zamir Khan,0,H No. 14 s no. 55 Ghosia masjid chwok Multan,15-Nov-75,5-Aug-94,A,C,HSSC
97,Khalid Minhas,Bakht Siraj Minhas,0,Ho. no. 329 s no. 50 Kamalia LalaMusa,17-Nov-75,8-Aug-94,A,C,A level
98,Gul Khattak,Talha Babar Khattak,1,h no.875 St. no.45  Purani Taal Sialkot,20-Aug-75,11-Aug-94,A,C,HSSC
99,Rizwan Minhas,Mohammed Pervaiz Minhas,0,Ho. No.190 St. # 9  City Road Bhawalpur,20-Apr-75,14-Aug-94,A,C,A level
100,Najeeb Sageer,Sageer Abdul Qadeer,0,H# 504 S No.4  Kumria Kharian,22-May-74,18-Aug-94,A,C,A-Level
101,Hadiqa Haq,Zakir Haq,1,house # 51 Street No.99  Illyas abad Bahawalpur,22-Jan-74,21-Aug-94,A,C,FSc
102,Shahzor Qureshi,Bakht Qureshi,0,h# 365 st. # 63  Bunkhar gali Dera ghazi khan,24-Oct-74,24-Aug-94,A,C,A-Level
103,Choudhary Abdus Sattar Khanzada,Osman Momin Khanzada,0,House #  680 st. #  58 Eid gha Multan,25-Oct-74,27-Aug-94,A,C,FSc
104,Zulqur nain Qureshi,Mouhammed Pervaiz Qureshi,0,house no. 227 S#  53 Muzafar shah Wazirabad,27-Jun-76,2-Aug-94,A,C,F.Sc.
105,Sahibzada Anwar Ismaili,Sahibzada Abdul Qadeer Ismaili,0,ho. #  541 Street #  49 Lakhan Sargodha,27-Mar-76,5-Aug-94,A,C,Fsc
106,Roshan Ubaid,Ubaid Haroon,1,House No. 856 Street #  12 College road Pindi Bhatian,29-Mar-76,8-Aug-94,A,C,F.Sc.
107,M. Adul Qudoos Ismaili,Shahid Ismaili,0,H No. 170 s#  7 Mandi Shekhopura,29-Dec-75,12-Aug-94,A,C,HSSC
108,Ramzan Paracha,Uhad Ahmed Paracha,0,Ho. no. 717 St. no. 3 Purana shehar Melsi,2-Aug-75,15-Aug-94,A,C,A level
109,Viqar-un-Nisa Haqq,Furqan Abdul Mannan Haqq,1,h no.31 St. # 98  Karki D.I. Khan,5-Apr-75,18-Aug-94,A,C,HSSC
110,Sahir Paracha,Syyed Inayyat Paracha,0,Ho. No.346 S No.61  Koral Gujrawala,5-May-75,21-Aug-94,A,C,A level
111,Kaleem Shahzor,Shahzor Rizwan,0,H# 893 Street No.56  Afangi block Faisalabad,7-Jan-74,25-Aug-94,A,C,A-Level
112,Sumreen Najeeb,Najeeb Sana Ullah,1,house # 207 st. # 52  Saat meel Sahiwal,7-Oct-74,28-Aug-94,A,C,FSc
113,Ch. Abdul Hannan Zaidi,Yousaf Zaidi,0,h# 522 st. # 47  Byaar Kabirwala,9-Oct-74,2-Aug-94,A,C,A-Level
114,Syyed Qudoos Khanzada,Tipo Murtaza Khanzada,0,House # 68 S# 10  Doley shah Shekhopura,9-Jun-74,5-Aug-94,A,C,FSc
115,Emmad Akmal Usmani,Chodhary Rahid Usmani,0,house no. 383 Street #  6 kurang nala D.G. Khan,12-Mar-76,9-Aug-94,A,C,F.Sc.
116,Furqan Kharasani,M. Hamid Kharasani,0,ho. #  697 Street #  1 Chan chirag Dera Ismail Khan,12-Mar-76,12-Aug-94,A,C,Fsc
117,Kainat Haseen,Haseen Alam,1,House No. 244 s#  64 Kotlia Gujrat,14-Dec-76,15-Aug-94,A,C,F.Sc.
118,Fazal Malik Laghari,Sameer Laghari,0,Ho. #  559 St. no. 60 Saidpur road Faisalabad,14-Aug-76,18-Aug-94,A,C,Fsc
119,Mouhammed Gul Hussaini,Mujeeb Malik Hussaini,0,Ho. no. 873 St. no. 55 Jaamia Masjid road Bhawalpur,16-Aug-75,22-Aug-94,A,C,A level
120,Maha Laghari,Anwer Taimor Laghari,1,h no. 420 S No. 50 Surahi bazar Jehlum,18-May-75,25-Aug-94,A,C,HSSC
121,Sageer Pasha,Momd. Khurram Pasha,0,Ho. No.734 Street No.14  Farman block Abdul Hakim,19-Jan-75,28-Aug-94,A,C,A level
122,AAdil Rasheed,Rasheed Mahtab,0,H# 49 St. No.9  Sukkhan abad Dera ghazi khan,21-Feb-74,3-Aug-94,A,C,A-Level
123,Mounazza Pasha,Farooq Pasha,1,house # 363 st. # 4  Deinga Multan,21-Oct-74,6-Aug-94,A,C,FSc
124,Fakhar Rabbi Zaidi,Zil-e-Ali Zaidi,0,h# 910 S# 0  Ghosia masjid chwok LalaMusa,23-Jun-74,9-Aug-94,A,C,A-Level
125,Shan Butt,Baber Sonil Butt,0,House # 225 street no.63  Kamalia Sialkot,23-Jul-74,12-Aug-94,A,C,FSc
126,Agha Rasheed Zaidi,Nawabzada Abdul Qadeer Zaidi,0,house no.539 Street # 58  Zikria Pindi Bhatian,25-Mar-76,16-Aug-94,A,C,F.Sc.
127,Sabir Kharasani,Chodhary Haroon Kharasani,0,ho. #  86 s#  53 Darian Kharian,26-Dec-76,19-Aug-94,A,C,Fsc
128,Nimra Daud,Daud Shams-ul-Islam,1,House No. 400 s#  49 Kumria Bahawalpur,28-Dec-76,22-Aug-94,A,C,F.Sc.
129,Javed Kharasani,Arman Kharasani,0,Ho. #  715 St. no. 12 Illyas abad Dera ghazi khan,28-Aug-76,25-Aug-94,A,C,Fsc
130,Latif Jabir Bhatti,Kishwar Ayyaz Bhatti,0,Ho. no. 261 S No. 7 post office Gujrawala,1-May-75,29-Aug-94,A,C,A level
131,Noor Laghari,Inayyat Azhar Laghari,1,h no. 576 S No. 3 Biyaal Wazirabad,3-May-75,3-Aug-94,A,C,HSSC
132,Sheikh Zil-e-Ali Bhatti,Sh. Muslim Bhatti,0,Ho. No. 891 St. No. 98 Muzafar shah Sargodha,3-Feb-75,6-Aug-94,A,C,A level
133,Arsalan Obaid,Obaid Sana Ullah,0,H No.437 st. # 61  Lakhan Pindi Bhatian,6-Oct-75,9-Aug-94,A,C,HSSC
134,Manahil Pasha,Nazar Pasha,1,house # 752 s no.57  Shehar bazar Shekhopura,6-Nov-74,13-Aug-94,A,C,FSc
135,Farman Abdul Qadir Shah,Tipu Shah,0,h# 66 street no.52  Mandi Melsi,8-Jul-74,16-Aug-94,A,C,A-Level
136,Jamal Rohail Butt,Jan Kalim Butt,0,House # 613 Street # 15  Purana shehar D.I. Khan,8-Mar-74,19-Aug-94,A,C,FSc
137,Amjad Abbasi,Hafiz Hamid Abbasi,0,house no.927 St. # 11  Jamia masjid chowk Gujrat,10-Apr-76,23-Aug-94,A,C,F.Sc.
138,Abdul Haseeb Osama,Osama Alam,0,ho. #  242 s#  6 Mitthian Faisalabad,11-Dec-76,26-Aug-94,A,C,Fsc
139,Shehla Abdul Mannan,Abdul Mannan Qasim,1,House No. 789 street #  1 Afangi block Sahiwal,13-Sep-76,29-Aug-94,A,C,F.Sc.
140,Mouhammad Farooq Gondal,Mujeeb Gondal,0,Ho. #  103 street #  65 Saat meel Kabirwala,13-Sep-76,3-Aug-94,A,C,Fsc
141,Kishwar Ansary,Mustansar Latif Ansary,0,Ho. no. 418 S No. 60 Hamdarad road Abdul Hakim,15-May-75,7-Aug-94,A,C,A level
142,Sumreen AAmer Shaukat Satti,AAmer Shaukat Satti,1,h no. 732 St. No. 55 Shah malung D.G. Khan,17-Feb-75,10-Aug-94,A,C,HSSC
143,Chodhary Siraj Haqqie,Raja Nazir Haqqie,0,Ho. No. 279 St. No. 50 kurang nala Dera Ismail Khan,17-Feb-75,13-Aug-94,A,C,A level
144,Mekail Hussain,Hussain Farooq,0,H No.594 s no.14  Chan chirag Gujrat,20-Nov-75,16-Aug-94,A,C,HSSC
145,Shafaq Safi Chohan,Safi Chohan,1,house # 908 street no.9  Akbar masjid Sialkot,20-Jul-74,20-Aug-94,A,C,FSc
146,Mustamsir Shah,Atif Shah,0,h# 455 street no.4  Main workshop Bhawalpur,22-Jul-74,23-Aug-94,A,C,A-Level
147,Sheik Hussain Chohan,Sammi Najum Chohan,0,House # 769 St. # 0  Jaamia Masjid road Jehlum,22-Apr-74,26-Aug-94,A,C,FSc
148,Faiqa Agha Abdul kareem Jaffery,Agha Abdul kareem Jaffery,1,H# 84 s# 63  Surahi bazar Abdul Hakim,24-Dec-74,29-Aug-94,A,C,A-Level
149,Muaz Rashid,Rashid Shams-ul-Islam,0,ho. # 630 Street No.58  Kachi abadi Dera ghazi khan,24-Jan-76,4-Aug-94,A,C,Fsc
150,Durdana Kalim,Kalim Akmal,1,House No. 945 street #  54 Sukkhan abad Multan,27-Sep-76,7-Aug-94,A,C,F.Sc.
151,Ch. Sameer Gondal,Kishwar Gondal,0,Ho. #  260 S No. 17 Deinga LalaMusa,27-May-76,10-Aug-94,A,C,Fsc
152,Imtiaz Ansari,Abdullah Muamar Ansari,0,house no. 806 S#  12 Ghosia masjid chwok Sialkot,29-Jun-76,13-Aug-94,A,C,F.Sc.
153,Samina Khattak,Mirza Faisal Khattak,1,h no. 121 St. No. 8 Park road Pindi Bhatian,2-Feb-75,17-Aug-94,A,C,HSSC
154,Malik Haqqie,Mouhammad Saaleh Haqqie,0,Ho. No. 435 s no. 3 Zikria Kharian,2-Nov-75,20-Aug-94,A,C,A level
155,Rabbi Daniyal,Daniyal Nazar,0,H No. 982 s no. 66 Darian Bahawalpur,4-Nov-75,23-Aug-94,A,C,HSSC
156,Bano Husain,Husain Osama,1,house # 296 street no.62  Taj abad D.I. Khan,5-Jul-74,27-Aug-94,A,C,FSc
157,Sh. Mehmood Kazmi,Ghulam Mustafa Kazmi,0,h# 611 St. # 57  Nizam pur Gujrawala,7-Apr-74,1-Aug-94,A,C,A-Level
158,Jameel Khan,Abdullah Khan,0,House # 158 St. # 52  post office Wazirabad,7-Apr-74,4-Aug-94,A,C,FSc
159,Bano Kazmi,Nabeel Qasim Kazmi,1,H# 472 Street No.16  Biyaal Sargodha,9-Jan-74,7-Aug-94,A,C,A-Level
160,Azam Niazi,M. Saaleh Niazi,0,ho. # 787 street # 11  Karimabad Kabirwala,9-Sep-76,11-Aug-94,A,C,Fsc
161,Sitara Minhas,Mirza Hussain Minhas,1,House No.101 street # 6  Karkhana road Shekhopura,11-Sep-76,14-Aug-94,A,C,F.Sc.
162,Zeeshan Saleem,Saleem Kamran,0,Ho. #  648 S#  1 Shehar bazar Melsi,12-Jun-76,17-Aug-94,A,C,Fsc
163,Mouhammad Yaar Muhammad Minhas,Mustafa Minhas,0,house no. 962 St. No. 65 Mandi D.I. Khan,14-Feb-76,20-Aug-94,A,C,F.Sc.
164,Tamania Awan,Muzammil Kishwar Awan,1,h no. 277 Street #  60 Bara bazar Gujrat,16-Mar-75,24-Aug-94,A,C,HSSC
165,Rana Nabeel Haqq,Naeem Shariq Haqq,0,Ho. No. 824 s no. 55 Jamia masjid chowk Faisalabad,16-Nov-75,27-Aug-94,A,C,A level
166,Arif Awan,Syyed Jabir Awan,0,H No. 138 St. no. 19 Mitthian Sahiwal,18-Aug-75,1-Aug-94,A,C,HSSC
167,Benazir Danish,Danish Masroor,1,Ho. no. 453 St. no. 14 Afangi block Kabirwala,18-Aug-75,4-Aug-94,A,C,A level
168,Suleman Kiyyani,Yaar Muhammad Kiyyani,0,h# 999 St. # 9  Mutian wala Abdul Hakim,21-Apr-74,8-Aug-94,A,C,A-Level
169,Shk. Sageer Namani,Ghazanfar Namani,0,House # 314 Street No.5  Hamdarad road D.G. Khan,21-Jan-74,11-Aug-94,A,C,FSc
170,Nafisa Kazmi,Moeen Moeen Kazmi,1,H# 628 street # 68  Shah malung Dera Ismail Khan,23-Sep-74,14-Aug-94,A,C,A-Level
171,Qudoos Arman Qureshi,Ch. Tabraiz Qureshi,0,ho. # 175 st. # 63  Cement factory coloney LalaMusa,23-Oct-76,18-Aug-94,A,C,Fsc
172,Jabeen Najeeb,Najeeb Abdul Hannan,1,House No.490 S# 59   Sialkot,25-Jun-76,21-Aug-94,A,C,F.Sc.
173,Ubaid Adnan,Adnan Zulfiqar,0,Ho. #  804 St. No. 54 Akbar masjid Bhawalpur,26-Feb-76,24-Aug-94,A,C,Fsc
174,Qudoos Abdur Rahman Ismaili,Ibraheem Ismaili,0,house no. 351 Street #  17 Main workshop Jehlum,28-Mar-76,27-Aug-94,A,C,F.Sc.
175,Anjum Abdul Ahad Haseen Niazi,Abdul Ahad Haseen Niazi,1,h no. 665 s no. 13 Jalabad Bahawalpur,1-Nov-75,2-Aug-94,A,C,HSSC
176,Mohammed Momin Haqq,Ejaz Kashif Haqq,0,Ho. No. 980 St. no. 8 Sherazia coloney Dera ghazi khan,1-Aug-75,5-Aug-94,A,C,A level
177,Sohail Zeeshan Paracha,Muhammad Osama Paracha,0,H No. 294 St. no. 3 Kachi abadi Multan,3-Aug-75,8-Aug-94,A,C,HSSC
