SID,St_Name,Father_Name,Gender,Address,Date of Birth,Reg Date,Reg Status,Degree Status,Last Degree
814,Abdul Ahad Zafar,Zafar Suleman,,house # 310 street no.78  Akbar masjid Jehlum,23-Jul-76,29-Aug-96,A,C,FSc
815,Pervaiz Muneer,Muneer Bashir,0,House No. 625 Street #  73 Bakra mandi Bahawalpur,24-Mar-78,4-Aug-96,A,C,F.Sc.
816,Chodhary Amjad Gondal,Baqir Gondal,0,Ho. #  172 s#  69 Jalabad Dera ghazi khan,26-Dec-78,7-Aug-96,A,C,Fsc
817,Zareen Bhatti,Zubair Najam Bhatti,1,house no. 486 s#  64 Sherazia coloney Multan,28-Dec-78,10-Aug-96,A,C,F.Sc.
818,Sohail Satti,Momd. Azmat Satti,0,ho. #  801 St. no. 27 Kachi abadi LalaMusa,28-Aug-78,13-Aug-96,A,C,Fsc
819,Rafi Immad Haqqie,Syed Qutab Haqqie,0,Ho. No. 347 S No. 23 Pakistan hostel Sargodha,1-May-77,17-Aug-96,A,C,A level
820,Riffat Nadeem,Nadeem Abdur Rahman,1,H No. 662 S No. 18 Dhamiyal Pindi Bhatian,1-May-77,20-Aug-96,A,C,HSSC
821,Yaseen Zaran Chohan,Kaleem Chohan,0,Ho. no.976 St. No.81  Dehri Kharian,4-Feb-77,23-Aug-96,A,C,A level
822,Ibraheem Shah,Sohail Jamal Shah,0,h no.523 st. # 77  Park road Bahawalpur,4-Oct-77,26-Aug-96,A,C,HSSC
823,Rizwana Abdul Jabbar Ramzan Durrani,Abdul Jabbar Ramzan Durrani,1,House # 838 s no.72  Cantt. road D.I. Khan,6-Nov-76,1-Aug-96,A,C,FSc
824,Salim Jaffery,Chodhary Faizan Jaffery,0,H# 152 street no.67  Landi Gujrawala,6-Jul-76,4-Aug-96,A,C,A-Level
825,Abdul Najeeb Amjad,Amjad Adil,0,house # 467 Street # 30  Taj abad Wazirabad,8-Mar-76,7-Aug-96,A,C,FSc
826,Saalia Ansari,Abdur Rasheed Ansari,1,h# 13 St. # 26  Nizam pur Sargodha,8-Apr-76,10-Aug-96,A,C,A-Level
827,Jabir Umer Gondal,Karam Illahi Gondal,0,Ho. #  328 s#  21 Jalsa gha Kabirwala,11-Dec-78,14-Aug-96,A,C,Fsc
828,Nida Ansari,Zamir Abdul Malik Ansari,1,house no. 642 street #  16 Karnianwala Shekhopura,13-Sep-78,17-Aug-96,A,C,F.Sc.
829,Obaid Muzammil Sehti,Shk. Bakht Sehti,0,ho. #  189 street #  80 Karimabad Melsi,13-Sep-78,20-Aug-96,A,C,Fsc
830,Rana Shabi Haqqie,Momd. Siraj Haqqie,0,Ho. No. 504 S No. 75 Factory road Dera Ismail Khan,15-May-77,24-Aug-96,A,C,A level
831,Nazma Naeem,Naeem Iffan,1,H No. 818 St. No. 70 Garrizon Gujrat,15-Feb-77,27-Aug-96,A,C,HSSC
832,Ghani Chohan,Sahir Chohan,0,Ho. no.365 St. No.66  Ramzania Faisalabad,18-Feb-77,1-Aug-96,A,C,A level
833,Abdus Sammi Asif Baig,Zakir Ubaid Baig,0,h no.679 s no.29  Bara bazar Sahiwal,18-Nov-77,4-Aug-96,A,C,HSSC
834,Batool Chatta,Javed Adul Qudoos Chatta,1,House # 994 street no.24  Bara qabrustan Jehlum,20-Jul-76,8-Aug-96,A,C,FSc
835,Zabir Jaffery,Rana Muneer Jaffery,0,H# 540 street no.20  Niazi town Abdul Hakim,20-Jul-76,11-Aug-96,A,C,A-Level
836,Kashif Azhar,Azhar Imtiaz,0,house # 855 St. # 83  Shuakat coloney D.G. Khan,22-Apr-76,14-Aug-96,A,C,FSc
837,Hira Jaffery,Baqir Jaffery,1,h# 170 s# 78  Mutian wala Dera Ismail Khan,22-Dec-76,17-Aug-96,A,C,A-Level
838,Husain Khattak,Kashif Khattak,0,Ho. #  716 Street No. 74 Buliyan wali LalaMusa,25-Jan-78,21-Aug-96,A,C,Fsc
839,Umaima Minhas,Barkat Ajmal Minhas,1,house no. 31 street #  69 Dak ghar Sialkot,27-Sep-78,24-Aug-96,A,C,F.Sc.
840,Choudhary Tipu Khattak,Raja Yosaf Khattak,0,ho. #  345 S No. 32 Cement factory coloney Bhawalpur,27-May-78,27-Aug-96,A,C,Fsc
841,Asif Sharif,Sharif Abdur Rahman,0,House No. 660 S#  27  Jehlum,29-Jun-78,1-Aug-96,A,C,F.Sc.
842,Babra Munir,Munir Kamal,1,H No. 206 St. No. 23 Mujahid block Bahawalpur,9-Feb-77,5-Aug-96,A,C,HSSC
843,Mohammed Zamir Haq,Sohail Haq,0,Ho. no. 521 s no. 18 Bakra mandi Dera ghazi khan,2-Nov-77,8-Aug-96,A,C,A level
844,Abdul Wasay Ibraheem Sehti,Abdul Jabbar Jabir Sehti,0,h no.836 s no.81  Jalabad Multan,3-Nov-77,11-Aug-96,A,C,HSSC
845,Tamania Chatta,Sharif Fakhar Chatta,1,House # 382 street no.77  Kamra chowk Wazirabad,5-Jul-76,15-Aug-96,A,C,FSc
846,Sameer Sultan Kiyyani,Hafiz AAdil Kiyyani,0,H# 697 St. # 72  Lohi pura Sargodha,5-Apr-76,18-Aug-96,A,C,A-Level
847,Shan Arsalan,Arsalan Salim,0,house # 11 St. # 67  Pakistan hostel Pindi Bhatian,7-Apr-76,21-Aug-96,A,C,FSc
848,Fazila Karam Illahi Kazmi,Karam Illahi Kazmi,1,h# 558 Street No.31  Dhamiyal Kharian,7-Jan-76,24-Aug-96,A,C,A-Level
849,Rahmat Khan,Umer Khan,0,Ho. # 872 street # 26  Khumar road Melsi,9-Sep-78,28-Aug-96,A,C,Fsc
850,Khushbakht Bakht Jibran Kazmi,Bakht Jibran Kazmi,1,house no. 187 street #  21 Hospital road D.I. Khan,12-Sep-78,2-Aug-96,A,C,F.Sc.
851,Syyed Abdur Rahman Niazi,Mohammed Osman Niazi,0,ho. #  734 S#  17 Cantt. road Gujrawala,12-Jun-78,5-Aug-96,A,C,Fsc
852,Zakir Saaleh,Saaleh Pervaiz,0,House No. 48 St. No. 80 Landi Wazirabad,14-Feb-78,8-Aug-96,A,C,F.Sc.
853,Sumiyya Shams-ul-Islam,Shams-ul-Islam Abdul Basit,1,H No. 363 Street #  75 Bhatta Sahiwal,14-Mar-77,12-Aug-96,A,C,HSSC
854,Syyed Shabi Sherazi,Mahtab Sherazi,0,Ho. no. 909 s no. 71 Shakrial Kabirwala,16-Nov-77,15-Aug-96,A,C,A level
855,Zabir Abdul Wasay Zaidi,Arsalan Khalid Zaidi,0,h no. 224 St. no. 34 Jalsa gha Shekhopura,16-Aug-77,18-Aug-96,A,C,HSSC
856,Rehana Khanzada,Osman Jan Khanzada,1,Ho. No.538 St. no.29  Karnianwala Melsi,19-Aug-77,21-Aug-96,A,C,A level
857,Sana Ullah Zaran Usmani,Sahibzada Baber Usmani,0,H# 85 St. # 24  Noorpur Dera Ismail Khan,19-Apr-76,25-Aug-96,A,C,A-Level
858,Sarwar Farooq,Farooq Abdul Qadeer,0,house # 400 Street No.20  Factory road Gujrat,21-Jan-76,28-Aug-96,A,C,FSc
859,Salma Hussaini,Haroon Hussaini,1,h# 714 Street No.83  Garrizon Faisalabad,21-Jan-76,2-Aug-96,A,C,A-Level
860,Shaukat Ismaili,Javed Ismaili,0,Ho. # 29 st. # 78  Nai abadi Bhawalpur,23-Oct-78,6-Aug-96,A,C,Fsc
861,Noor Jahan Uhad Haroon Hussaini,Uhad Haroon Hussaini,1,house no.575 S# 74  Pind dadu Jehlum,25-Jun-78,9-Aug-96,A,C,F.Sc.
862,Aqeel Haque,Syyed Danish Haque,0,ho. #  890 St. No. 69 Bara qabrustan Abdul Hakim,26-Feb-78,12-Aug-96,A,C,Fsc
863,Hamid Paracha,Sheikh Inayyat Paracha,0,House No. 205 Street #  32 Niazi town D.G. Khan,28-Mar-78,15-Aug-96,A,C,F.Sc.
864,Nusrat Shams,Shams Muslim,1,H No. 751 s no. 28 Haider road Multan,28-Nov-77,19-Aug-96,A,C,HSSC
865,Raja Mujeeb Sherazi,Sana Ullah Sherazi,0,Ho. no. 66 St. no. 23 Khasra LalaMusa,1-Aug-77,22-Aug-96,A,C,A level
866,Rana Qasim Zaidi,Nazeer Sameer Zaidi,0,h no. 380 St. no. 18 Buliyan wali Sialkot,1-Aug-77,25-Aug-96,A,C,HSSC
867,Riffat Tipo Qamar Butt,Tipo Qamar Butt,1,Ho. No.927 St. # 82  Dak ghar Bhawalpur,4-Apr-77,28-Aug-96,A,C,A level
868,Sheik Azmat Usmani,M. Shan Usmani,0,H# 241 Street No.77  Farooqia Kharian,4-Jan-76,3-Aug-96,A,C,A-Level
869,Jamal Shehzad,Shehzad Hamid,0,house # 556 Street No.72  Chandi bazar Bahawalpur,6-Jan-76,6-Aug-96,A,C,FSc
870,Saba Alam Usmani,Alam Usmani,1,h# 103 st. # 36  Mujahid block Dera ghazi khan,6-Oct-76,9-Aug-96,A,C,A-Level
871,Choudhary Viqar Laghari,Sameer Laghari,0,House # 417 S# 31  Bakra mandi Multan,8-Jun-76,12-Aug-96,A,C,FSc
872,Mounazza Bhatti,Haseeb Abdullah Bhatti,1,house no.732 S# 26  Odean chowk Wazirabad,10-Jun-78,16-Aug-96,A,C,F.Sc.
873,Abdul kareem Laghari,Momd. Shakeel Laghari,0,ho. #  278 Street #  22 Kamra chowk Sargodha,11-Mar-78,19-Aug-96,A,C,Fsc
874,Ghulam Yasin Uhad,Uhad Khurram,0,House No. 593 s no. 85 Lohi pura Pindi Bhatian,13-Nov-78,22-Aug-96,A,C,F.Sc.
875,Bano Abu Bakr,Abu Bakr Nazir,1,H No. 907 s#  80 Chand mari Shekhopura,13-Dec-77,26-Aug-96,A,C,HSSC
876,Kamran Jamil Pasha,Farooq Pasha,0,Ho. no. 454 St. no. 75 Basti Melsi,15-Aug-77,29-Aug-96,A,C,A level
877,Athar Abbasi,Safi Nazir Abbasi,0,h no. 769 St. #  71 Khumar road D.I. Khan,15-Apr-77,3-Aug-96,A,C,HSSC
878,Sibqat Butt,Baber Abdur Rasheed Butt,1,Ho. No. 83 S No. 34 Hospital road Gujrawala,17-May-77,6-Aug-96,A,C,A level
879,Murtaza Abbasi,Chodhary Abdus Sammi Abbasi,0,H# 398 Street No.29  City Road Faisalabad,18-Jan-76,10-Aug-96,A,C,A-Level
880,Abdul Mujeeb Nazeer,Nazeer Haroon,0,house # 944 st. # 25  Kusar coloney Sahiwal,20-Oct-76,13-Aug-96,A,C,FSc
881,Bushra Ansary,Shams-ul-Islam Ansary,1,h# 259 st. # 20  Bhatta Kabirwala,20-Oct-76,16-Aug-96,A,C,A-Level
882,Chodhary Islam Gondal,Arman Gondal,0,House # 573 S# 83  Shakrial Shekhopura,22-Jun-76,19-Aug-96,A,C,FSc
883,Roshan Bhatti,Kishwar Zarar Bhatti,1,house no.120 Street # 79  Eid gha D.G. Khan,24-Mar-78,23-Aug-96,A,C,F.Sc.
884,Zakir Arif Satti,Sh. Ehsan Satti,0,ho. # 435 Street # 74  Sihaal Dera Ismail Khan,24-Mar-78,26-Aug-96,A,C,Fsc
885,Rehmat Abdul Malik,Abdul Malik Muslim,0,House No. 749 s#  37 Noorpur Gujrat,27-Dec-78,29-Aug-96,A,C,F.Sc.
886,Annum Sameer,Sameer Amjad,1,Ho. #  296 St. no. 33 Factory road Faisalabad,27-Aug-78,3-Aug-96,A,C,Fsc
887,Anwar Chohan,Nazar Chohan,0,Ho. no. 610 street #  28 Malik abad Bhawalpur,29-Sep-77,7-Aug-96,A,C,A level
888,Shuja Shah,Usman Asif Shah,0,h no. 925 S No. 23 Nai abadi Jehlum,29-May-77,10-Aug-96,A,C,HSSC
889,Qirat Chohan,Agha Jan Chohan,1,Ho. No. 471 Street No. 87 Pind dadu Abdul Hakim,2-Jan-77,13-Aug-96,A,C,A level
890,Inayyat Islam Abbasi,Nawabzada Mudassir Abbasi,0,H No. 786 St. No. 82 Bara qabrustan D.G. Khan,2-Feb-77,16-Aug-96,A,C,HSSC
891,Nadeem Shakir,Shakir Alam,0,house # 101 st. # 77  Daniyaal town Multan,5-Oct-76,20-Aug-96,A,C,FSc
892,Sunera Abbasi,Qasim Abbasi,1,h# 647 street no.72  Haider road LalaMusa,5-Jul-76,23-Aug-96,A,C,A-Level
893,Qasim Yawar Gondal,Mujeeb Gondal,0,House # 962 street no.36  Khasra Sialkot,7-Jul-76,26-Aug-96,A,C,FSc
894,Mahjabeen Ansari,Mustansar Kamal Ansari,1,house no.276 Street # 31  Doley shah Pindi Bhatian,9-Mar-78,1-Aug-96,A,C,F.Sc.
895,Mirza Ghulam Yasin Gondal,Raja Shujaat Gondal,0,ho. # 591 s# 26  Railway line Kharian,9-Dec-78,4-Aug-96,A,C,Fsc
896,Imran Adil,Adil Nazir,0,House No.137 s# 22  Farooqia Bahawalpur,11-Dec-78,7-Aug-96,A,C,F.Sc.
897,Rahat Hayyat,Hayyat Amjad,1,Ho. #  452 street #  85 Chandi bazar Dera ghazi khan,12-Sep-78,10-Aug-96,A,C,Fsc
898,Syyed Ghazi Haqqie,Safi Haqqie,0,Ho. no. 767 S No. 80 Saidpur road Gujrawala,14-May-77,14-Aug-96,A,C,A level
899,Chodhary Mudassir Baig,Zulqur nain Ghani Baig,0,h no. 313 S No. 76 Chittian hattian Wazirabad,14-May-77,17-Aug-96,A,C,HSSC
900,Noor-ul-Ain Chohan,Rana Sammi Chohan,1,Ho. No. 628 St. No. 39 Odean chowk Sargodha,16-Feb-77,20-Aug-96,A,C,A level
901,Rahmat Amjad Baig,Mouhammed Mekail Baig,0,H No. 942 st. #  34 Kamra chowk Pindi Bhatian,16-Oct-77,23-Aug-96,A,C,HSSC
902,Munir Abuzar,Abuzar Shams-ul-Islam,0,house # 489 s no.30  Mitran walia Shekhopura,19-Nov-76,27-Aug-96,A,C,FSc
903,Samra Akmal Jaffery,Akmal Jaffery,1,h# 803 street no.25  Chand mari Melsi,19-Jul-76,1-Aug-96,A,C,A-Level
904,Muazzam Khan,Kishwar Ghazanfar Khan,0,House # 118 Street # 88  Basti D.I. Khan,21-Mar-76,4-Aug-96,A,C,FSc
905,Farooq Zakir Ansari,Abdullah Abdul Najeeb Ansari,0,H# 665 St. # 84  Khumar road Gujrawala,23-Apr-76,7-Aug-96,A,C,A-Level
906,Atif Khattak,Mouhammad Nabeel Khattak,0,ho. # 979 s# 79  Purani Taal Faisalabad,23-Dec-78,11-Aug-96,A,C,Fsc
907,Mazhar Yousaf,Yousaf Amjad,0,House No.294 street # 74  City Road Sahiwal,25-Sep-78,14-Aug-96,A,C,F.Sc.
908,Zinat Abdul Suleh,Abdul Suleh Osama,1,Ho. #  840 street #  38 Kusar coloney Kabirwala,26-Sep-78,17-Aug-96,A,C,Fsc
909,Asfar Kiyyani,Ghulam Mustafa Kiyyani,0,Ho. no. 155 S No. 33 Illyas abad Abdul Hakim,28-May-77,21-Aug-96,A,C,A level
910,Anayyat Shahzor Qureshi,Abdullah Junaid Qureshi,0,h no. 470 St. No. 28 Bunkhar gali D.G. Khan,28-Feb-77,24-Aug-96,A,C,HSSC
911,Aliya Kazmi,Nabeel Badar Kazmi,1,Ho. No. 16 St. No. 23 Eid gha Dera Ismail Khan,1-Feb-77,27-Aug-96,A,C,A level
912,Abdur Raziq Rahat Qureshi,Mirza Bashir Qureshi,0,H No. 331 s no. 87 Sihaal Gujrat,1-Nov-77,1-Aug-96,A,C,HSSC
913,Zaran Osman,Osman Hussain,0,house #  645 street no. 82 Lakhan Sialkot,3-Jul-76,5-Aug-96,A,C,FSc
914,Syyeda Zarar Niazi,Zarar Niazi,1,h# 960 street no.77  College road Bhawalpur,4-Jul-76,8-Aug-96,A,C,A-Level
915,Barkat Ismaili,Mustafa Ismaili,0,House # 506 St. # 73  Malik abad Jehlum,6-Apr-76,11-Aug-96,A,C,FSc
916,Adnan Shariq Awan,Qutab Firdous Awan,0,H# 821 s# 36  Nai abadi Abdul Hakim,8-Dec-76,14-Aug-96,A,C,A-Level
917,Ch. AAdil Haqq,Aga Naeem Haqq,0,ho. # 136 Street No.31  Karki Dera ghazi khan,8-Jan-78,18-Aug-96,A,C,Fsc
918,Saaleh Zafar,Zafar Kaleem,0,House No.682 street # 27  Koral Multan,10-Sep-78,21-Aug-96,A,C,F.Sc.
919,Uzma Arman,Arman Masroor,1,Ho. # 997 S# 90  Daniyaal town LalaMusa,10-Jun-78,24-Aug-96,A,C,Fsc
920,Syyed Najam Sherazi,Ikram Sherazi,0,house no. 311 S#  85 Haider road Sialkot,13-Jun-78,27-Aug-96,A,C,F.Sc.
921,Hafiz Rahmat Namani,Ghazanfar Yasin Namani,0,h no. 858 St. No. 81 Byaar Pindi Bhatian,13-Feb-77,2-Aug-96,A,C,HSSC
922,Nadia Sahibzada Moeen Khanzada,Sahibzada Moeen Khanzada,1,Ho. No. 172 s no. 76 Doley shah Kharian,15-Nov-77,5-Aug-96,A,C,A level
923,Aga Farooq Qureshi,Mohammed Abdur Rasheed Qureshi,0,H No. 487 street no. 39 Railway line Bahawalpur,15-Jul-77,8-Aug-96,A,C,HSSC
924,Umer Islam,Islam Abdul Hannan,0,house #  34 St. no. 35 Chan chirag D.I. Khan,17-Aug-76,12-Aug-96,A,C,FSc
925,Rohi Zamir Hussaini,Zamir Hussaini,1,h#  348 St. #  30 Kotlia Gujrawala,17-Apr-76,15-Aug-96,A,C,A-Level
926,Shahid Ismaili,Asif Ismaili,0,House # 663 s# 25  Saidpur road Wazirabad,20-Dec-76,18-Aug-96,A,C,FSc
927,Momd. Gul Hussaini,Siraj Khalid Hussaini,0,H# 209 Street No.88  Chittian hattian Sargodha,22-Jan-76,21-Aug-96,A,C,A-Level
928,Masood Haqq,Muhammad Ejaz Haqq,0,ho. # 524 street # 84  Surahi bazar Kabirwala,22-Sep-78,25-Aug-96,A,C,Fsc
929,Yosaf Bashir,Bashir Sahir,0,House No.838 S# 79  Farman block Shekhopura,24-Jun-78,28-Aug-96,A,C,F.Sc.
930,Hala Abdur Rahim,Abdur Rahim Kabir,1,Ho. # 385 S# 74  Mitran walia Melsi,24-Jun-78,2-Aug-96,A,C,Fsc
931,Haseeb Annan Sherazi,Shariq Sherazi,0,house no.700 St. No.38  Chand mari D.I. Khan,26-Feb-78,5-Aug-96,A,C,F.Sc.
932,Akmal Zaidi,Nabeel Rahmat Zaidi,0,h no. 14 s no. 33 Ghosia masjid chwok Gujrat,27-Nov-77,9-Aug-96,A,C,HSSC
933,Malika Sherazi,Mouhammed Bashir Sherazi,1,Ho. No. 329 s no. 28 Kamalia Faisalabad,29-Nov-77,12-Aug-96,A,C,A level
934,Ahmed Zaidi,Ch. Baqir Zaidi,0,H No. 875 St. no. 92 Purani Taal Sahiwal,29-Aug-77,15-Aug-96,A,C,HSSC
935,Abdus Sammi Abdul Haseeb,Abdul Haseeb Zubair,0,Ho. no. 190 St. #  87 City Road Kabirwala,2-Apr-77,18-Aug-96,A,C,A level
936,Mahjabeen Usmani,Barkat Usmani,1,h#  504 St. #  82 Kumria Abdul Hakim,2-Apr-76,22-Aug-96,A,C,A-Level
937,Iffan Osman Kharasani,Farzan Emmad Kharasani,0,House # 51 Street No.78  Illyas abad D.G. Khan,5-Jan-76,25-Aug-96,A,C,FSc
938,Saaleh Hussaini,Abdur Rahman Rayyan Hussaini,0,H# 366 street # 41  Bunkhar gali Dera Ismail Khan,7-Sep-76,28-Aug-96,A,C,A-Level
939,Amber Sheikh Kaleem Laghari,Sheikh Kaleem Laghari,1,house # 680 st. # 36  Eid gha Gujrat,7-Oct-76,2-Aug-96,A,C,FSc
940,Tufail Azhar,Azhar Sohail,0,House No.227 S# 32  Muzafar shah Sialkot,9-Jun-78,6-Aug-96,A,C,F.Sc.
941,Jaleela AAdil,AAdil Yaar Muhammad,1,Ho. # 541 St. No.27  Lakhan Bhawalpur,9-Feb-78,9-Aug-96,A,C,Fsc
942,Usman Pasha,Zaran Pasha,0,house no.856 Street # 90  College road Jehlum,11-Mar-78,12-Aug-96,A,C,F.Sc.
943,Asfar Shazil Haque,Wajid Rai Haque,0,h no. 402 s no. 85 Mandi Bahawalpur,12-Nov-77,16-Aug-96,A,C,HSSC
944,Atra Butt,Mouhammed Abdur Rasheed Butt,1,Ho. No. 717 St. no. 81 Purana shehar Dera ghazi khan,14-Aug-77,19-Aug-96,A,C,A level
945,Amer Zaidi,Sahibzada Karam Illahi Zaidi,0,H No. 32 St. no. 76 Karki Multan,14-Aug-77,22-Aug-96,A,C,HSSC
946,Ghulam Yasin Nazir,Nazir Zamir,0,Ho. no. 578 St. #  39 Koral LalaMusa,16-Apr-77,25-Aug-96,A,C,A level
947,Babra Ansary,Bakht Ansary,1,h#  893 Street No. 35 Afangi block Sargodha,16-Jan-76,29-Aug-96,A,C,A-Level
948,Raja Tabraiz Kharasani,Talha Sageer Kharasani,0,House #  207 Street No. 30 Saat meel Pindi Bhatian,18-Jan-76,3-Aug-96,A,C,FSc
949,Arshad Ansary,Iffan Mahtab Ansary,0,H# 522 st. # 93  Byaar Kharian,21-Oct-76,6-Aug-96,A,C,A-Level
950,Sadia Laghari,Syed Sahir Laghari,1,house # 68 S# 89  Doley shah Bahawalpur,21-Jun-76,9-Aug-96,A,C,FSc
951,Shujaat Amjad,Amjad Zakir,0,House No.383 street no.84  kurang nala D.I. Khan,23-Jul-78,13-Aug-96,A,C,F.Sc.
952,Sajida Satti,Shariq Satti,1,Ho. # 698 Street # 79  Chan chirag Gujrawala,23-Mar-78,16-Aug-96,A,C,Fsc
953,Kishwar Pasha,Muneer Pasha,0,house no.244 s no.43  Kotlia Wazirabad,25-Nov-78,19-Aug-96,A,C,F.Sc.
954,Nawabzada Ajmal Shah,Rai Yousaf Shah,0,ho. # 559 s# 38  Saidpur road Sargodha,25-Dec-78,22-Aug-96,A,C,Fsc
955,Rukshanda Pasha,Chodhary Baqir Pasha,1,Ho. No. 873 St. no. 33 Jaamia Masjid road Kabirwala,28-Aug-77,26-Aug-96,A,C,A level
956,Yawar Rai,Rai Kashif,0,H No. 420 S No. 29 Surahi bazar Shekhopura,28-May-77,29-Aug-96,A,C,HSSC
957,Rehmat Ejaz,Ejaz Barkat,0,Ho. no. 735 S No. 92 Farman block Melsi,1-May-77,3-Aug-96,A,C,A level
958,Rehana Abbasi,Yosaf Abbasi,1,h#  49 Street No. 87 Sukkhan abad Dera Ismail Khan,1-Jan-76,7-Aug-96,A,C,A-Level
959,Arsalan Gondal,Abdul Haseeb Pervaiz Gondal,0,House #  596 st. #  83 Deinga Gujrat,3-Oct-76,10-Aug-96,A,C,FSc
960,Jibran Aun Ansary,Rahid Sammi Ansary,0,H#  910 st. #  78 Ghosia masjid chwok Faisalabad,5-Oct-76,13-Aug-96,A,C,A-Level
961,Qurat-ul-Ain Muamar Ghazanfar Sehti,Muamar Ghazanfar Sehti,1,house # 225 street no.41  Kamalia Sahiwal,6-Jul-76,16-Aug-96,A,C,FSc
962,Mohammad Zarar Chohan,Hafiz Rizwan Chohan,0,House No.771 Street # 36  Zikria Jehlum,8-Mar-78,20-Aug-96,A,C,F.Sc.
963,Aneela Tabraiz,Tabraiz Sana Ullah,1,Ho. # 86 Street # 32  Darian Abdul Hakim,8-Mar-78,23-Aug-96,A,C,Fsc
964,Zafar Qasim,Qasim Yosaf,0,house no.401 s# 95  Kumria D.G. Khan,10-Dec-78,26-Aug-96,A,C,F.Sc.
965,Muneer Jaffery,Tipo Jaffery,0,ho. # 947 St. no.90  Illyas abad Dera Ismail Khan,10-Aug-78,29-Aug-96,A,C,Fsc
966,Kaneez Khan,Rahid Amjad Khan,1,Ho. No.262 street # 86  post office LalaMusa,12-Sep-77,4-Aug-96,A,C,A level
967,Ahsan Jaffery,Choudhary Hamid Jaffery,0,H No. 576 S No. 81 Biyaal Sialkot,13-May-77,7-Aug-96,A,C,HSSC
968,Kamal Amer Khattak,Raja Jabbar Khattak,0,Ho. no. 891 Street No. 44 Muzafar shah Bhawalpur,15-Jan-77,10-Aug-96,A,C,A level
969,Sadia Ijaz,Ijaz Sharif,1,h no. 437 St. No. 40 Lakhan Jehlum,15-Feb-77,13-Aug-96,A,C,HSSC
970,Salim Shaukat Khattak,AAdil Khattak,0,House #  752 st. #  35 Shehar bazar Bahawalpur,17-Oct-76,17-Aug-96,A,C,FSc
971,Mirza Abdul Jabbar Haq,Anwer Zil-e-Ali Haq,0,H#  67 street no. 30 Mandi Dera ghazi khan,19-Jul-76,20-Aug-96,A,C,A-Level
972,Maira Karam Zamir Sehti,Karam Zamir Sehti,1,house # 613 street no.94  Purana shehar Multan,20-Jul-76,23-Aug-96,A,C,FSc
973,Salman Haq,Aga Mahtab Haq,0,House No.928 Street # 89  Jamia masjid chowk Wazirabad,22-Mar-78,27-Aug-96,A,C,F.Sc.
974,Aneesa Abdul Najeeb,Abdul Najeeb Farooq,1,Ho. # 242 s# 84  Mitthian Sargodha,22-Dec-78,1-Aug-96,A,C,Fsc
975,Masud Rai,Rai Osman,0,house no.789 s# 80  Afangi block Pindi Bhatian,24-Dec-78,4-Aug-96,A,C,F.Sc.
976,Hafiz Talha Kiyyani,Baber Kiyyani,0,ho. # 103 street # 43  Saat meel Kharian,24-Sep-78,7-Aug-96,A,C,Fsc
977,Iqra Khan,Abdul Qadeer Qutab Khan,1,Ho. No.418 S No.38  Hamdarad road Melsi,26-May-77,11-Aug-96,A,C,A level
